Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,57,416.53570595605896,"(375, 0, 200)","(375, 0, 50)"
1,1,35,377.1078348713047,"(125, 0, 100)","(375, 0, 200)"
2,2,35,377.1078348713047,"(125, 0, 0)","(125, 0, 200)"
3,3,45,395.0295944552839,"(625, 0, 0)","(625, 0, 200)"
4,4,45,395.0295944552839,"(125, 0, 200)","(375, 0, 0)"
5,5,59,420.1200578728548,"(625, 0, 200)","(625, 0, 100)"
6,6,33,373.5234829545089,"(125, 0, 50)","(125, 0, 200)"
7,7,43,391.44524253848806,"(625, 0, 200)","(375, 0, 150)"
8,8,65,430.8731136232423,"(625, 0, 200)","(625, 0, 100)"
9,9,49,402.1982982888756,"(375, 0, 200)","(125, 0, 100)"
10,10,71,441.6261693736298,"(125, 0, 200)","(625, 0, 150)"
11,11,39,384.2765387048964,"(375, 0, 50)","(375, 0, 200)"
12,12,55,412.9513540392631,"(125, 0, 200)","(125, 0, 50)"
13,13,37,380.69218678810057,"(125, 0, 150)","(375, 0, 200)"
14,14,53,409.3670021224673,"(625, 0, 200)","(625, 0, 50)"
15,15,59,420.1200578728548,"(125, 0, 200)","(375, 0, 100)"
16,16,61,423.70440978965064,"(125, 0, 200)","(625, 0, 150)"
17,17,53,409.3670021224673,"(375, 0, 200)","(125, 0, 0)"
18,18,51,405.7826502056714,"(625, 0, 200)","(375, 0, 100)"
19,19,41,387.86089062169225,"(375, 0, 200)","(375, 0, 0)"
