Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 150.0),340.004,7.364,31.632
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),353.128,7.364,44.756
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 200.0),350.624,10.56,38.048
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),357.056,10.316,39.704
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),363.768,7.364,55.392
Truck-18,Route-18,(675.0 0.0 205.5),(375.0 0.0 100.0),358.172,10.78,42.352
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),364.176,10.32,45.804
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 200.0),364.348,7.364,55.972
Truck-29,Route-29,(675.0 0.0 5.5),(625.0 0.0 200.0),362.504,11.844,49.648
Truck-25,Route-25,(425.0 0.0 205.5),(375.0 0.0 100.0),362.236,10.756,43.444
Truck-20,Route-20,(675.0 0.0 155.5),(625.0 0.0 150.0),365.88,37.8,27.068
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),379.46,7.364,71.088
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 200.0),380.46,26.056,53.388
Truck-24,Route-24,(425.0 0.0 205.5),(625.0 0.0 50.0),378.004,10.564,64.424
Truck-4,Route-4,(425.0 0.0 105.5),(625.0 0.0 200.0),384.58,10.352,72.212
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),384.996,7.36,76.628
Truck-13,Route-13,(175.0 0.0 205.5),(375.0 0.0 100.0),387.636,7.356,79.268
Truck-21,Route-21,(675.0 0.0 105.5),(375.0 0.0 200.0),389.296,30.3,57.984
Truck-11,Route-11,(675.0 0.0 5.5),(375.0 0.0 200.0),390.896,29.244,60.636
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),391.4,63.8,26.592
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),399.516,7.36,91.148
Truck-22,Route-22,(675.0 0.0 155.5),(125.0 0.0 200.0),393.684,11.764,80.9
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 50.0),401.228,10.352,63.756
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 100.0),404.12,36.576,60.5
Truck-17,Route-17,(675.0 0.0 205.5),(125.0 0.0 0.0),403.284,10.564,80.68
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),410.14,35.612,73.524
Truck-26,Route-26,(675.0 0.0 105.5),(375.0 0.0 200.0),407.564,68.456,38.1
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),412.76,73.056,36.68
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 150.0),415.804,41.156,73.632
Truck-23,Route-23,(425.0 0.0 55.5),(625.0 0.0 200.0),422.616,34.62,86.984
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),430.548,94.104,35.432
