Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 150.0),340.416,7.82,31.592
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),350.412,7.82,41.592
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 200.0),350.264,10.588,37.664
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),357.256,10.796,39.428
Truck-29,Route-29,(675.0 0.0 5.5),(625.0 0.0 200.0),359.064,11.856,46.192
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),364.268,7.82,55.452
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 200.0),364.444,7.82,55.628
Truck-18,Route-18,(675.0 0.0 205.5),(375.0 0.0 100.0),358.18,10.78,42.368
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),365.916,10.8,47.084
Truck-25,Route-25,(425.0 0.0 205.5),(375.0 0.0 100.0),362.276,10.732,43.512
Truck-20,Route-20,(675.0 0.0 155.5),(625.0 0.0 150.0),370.74,40.68,27.036
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),375.884,7.816,67.064
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),379.676,7.82,70.852
Truck-24,Route-24,(425.0 0.0 205.5),(625.0 0.0 50.0),376.62,10.588,63.016
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 200.0),380.272,26.504,52.756
Truck-4,Route-4,(425.0 0.0 105.5),(625.0 0.0 200.0),384.696,10.796,71.88
Truck-13,Route-13,(175.0 0.0 205.5),(375.0 0.0 100.0),388.612,7.812,79.796
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),390.612,62.368,27.228
Truck-11,Route-11,(675.0 0.0 5.5),(375.0 0.0 200.0),391.448,29.708,60.732
Truck-21,Route-21,(675.0 0.0 105.5),(375.0 0.0 200.0),391.476,30.756,59.704
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),399.652,7.816,90.836
Truck-22,Route-22,(675.0 0.0 155.5),(125.0 0.0 200.0),395.576,11.556,83.008
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 50.0),403.336,10.796,62.416
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 100.0),404.292,39.932,58.324
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),407.944,36.236,70.7
Truck-17,Route-17,(675.0 0.0 205.5),(125.0 0.0 0.0),404.724,10.556,82.116
Truck-26,Route-26,(675.0 0.0 105.5),(375.0 0.0 200.0),410.86,69.576,40.272
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 150.0),413.416,42.676,68.716
Truck-23,Route-23,(425.0 0.0 55.5),(625.0 0.0 200.0),419.068,35.012,83.04
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),417.912,72.836,43.056
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),478.304,93.464,83.808
