Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),339.224,7.54,29.6
Truck-41,Route-41,(175.0 0.0 155.5),(125.0 0.0 200.0),343.116,10.5,29.324
Truck-26,Route-26,(425.0 0.0 205.5),(125.0 0.0 50.0),353.416,7.536,43.716
Truck-66,Route-66,(675.0 0.0 205.5),(625.0 0.0 50.0),353.78,10.504,38.828
Truck-45,Route-45,(425.0 0.0 105.5),(125.0 0.0 200.0),359.828,7.536,50.176
Truck-27,Route-27,(425.0 0.0 205.5),(125.0 0.0 100.0),361.864,10.5,47.924
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 50.0),361.876,7.54,52.088
Truck-11,Route-11,(675.0 0.0 55.5),(375.0 0.0 200.0),367.64,7.54,57.972
Truck-9,Route-9,(175.0 0.0 155.5),(375.0 0.0 200.0),374.172,7.536,64.46
Truck-39,Route-39,(425.0 0.0 55.5),(375.0 0.0 200.0),378.568,10.5,64.676
Truck-21,Route-21,(675.0 0.0 55.5),(375.0 0.0 200.0),383.528,10.504,69.796
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 200.0),389.08,10.504,74.356
Truck-51,Route-51,(425.0 0.0 205.5),(375.0 0.0 0.0),390.252,10.532,66.052
Truck-17,Route-17,(175.0 0.0 5.5),(125.0 0.0 200.0),396.02,10.456,81.212
Truck-47,Route-47,(425.0 0.0 194.5),(375.0 0.0 50.0),401.856,22.436,69.16
Truck-48,Route-48,(425.0 0.0 -5.5),(625.0 0.0 50.0),399.248,54.82,35.848
Truck-24,Route-24,(675.0 0.0 105.5),(625.0 0.0 200.0),408.028,10.308,95.784
Truck-49,Route-49,(675.0 0.0 155.5),(125.0 0.0 200.0),403.94,12.164,89.812
Truck-54,Route-54,(175.0 0.0 105.5),(125.0 0.0 200.0),407.532,10.532,92.556
Truck-18,Route-18,(425.0 0.0 155.5),(375.0 0.0 0.0),411.572,35.816,74.456
Truck-58,Route-58,(175.0 0.0 105.5),(125.0 0.0 200.0),403.464,10.632,90.792
Truck-1,Route-1,(425.0 0.0 155.5),(625.0 0.0 200.0),414.576,7.54,105
Truck-50,Route-50,(175.0 0.0 55.5),(125.0 0.0 200.0),409.756,9.952,97.736
Truck-55,Route-55,(175.0 0.0 105.5),(125.0 0.0 200.0),411.624,10.776,91.38
Truck-53,Route-53,(675.0 0.0 105.5),(375.0 0.0 200.0),412.976,32.004,79.884
