Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(675.0 0.0 5.5),(375.0 0.0 200.0),356.248,9.592,41.296
Truck-1,Route-1,(675.0 0.0 55.5),(375.0 0.0 100.0),380.736,38.752,36.896
Truck-2,Route-2,(675.0 0.0 105.5),(625.0 0.0 100.0),379.144,38.488,35.568
Truck-3,Route-3,(175.0 0.0 55.5),(375.0 0.0 200.0),367.208,7.28,54.864
Truck-4,Route-4,(175.0 0.0 205.5),(125.0 0.0 150.0),345.696,7.136,33.472
Truck-5,Route-5,(425.0 0.0 55.5),(375.0 0.0 50.0),399.48,38.52,55.928
Truck-6,Route-6,(675.0 0.0 155.5),(375.0 0.0 200.0),342.568,7.12,30.384
Truck-7,Route-7,(425.0 0.0 -5.5),(625.0 0.0 200.0),383.064,49.016,29.016
Truck-8,Route-8,(425.0 0.0 155.5),(625.0 0.0 200.0),358.232,7.072,46.048
Truck-9,Route-9,(425.0 0.0 205.5),(125.0 0.0 0.0),352.384,7.152,40.16
Truck-10,Route-10,(425.0 0.0 105.5),(625.0 0.0 50.0),413.016,35.36,72.592
Truck-11,Route-11,(175.0 0.0 155.5),(125.0 0.0 100.0),371.192,31.008,35.08
Truck-12,Route-12,(175.0 0.0 105.5),(375.0 0.0 0.0),381.032,36.168,39.824
Truck-13,Route-13,(175.0 0.0 -5.5),(625.0 0.0 200.0),376.984,32.624,39.28
Truck-14,Route-14,(675.0 0.0 205.5),(125.0 0.0 0.0),374.928,7.096,62.768
Truck-15,Route-15,(175.0 0.0 205.5),(375.0 0.0 150.0),360.816,7.136,48.592
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 0.0),383.472,35.496,42.888
Truck-17,Route-17,(425.0 0.0 55.5),(625.0 0.0 200.0),397.904,23.232,69.568
Truck-18,Route-18,(425.0 0.0 205.5),(625.0 0.0 50.0),370.832,7.096,58.616
Truck-19,Route-19,(175.0 0.0 -5.5),(625.0 0.0 100.0),394.136,37.68,51.44
