Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,29,366.3547791209172,"(625, 0, 50)","(125, 0, 200)"
1,1,59,420.1200578728548,"(375, 0, 200)","(375, 0, 100)"
2,2,45,395.0295944552839,"(375, 0, 150)","(625, 0, 200)"
3,3,37,380.69218678810057,"(625, 0, 100)","(625, 0, 200)"
4,4,43,391.44524253848806,"(125, 0, 50)","(375, 0, 200)"
5,5,89,473.8853366247924,"(375, 0, 200)","(625, 0, 100)"
6,6,87,470.3009847079965,"(125, 0, 200)","(375, 0, 150)"
7,7,29,366.3547791209172,"(625, 0, 150)","(375, 0, 200)"
8,8,55,412.9513540392631,"(625, 0, 200)","(375, 0, 0)"
9,9,53,409.3670021224673,"(375, 0, 200)","(125, 0, 50)"
10,10,55,412.9513540392631,"(625, 0, 0)","(625, 0, 200)"
11,11,61,423.70440978965064,"(125, 0, 200)","(125, 0, 100)"
12,12,43,391.44524253848806,"(375, 0, 50)","(625, 0, 200)"
13,13,61,423.70440978965064,"(125, 0, 200)","(125, 0, 100)"
14,14,45,395.0295944552839,"(125, 0, 0)","(125, 0, 200)"
15,15,59,420.1200578728548,"(125, 0, 200)","(375, 0, 100)"
16,16,39,384.2765387048964,"(625, 0, 50)","(625, 0, 200)"
17,17,55,412.9513540392631,"(625, 0, 0)","(125, 0, 200)"
18,18,47,398.61394637207974,"(125, 0, 150)","(375, 0, 200)"
19,19,53,409.3670021224673,"(375, 0, 200)","(125, 0, 150)"
