Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,47,398.61394637207974,"(125, 0, 150)","(625, 0, 200)"
1,1,87,470.3009847079965,"(625, 0, 200)","(625, 0, 100)"
2,2,55,412.9513540392631,"(625, 0, 0)","(125, 0, 200)"
3,3,43,391.44524253848806,"(125, 0, 50)","(375, 0, 200)"
4,4,81,459.54792895760903,"(625, 0, 200)","(625, 0, 150)"
5,5,61,423.70440978965064,"(375, 0, 200)","(375, 0, 150)"
6,6,65,430.8731136232423,"(375, 0, 50)","(375, 0, 200)"
7,7,69,438.041817456834,"(125, 0, 200)","(375, 0, 150)"
8,8,55,412.9513540392631,"(125, 0, 0)","(375, 0, 200)"
9,9,29,366.3547791209172,"(375, 0, 50)","(125, 0, 200)"
10,10,35,377.1078348713047,"(375, 0, 100)","(375, 0, 200)"
11,11,37,380.69218678810057,"(625, 0, 100)","(625, 0, 200)"
12,12,29,366.3547791209172,"(625, 0, 150)","(375, 0, 200)"
13,13,29,366.3547791209172,"(625, 0, 50)","(125, 0, 200)"
14,14,57,416.53570595605896,"(125, 0, 200)","(375, 0, 0)"
15,15,69,438.041817456834,"(375, 0, 200)","(625, 0, 50)"
16,16,71,441.6261693736298,"(625, 0, 200)","(125, 0, 50)"
17,17,35,377.1078348713047,"(375, 0, 100)","(625, 0, 200)"
18,18,77,452.37922512401735,"(125, 0, 200)","(125, 0, 100)"
19,19,47,398.61394637207974,"(125, 0, 150)","(625, 0, 200)"
