Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,19,348.433019536938,"(375, 0, 50)","(125, 0, 200)"
1,1,57,416.53570595605896,"(125, 0, 200)","(625, 0, 50)"
2,2,31,369.939131037713,"(375, 0, 200)","(375, 0, 0)"
3,3,61,423.70440978965064,"(125, 0, 100)","(625, 0, 200)"
4,4,17,344.8486676201422,"(625, 0, 100)","(625, 0, 200)"
5,5,35,377.1078348713047,"(125, 0, 150)","(375, 0, 200)"
6,6,31,369.939131037713,"(375, 0, 200)","(375, 0, 150)"
7,7,51,405.7826502056714,"(125, 0, 50)","(625, 0, 200)"
8,8,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
9,9,31,369.939131037713,"(125, 0, 200)","(625, 0, 0)"
