Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,47,98.61394637207977,"(625, 0, 0)","(125, 0, 200)"
1,1,31,69.93913103771305,"(375, 0, 200)","(125, 0, 50)"
2,2,27,62.770427204121376,"(125, 0, 100)","(375, 0, 200)"
3,3,21,52.01737145373386,"(125, 0, 200)","(375, 0, 0)"
4,4,17,44.84866762014218,"(375, 0, 100)","(375, 0, 200)"
5,5,39,84.27653870489641,"(625, 0, 200)","(125, 0, 150)"
6,6,39,84.27653870489641,"(375, 0, 50)","(625, 0, 200)"
7,7,47,98.61394637207977,"(125, 0, 0)","(625, 0, 200)"
8,8,29,66.35477912091721,"(375, 0, 200)","(625, 0, 50)"
9,9,33,73.52348295450889,"(625, 0, 150)","(125, 0, 200)"
