Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-7,Route-7,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.656,-0.03897573,15.0,2.643733333333334,22.64373,6.936,27.576,,,452.304,449.056,452.304,0.4016232,0.3022347,0.351929
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,340.728,-0.01299709,15.0,2.7152000000000007,22.7152,6.944,28.688,,,,,,,,
Truck-0,Route-0,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,346.96,0.04707672,17.0,2.7623529411764696,20.40941,6.968,34.856,,,,,,,,
Truck-20,Route-20,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,354.664,0.3247283,15.0,3.644266666666666,23.64427,9.328,34.296,,,,,,,,
Truck-11,Route-11,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,357.56,0.1065535,21.0,2.7409523809523813,17.02667,6.92,45.552,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,360.808,0.2555075,19.0,3.2004210526315786,18.98989,6.96,48.728,,,,,,,,
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,362.416,0.1999067,21.0,2.972190476190476,17.2579,6.928,50.288,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(125.0 0.0 150.0),366.3548,369.008,0.0399855,29.0,2.379586206896551,12.72441,33.096,27.704,,,,,,,,
Truck-12,Route-12,(175.0 0.0 205.5),(375.0 0.0 150.0),359.1861,371.144,0.2020399,25.0,2.8457600000000003,14.84576,6.912,59.056,,,,,,,,
Truck-15,Route-15,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,371.736,0.2120419,25.0,2.8694399999999995,14.86944,9.32,57.192,,,,,,,,
Truck-6,Route-6,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,374.56,0.1878207,27.0,2.7614814814814816,13.87259,6.936,62.528,,,,,,,,
Truck-19,Route-19,(675.0 0.0 -5.5),(625.0 0.0 100.0),369.9391,379.072,0.1305832,31.0,2.5507096774193547,12.22813,35.8,38.192,,,,,,,,
Truck-22,Route-22,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,381.712,0.5708601,21.0,3.8910476190476184,18.17676,9.32,58.336,,,,,,,,
Truck-14,Route-14,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,386.4,0.459803,25.0,3.455999999999999,15.456,6.912,74.288,,,,,,,,
Truck-3,Route-3,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,387.888,0.6895896,21.0,4.185142857142856,18.47086,6.952,75.8,,,,,,,,
Truck-16,Route-16,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,388.704,0.41315,27.0,3.2853333333333334,14.39645,9.304,68.336,,,,,,,,
