Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,27,62.770427204121376,"(375, 0, 200)","(625, 0, 100)"
1,1,35,77.10783487130473,"(375, 0, 200)","(375, 0, 0)"
2,2,19,48.43301953693802,"(625, 0, 50)","(625, 0, 200)"
3,3,29,66.35477912091721,"(625, 0, 200)","(375, 0, 100)"
4,4,43,91.44524253848809,"(625, 0, 200)","(375, 0, 50)"
5,5,29,66.35477912091721,"(375, 0, 50)","(125, 0, 200)"
6,6,27,62.770427204121376,"(625, 0, 0)","(625, 0, 200)"
7,7,15,41.26431570334634,"(375, 0, 150)","(375, 0, 200)"
8,8,39,84.27653870489641,"(625, 0, 200)","(125, 0, 150)"
9,9,35,77.10783487130473,"(125, 0, 200)","(625, 0, 150)"
10,10,41,87.86089062169225,"(125, 0, 200)","(375, 0, 100)"
11,11,19,48.43301953693802,"(625, 0, 200)","(625, 0, 50)"
12,12,21,52.01737145373386,"(125, 0, 0)","(375, 0, 200)"
13,13,37,80.69218678810057,"(125, 0, 200)","(375, 0, 0)"
14,14,25,59.18607528732554,"(125, 0, 150)","(375, 0, 200)"
15,15,27,62.770427204121376,"(625, 0, 200)","(125, 0, 100)"
16,16,19,48.43301953693802,"(375, 0, 200)","(125, 0, 50)"
17,17,51,105.78265020567144,"(125, 0, 200)","(625, 0, 50)"
18,18,43,91.44524253848809,"(625, 0, 200)","(125, 0, 50)"
19,19,21,52.01737145373386,"(125, 0, 0)","(125, 0, 200)"
20,20,25,59.18607528732554,"(625, 0, 150)","(125, 0, 200)"
21,21,37,80.69218678810057,"(375, 0, 200)","(625, 0, 0)"
22,22,27,62.770427204121376,"(625, 0, 100)","(125, 0, 200)"
23,23,21,52.01737145373386,"(375, 0, 0)","(375, 0, 200)"
24,24,17,44.84866762014218,"(125, 0, 200)","(125, 0, 100)"
25,25,27,62.770427204121376,"(375, 0, 100)","(625, 0, 200)"
26,26,27,62.770427204121376,"(125, 0, 100)","(375, 0, 200)"
27,27,37,80.69218678810057,"(375, 0, 200)","(625, 0, 0)"
28,28,15,41.26431570334634,"(375, 0, 150)","(125, 0, 200)"
29,29,43,91.44524253848809,"(125, 0, 50)","(625, 0, 200)"
