Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-28,Route-28,(175.0 0.0 155.5),(125.0 0.0 200.0),343.912,10.484,28.44
Truck-11,Route-11,(675.0 0.0 155.5),(375.0 0.0 200.0),344.56,7.708,31.844
Truck-35,Route-35,(175.0 0.0 155.5),(125.0 0.0 200.0),344.596,10.192,29.392
Truck-4,Route-4,(675.0 0.0 205.5),(625.0 0.0 100.0),350.552,7.712,37.848
Truck-21,Route-21,(425.0 0.0 155.5),(375.0 0.0 200.0),351.376,10.672,35.732
Truck-19,Route-19,(675.0 0.0 155.5),(375.0 0.0 200.0),354.904,10.684,38.232
Truck-12,Route-12,(425.0 0.0 105.5),(375.0 0.0 200.0),355.768,7.708,43.08
Truck-22,Route-22,(175.0 0.0 205.5),(125.0 0.0 150.0),357.208,10.664,39.56
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 200.0),358.192,7.712,45.508
Truck-17,Route-17,(675.0 0.0 205.5),(625.0 0.0 50.0),361.912,10.688,41.248
Truck-6,Route-6,(425.0 0.0 205.5),(375.0 0.0 0.0),362.572,7.708,49.872
Truck-32,Route-32,(675.0 0.0 155.5),(625.0 0.0 200.0),361.444,10.46,45.004
Truck-5,Route-5,(425.0 0.0 55.5),(125.0 0.0 200.0),367.272,7.712,54.584
Truck-23,Route-23,(425.0 0.0 205.5),(625.0 0.0 0.0),367.808,10.668,47.168
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),370.236,7.716,57.548
Truck-13,Route-13,(175.0 0.0 205.5),(125.0 0.0 0.0),373.368,7.708,60.688
Truck-20,Route-20,(425.0 0.0 55.5),(125.0 0.0 200.0),373.588,10.668,57.94
Truck-29,Route-29,(175.0 0.0 5.5),(125.0 0.0 200.0),376.568,7.704,63.884
Truck-38,Route-38,(175.0 0.0 5.5),(125.0 0.0 200.0),381.804,10.664,66.156
Truck-14,Route-14,(675.0 0.0 55.5),(375.0 0.0 100.0),387.684,40.256,42.44
Truck-36,Route-36,(425.0 0.0 55.5),(375.0 0.0 200.0),386.228,10.604,70.616
Truck-9,Route-9,(175.0 0.0 -5.5),(125.0 0.0 100.0),389.608,38.02,44.584
Truck-39,Route-39,(675.0 0.0 205.5),(125.0 0.0 50.0),386.708,10.46,59.264
Truck-3,Route-3,(175.0 0.0 155.5),(375.0 0.0 150.0),397.872,31.744,61.12
Truck-8,Route-8,(675.0 0.0 105.5),(125.0 0.0 200.0),401.172,7.708,88.48
Truck-1,Route-1,(175.0 0.0 55.5),(375.0 0.0 200.0),407.012,7.712,94.324
Truck-25,Route-25,(425.0 0.0 105.5),(375.0 0.0 100.0),412.788,43.796,64.008
Truck-37,Route-37,(675.0 0.0 55.5),(125.0 0.0 200.0),409.756,10.012,94.772
Truck-18,Route-18,(425.0 0.0 -5.5),(625.0 0.0 0.0),414.848,60.98,41.888
Truck-16,Route-16,(675.0 0.0 105.5),(125.0 0.0 50.0),417.168,47.3,63.888
Truck-27,Route-27,(675.0 0.0 55.5),(125.0 0.0 150.0),418.768,56.236,57.552
Truck-7,Route-7,(675.0 0.0 5.5),(625.0 0.0 0.0),420.412,67.28,44.148
Truck-26,Route-26,(675.0 0.0 5.5),(375.0 0.0 100.0),422.572,77.92,38.668
Truck-24,Route-24,(175.0 0.0 55.5),(375.0 0.0 200.0),423.972,10.672,108.332
Truck-33,Route-33,(425.0 0.0 105.5),(625.0 0.0 50.0),429.248,45.504,76.764
Truck-34,Route-34,(425.0 0.0 -5.5),(125.0 0.0 100.0),429.696,68.42,53.264
Truck-30,Route-30,(175.0 0.0 105.5),(625.0 0.0 200.0),430.808,11.88,113.94
Truck-10,Route-10,(425.0 0.0 -5.5),(375.0 0.0 0.0),440.808,51.36,52.464
Truck-31,Route-31,(675.0 0.0 5.5),(375.0 0.0 0.0),444.852,80.66,56.184
Truck-15,Route-15,(175.0 0.0 105.5),(625.0 0.0 100.0),448.992,48.62,95.38
