Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-0,Route-0,(425.0 0.0 105.5),(125.0 0.0 50.0),233.97,5.685,28.27
Truck-8,Route-8,(675.0 0.0 155.5),(125.0 0.0 200.0),250.4,21.385,28.99
Truck-6,Route-6,(175.0 0.0 105.5),(375.0 0.0 200.0),255.97,5.665,50.28
Truck-4,Route-4,(425.0 0.0 205.5),(625.0 0.0 0.0),285.985,21.38,64.565
Truck-5,Route-5,(425.0 0.0 194.5),(125.0 0.0 0.0),291.03,46.21,44.795
Truck-9,Route-9,(675.0 0.0 105.5),(625.0 0.0 100.0),300.97,21.38,79.555
Truck-3,Route-3,(425.0 0.0 -5.5),(375.0 0.0 100.0),306.745,42.925,28.585
Truck-7,Route-7,(425.0 0.0 55.5),(625.0 0.0 150.0),329.37,61.515,67.82
Truck-1,Route-1,(175.0 0.0 -5.5),(625.0 0.0 0.0),357.565,50.605,51.625
Truck-2,Route-2,(175.0 0.0 55.5),(625.0 0.0 100.0),401.685,80.04,79.345
