Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-0,Route-0,(425.0 0.0 55.5),(625.0 0.0 100.0),289.045,5.735,83.275
Truck-1,Route-1,(175.0 0.0 -5.5),(125.0 0.0 50.0),373.745,89.245,84.47
Truck-2,Route-2,(675.0 0.0 155.5),(125.0 0.0 50.0),256.32,4.735,51.555
Truck-3,Route-3,(425.0 0.0 -5.5),(375.0 0.0 150.0),268.935,50.915,17.995
Truck-4,Route-4,(425.0 0.0 205.5),(625.0 0.0 50.0),263.19,4.725,58.435
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 0.0),258.09,4.735,53.335
Truck-6,Route-6,(175.0 0.0 205.5),(625.0 0.0 200.0),248.89,4.725,44.145
Truck-7,Route-7,(175.0 0.0 -5.5),(375.0 0.0 100.0),245.745,14.19,31.525
Truck-8,Route-8,(675.0 0.0 55.5),(125.0 0.0 150.0),254.075,4.75,49.235
Truck-9,Route-9,(425.0 0.0 155.5),(125.0 0.0 0.0),244.205,4.73,39.45
Truck-10,Route-10,(425.0 0.0 55.5),(125.0 0.0 150.0),288.325,29.785,58.515
Truck-11,Route-11,(175.0 0.0 105.5),(125.0 0.0 150.0),265.2,4.72,60.42
Truck-12,Route-12,(675.0 0.0 105.5),(625.0 0.0 200.0),239.65,4.71,34.915
Truck-13,Route-13,(675.0 0.0 5.5),(625.0 0.0 150.0),306.705,37.26,69.42
Truck-14,Route-14,(425.0 0.0 -5.5),(625.0 0.0 100.0),312.84,44.005,68.815
Truck-15,Route-15,(675.0 0.0 155.5),(625.0 0.0 100.0),272.02,4.71,67.29
Truck-16,Route-16,(675.0 0.0 205.5),(625.0 0.0 50.0),310.12,32.615,77.48
Truck-17,Route-17,(175.0 0.0 55.5),(625.0 0.0 50.0),292.43,4.715,87.705
Truck-18,Route-18,(175.0 0.0 55.5),(125.0 0.0 100.0),265.6,4.725,60.855
Truck-19,Route-19,(425.0 0.0 105.5),(125.0 0.0 50.0),275.615,34.03,41.57
Truck-20,Route-20,(425.0 0.0 55.5),(125.0 0.0 150.0),274.965,37.355,37.59
Truck-21,Route-21,(425.0 0.0 105.5),(625.0 0.0 50.0),281.745,4.735,76.985
Truck-22,Route-22,(175.0 0.0 155.5),(375.0 0.0 100.0),275.97,4.705,71.235
Truck-23,Route-23,(175.0 0.0 155.5),(625.0 0.0 150.0),288.445,4.705,83.71
Truck-24,Route-24,(675.0 0.0 205.5),(125.0 0.0 0.0),270.265,30.94,39.295
Truck-25,Route-25,(425.0 0.0 105.5),(625.0 0.0 100.0),283.725,33.975,49.74
Truck-26,Route-26,(675.0 0.0 5.5),(375.0 0.0 150.0),240.99,4.71,36.26
Truck-27,Route-27,(175.0 0.0 -5.5),(375.0 0.0 50.0),242.01,14.16,27.78
Truck-28,Route-28,(175.0 0.0 -5.5),(375.0 0.0 50.0),242.305,14.38,27.905
Truck-29,Route-29,(175.0 0.0 105.5),(375.0 0.0 100.0),282.745,4.72,77.995
