Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.816,0.01336983,15.0,2.7877333333333314,22.78773,7.112,29.52,,,436.28,443.624,443.624,0.1524863,0.210825,0.1816557
Truck-15,Route-15,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,351.536,0.1491092,17.0,3.031529411764706,20.67859,9.528,36.896,,,,,,,,
Truck-5,Route-5,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,355.064,0.2277734,17.0,3.239058823529413,20.88612,7.12,42.76,,,,,,,,
Truck-10,Route-10,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,357.696,0.1091684,21.0,2.7474285714285727,17.03314,7.112,45.4,,,,,,,,
Truck-8,Route-8,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,362.512,-0.004116953,27.0,2.315259259259259,13.42637,7.112,50.224,,,,,,,,
Truck-9,Route-9,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,372.76,0.09653026,29.0,2.508965517241379,12.85379,7.112,60.36,,,,,,,,
Truck-3,Route-3,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,373.96,0.05749106,31.0,2.3858064516129027,12.06323,7.12,61.656,,,,,,,,
Truck-2,Route-2,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,374.168,0.06046519,31.0,2.3925161290322583,12.06994,7.12,61.856,,,,,,,,
Truck-16,Route-16,(675.0 0.0 155.5),(375.0 0.0 150.0),362.7704,375.392,0.2010753,27.0,2.7922962962962963,13.90341,34.688,35.656,,,,,,,,
Truck-11,Route-11,(675.0 0.0 105.5),(625.0 0.0 100.0),369.9391,379.624,0.1384758,31.0,2.568516129032259,12.24594,38.56,32.96,,,,,,,,
Truck-18,Route-18,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,380.688,0.2160089,29.0,2.7823448275862064,13.12717,40.52,31.952,,,,,,,,
Truck-12,Route-12,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,381.912,0.06230414,35.0,2.3403428571428564,10.91177,7.112,69.648,,,,,,,,
Truck-13,Route-13,(675.0 0.0 155.5),(125.0 0.0 0.0),373.5235,382.112,0.1168135,33.0,2.488242424242425,11.57915,30.832,46.096,,,,,,,,
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 0.0),380.6922,395.904,0.1885163,37.0,2.592,10.70011,43.48,44.104,,,,,,,,
Truck-0,Route-0,(675.0 0.0 55.5),(375.0 0.0 0.0),398.614,400.072,0.01478531,47.0,2.1291914893617023,8.51217,53.664,41.152,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,401.072,0.6101851,27.0,3.7434074074074073,14.85452,7.12,88.664,,,,,,,,
Truck-7,Route-7,(175.0 0.0 55.5),(125.0 0.0 50.0),377.1078,403.152,0.3377627,35.0,2.9471999999999996,11.51863,38.568,35.472,,,,,,,,
Truck-17,Route-17,(175.0 0.0 55.5),(625.0 0.0 150.0),405.7827,418.128,0.1167047,51.0,2.316235294117647,8.198588,42.064,61.992,,,,,,,,
Truck-1,Route-1,(175.0 0.0 -5.5),(625.0 0.0 50.0),409.367,419.344,0.09122486,53.0,2.2517735849056604,7.912151,35.512,78.656,,,,,,,,
Truck-6,Route-6,(425.0 0.0 5.5),(625.0 0.0 150.0),409.367,436.28,0.2460797,53.0,2.5713207547169805,8.231698,45.968,63.976,,,,,,,,
Truck-111,Route-111,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.36,0.002318532,15.0,2.7573333333333343,22.75733,7.216,29.104,,,,,,,,
Truck-104,Route-104,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.36,0.002318532,15.0,2.7573333333333343,22.75733,7.216,29.12,,,,,,,,
Truck-112,Route-112,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,342.288,0.02480792,15.0,2.819200000000001,22.8192,7.208,30.088,,,,,,,,
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 150.0),341.2643,345.392,0.1000304,15.0,3.026133333333333,23.02613,7.208,33.16,,,,,,,,
Truck-102,Route-102,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,351.368,0.1453633,17.0,3.021647058823529,20.66871,7.224,39.096,,,,,,,,
Truck-118,Route-118,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,351.88,0.07117028,19.0,2.7305263157894735,18.52,7.208,39.528,,,,,,,,
Truck-113,Route-113,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,357.672,0.1087066,21.0,2.7462857142857153,17.032,7.208,45.416,,,,,,,,
Truck-101,Route-101,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,358.776,0.3105408,17.0,3.457411764705883,21.10447,7.224,46.456,,,,,,,,
Truck-119,Route-119,(675.0 0.0 205.5),(375.0 0.0 0.0),352.0174,366.168,0.2720368,21.0,3.1508571428571432,17.43657,9.824,45.232,,,,,,,,
Truck-106,Route-106,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,374.152,0.181321,27.0,2.7463703703703697,13.85748,7.216,61.912,,,,,,,,
Truck-105,Route-105,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,378.904,0.2570252,27.0,2.9223703703703703,14.03348,26.832,47.072,,,,,,,,
Truck-108,Route-108,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,379.752,0.2019033,29.0,2.750068965517242,13.0949,7.216,67.48,,,,,,,,
Truck-117,Route-117,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,383.656,0.3327298,27.0,3.0983703703703704,14.20948,16.792,61.8,,,,,,,,
Truck-110,Route-110,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,388.808,0.3383818,29.0,3.0623448275862066,13.40717,7.216,76.488,,,,,,,,
Truck-100,Route-100,(175.0 0.0 55.5),(375.0 0.0 200.0),373.5235,388.984,0.2102804,33.0,2.696484848484848,11.78739,31.896,52.088,,,,,,,,
Truck-107,Route-107,(425.0 0.0 194.5),(625.0 0.0 200.0),373.5235,400.536,0.3674003,33.0,3.0465454545454547,12.13745,25.272,70.104,,,,,,,,
Truck-109,Route-109,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,402.624,0.4673333,31.0,3.3104516129032264,12.98787,7.216,90.256,,,,,,,,
Truck-116,Route-116,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,404.168,0.2909302,37.0,2.8153513513513517,10.92346,9.832,89.248,,,,,,,,
Truck-115,Route-115,(425.0 0.0 105.5),(375.0 0.0 50.0),409.367,428.416,0.1741748,53.0,2.422943396226415,8.083321,55.152,68.128,,,,,,,,
Truck-103,Route-103,(175.0 0.0 105.5),(625.0 0.0 100.0),405.7827,443.624,0.3577273,51.0,2.8161568627450984,8.698509,52.608,85.864,,,,,,,,
