Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(175.0 0.0 5.5),(625.0 0.0 200.0),372.4,6.888,60.44
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 50.0),381.864,38.936,37.856
Truck-102,Route-102,(175.0 0.0 205.5),(625.0 0.0 0.0),368.36,6.944,56.352
Truck-103,Route-103,(425.0 0.0 105.5),(375.0 0.0 200.0),345.64,6.904,33.664
Truck-104,Route-104,(675.0 0.0 105.5),(625.0 0.0 100.0),390.84,34.608,51.128
Truck-105,Route-105,(675.0 0.0 -5.5),(625.0 0.0 50.0),380.224,35.688,39.464
Truck-106,Route-106,(425.0 0.0 55.5),(125.0 0.0 50.0),381.44,37.536,38.84
Truck-107,Route-107,(675.0 0.0 205.5),(375.0 0.0 50.0),346.288,6.88,34.392
Truck-108,Route-108,(425.0 0.0 205.5),(375.0 0.0 100.0),348.024,6.912,36.056
Truck-109,Route-109,(175.0 0.0 155.5),(375.0 0.0 200.0),354.504,6.936,42.52
Truck-110,Route-110,(425.0 0.0 -5.5),(125.0 0.0 50.0),375.92,35.496,35.376
Truck-111,Route-111,(175.0 0.0 105.5),(375.0 0.0 200.0),358.24,6.928,46.272
Truck-112,Route-112,(175.0 0.0 55.5),(375.0 0.0 150.0),385,37.424,42.56
Truck-113,Route-113,(675.0 0.0 155.5),(375.0 0.0 200.0),339.176,6.864,27.192
Truck-114,Route-114,(425.0 0.0 155.5),(375.0 0.0 0.0),376.088,30.08,40.928
Truck-115,Route-115,(425.0 0.0 5.5),(625.0 0.0 200.0),357.928,6.888,45.976
Truck-116,Route-116,(425.0 0.0 55.5),(125.0 0.0 200.0),346.864,6.936,34.824
Truck-117,Route-117,(675.0 0.0 155.5),(125.0 0.0 150.0),361.24,29.832,26.376
Truck-118,Route-118,(175.0 0.0 55.5),(375.0 0.0 150.0),386.96,37.04,44.816
Truck-119,Route-119,(675.0 0.0 55.5),(125.0 0.0 100.0),394.92,38.632,51.224
Truck-120,Route-120,(425.0 0.0 105.5),(125.0 0.0 200.0),345.568,6.864,33.6
Truck-121,Route-121,(175.0 0.0 5.5),(625.0 0.0 200.0),371.328,6.872,59.392
Truck-122,Route-122,(675.0 0.0 5.5),(625.0 0.0 200.0),354.368,6.864,42.464
Truck-123,Route-123,(175.0 0.0 155.5),(625.0 0.0 150.0),394.304,29.912,59.32
Truck-124,Route-124,(675.0 0.0 105.5),(375.0 0.0 200.0),343.128,6.976,31.096
