Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-1,Route-1,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,346.888,0.04547153,17.0,2.758117647058822,20.40518,7.128,34.744,,,414.216,386.12,414.216,0.04750776,0.07639468,0.06195123
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 150.0),341.2643,348.704,0.1802937,15.0,3.2469333333333337,23.24693,7.128,36.544,,,,,,,,
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,368.624,0.03419839,29.0,2.366344827586208,12.71117,30.944,32.584,,,,,,,,
Truck-2,Route-2,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,371.96,-0.06676178,35.0,2.0559999999999996,10.62743,7.128,59.664,,,,,,,,
Truck-0,Route-0,(175.0 0.0 55.5),(375.0 0.0 200.0),409.367,414.216,0.04433694,53.0,2.1550188679245283,7.815396,75.208,33.904,,,,,,,,
Truck-102,Route-102,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,351.144,0.1403687,17.0,3.0084705882352942,20.65553,7.496,38.512,,,,,,,,
Truck-100,Route-100,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,353.28,0.100076,19.0,2.804210526315788,18.59368,7.496,40.544,,,,,,,,
Truck-103,Route-103,(425.0 0.0 155.5),(125.0 0.0 0.0),373.5235,379.912,0.08689088,33.0,2.421575757575757,11.51248,31.744,43.168,,,,,,,,
Truck-101,Route-101,(175.0 0.0 -5.5),(375.0 0.0 200.0),380.6922,383.336,0.032764,37.0,2.2523243243243245,10.36043,26.84,51.392,,,,,,,,
Truck-104,Route-104,(175.0 0.0 155.5),(375.0 0.0 100.0),384.2766,386.12,0.02187376,39.0,2.2082051282051283,9.900513,33.112,47.824,,,,,,,,
