Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,344.28,0.07308218,15.0,2.951999999999998,22.952,6.88,32.36,,,391.952,412.64,412.64,0.1062242,0.09489715,0.09975159
Truck-13,Route-13,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,352.824,0.1778279,17.0,3.1072941176470597,20.75435,6.88,40.888,,,,,,,,
Truck-9,Route-9,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,355.096,0.1375713,19.0,2.8997894736842107,18.68926,6.88,43.176,,,,,,,,
Truck-12,Route-12,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,357.68,0.1909231,19.0,3.035789473684211,18.82526,6.88,45.752,,,,,,,,
Truck-10,Route-10,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,359.288,0.1397731,21.0,2.8232380952380955,17.10895,6.88,47.336,,,,,,,,
Truck-11,Route-11,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,366.552,0.06024471,27.0,2.46488888888889,13.576,16.344,45.128,,,,,,,,
Truck-4,Route-4,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,369.352,0.1048515,27.0,2.5685925925925917,13.6797,6.88,57.44,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,370.608,0.06409841,29.0,2.434758620689655,12.77959,33.392,32.112,,,,,,,,
Truck-7,Route-7,(425.0 0.0 155.5),(375.0 0.0 150.0),362.7704,371.28,0.1355668,27.0,2.639999999999999,13.75111,29.704,36.48,,,,,,,,
Truck-3,Route-3,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,375.16,-0.06855924,37.0,2.031351351351352,10.13946,6.88,63.24,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,377.736,0.1715208,29.0,2.680551724137931,13.02538,6.88,65.84,,,,,,,,
Truck-0,Route-0,(175.0 0.0 155.5),(375.0 0.0 50.0),387.8609,384.952,-0.03310807,41.0,2.072,9.389073,29.784,50.096,,,,,,,,
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),373.5235,387.08,0.1843836,33.0,2.6387878787878782,11.7297,30.592,51.328,,,,,,,,
Truck-6,Route-6,(425.0 0.0 194.5),(125.0 0.0 0.0),380.6922,390.024,0.1156467,37.0,2.433081081081081,10.54119,16.344,68.576,,,,,,,,
Truck-14,Route-14,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,391.952,0.1395401,37.0,2.4851891891891893,10.5933,26.408,60.448,,,,,,,,
Truck-108,Route-108,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,340.928,-0.008149989,15.0,2.728533333333333,22.72853,6.984,28.864,,,,,,,,
Truck-109,Route-109,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,342.328,0.02577749,15.0,2.821866666666665,22.82187,6.984,30.296,,,,,,,,
Truck-110,Route-110,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,346.184,0.02977407,17.0,2.716705882352943,20.36376,6.984,34.136,,,,,,,,
Truck-119,Route-119,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,349.504,0.02211268,19.0,2.6054736842105273,18.39495,9.384,35.088,,,,,,,,
Truck-115,Route-115,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,350.296,0.038465,19.0,2.6471578947368415,18.43663,9.376,35.872,,,,,,,,
Truck-100,Route-100,(425.0 0.0 194.5),(625.0 0.0 100.0),355.6017,354.56,-0.01873535,23.0,2.3721739130434782,15.41565,16.568,32.904,,,,,,,,
Truck-111,Route-111,(675.0 0.0 205.5),(375.0 0.0 0.0),352.0174,355.856,0.07379503,21.0,2.6598095238095234,16.94552,6.984,43.84,,,,,,,,
Truck-103,Route-103,(175.0 0.0 205.5),(375.0 0.0 150.0),359.1861,363.6,0.07457736,25.0,2.544000000000001,14.544,6.984,51.6,,,,,,,,
Truck-113,Route-113,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,367.296,0.07209724,27.0,2.4924444444444442,13.60355,26.688,35.528,,,,,,,,
Truck-116,Route-116,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,371.824,0.1442334,27.0,2.660148148148149,13.77126,9.376,57.392,,,,,,,,
Truck-114,Route-114,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,373.664,0.05325895,31.0,2.3762580645161284,12.05368,6.976,61.64,,,,,,,,
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,378.408,0.01686132,35.0,2.2402285714285717,10.81166,6.984,66.368,,,,,,,,
Truck-106,Route-106,(175.0 0.0 105.5),(125.0 0.0 100.0),369.9391,379.216,0.1326423,31.0,2.5553548387096776,12.23277,35.888,38.288,,,,,,,,
Truck-117,Route-117,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,382.944,0.3213868,27.0,3.0720000000000005,14.18311,36.784,38.112,,,,,,,,
Truck-112,Route-112,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,385.624,0.290397,29.0,2.952551724137932,13.29738,6.984,73.584,,,,,,,,
Truck-118,Route-118,(425.0 0.0 105.5),(375.0 0.0 200.0),377.1078,388.456,0.1471724,35.0,2.527314285714286,11.09874,40.216,43.168,,,,,,,,
Truck-105,Route-105,(425.0 0.0 -5.5),(375.0 0.0 100.0),387.8609,393.92,0.06896256,41.0,2.2907317073170734,9.607805,55.64,33.24,,,,,,,,
Truck-102,Route-102,(175.0 0.0 55.5),(125.0 0.0 50.0),377.1078,396.704,0.2541396,35.0,2.762971428571429,11.3344,43.584,45.064,,,,,,,,
Truck-101,Route-101,(425.0 0.0 105.5),(375.0 0.0 200.0),395.0296,407.312,0.1292482,45.0,2.3847111111111112,9.051378,55.072,44.168,,,,,,,,
Truck-104,Route-104,(425.0 0.0 55.5),(125.0 0.0 200.0),409.367,412.64,0.02992685,53.0,2.125283018867924,7.785661,50.04,57.504,,,,,,,,
