Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.056,0.004623023,17.0,2.6503529411764695,20.29741,6.872,33.104,,,393.608,435.536,435.536,0.1552806,0.1353927,0.1439161
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,350.408,0.04077747,19.0,2.653052631578948,18.44253,6.864,38.48,,,,,,,,
Truck-14,Route-14,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,356.392,0.2573842,17.0,3.317176470588235,20.96424,6.864,44.464,,,,,,,,
Truck-6,Route-6,(425.0 0.0 205.5),(625.0 0.0 150.0),359.1861,364.792,0.094717,25.0,2.591679999999999,14.59168,6.864,52.856,,,,,,,,
Truck-7,Route-7,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,367.608,0.2997199,21.0,3.2194285714285718,17.50514,6.864,55.648,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,372.752,0.1590175,27.0,2.6945185185185188,13.80563,6.864,60.816,,,,,,,,
Truck-12,Route-12,(675.0 0.0 155.5),(375.0 0.0 100.0),366.3548,380.344,0.2108248,29.0,2.7704827586206893,13.11531,29.64,45.592,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,383.192,0.2537454,29.0,2.868689655172414,13.21352,6.864,71.272,,,,,,,,
Truck-2,Route-2,(425.0 0.0 155.5),(375.0 0.0 0.0),373.5235,383.904,0.1411865,33.0,2.542545454545454,11.63345,29.872,49.032,,,,,,,,
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,387.096,0.1295349,35.0,2.488457142857143,11.05989,6.864,75.128,,,,,,,,
Truck-8,Route-8,(425.0 0.0 5.5),(375.0 0.0 200.0),387.8609,388.312,0.005134375,41.0,2.1539512195121953,9.471025,29.864,53.424,,,,,,,,
Truck-1,Route-1,(675.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,388.32,0.3310273,29.0,3.04551724137931,13.39034,35.312,44.976,,,,,,,,
Truck-5,Route-5,(175.0 0.0 205.5),(625.0 0.0 50.0),384.2766,391.136,0.08139199,39.0,2.3368205128205135,10.02913,6.864,79.184,,,,,,,,
Truck-13,Route-13,(675.0 0.0 55.5),(625.0 0.0 0.0),380.6922,393.608,0.1600626,37.0,2.529945945945946,10.63805,37.248,51.272,,,,,,,,
Truck-10,Route-10,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,393.608,0.1600626,37.0,2.529945945945946,10.63805,6.864,81.664,,,,,,,,
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,342.064,0.01937952,15.0,2.8042666666666682,22.80427,9.52,27.464,,,,,,,,
Truck-101,Route-101,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,349.232,-0.05354692,21.0,2.344380952380954,16.63009,6.968,37.28,,,,,,,,
Truck-111,Route-111,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,354.44,-0.08018886,25.0,2.1776,14.1776,6.96,42.456,,,,,,,,
