Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 150.0),341.2643,344.36,0.07502058,15.0,2.957333333333334,22.95733,6.96,32.288,,,416.552,451.888,451.888,0.1321725,0.1479333,0.1411786
Truck-0,Route-0,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.576,0.01621733,17.0,2.6809411764705895,20.328,6.96,33.528,,,,,,,,
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,350.976,0.05250549,19.0,2.6829473684210527,18.47242,6.96,38.904,,,,,,,,
Truck-5,Route-5,(175.0 0.0 205.5),(375.0 0.0 0.0),352.0174,361.736,0.1868343,21.0,2.939809523809523,17.22552,6.96,49.712,,,,,,,,
Truck-7,Route-7,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,364.16,0.2334343,21.0,3.0552380952380966,17.34095,6.96,52.088,,,,,,,,
Truck-6,Route-6,(425.0 0.0 205.5),(625.0 0.0 150.0),359.1861,368.728,0.1612192,25.0,2.7491200000000005,14.74912,6.96,56.672,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,374.448,0.1860364,27.0,2.7573333333333325,13.86844,6.96,62.408,,,,,,,,
Truck-12,Route-12,(675.0 0.0 155.5),(375.0 0.0 100.0),366.3548,375.456,0.1371601,29.0,2.6019310344827593,12.94676,29.728,40.664,,,,,,,,
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,378.112,0.01302267,35.0,2.231771428571429,10.8032,6.96,66.04,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,384.744,0.2771349,29.0,2.922206896551725,13.26703,6.96,72.712,,,,,,,,
Truck-1,Route-1,(675.0 0.0 -5.5),(625.0 0.0 100.0),369.9391,386.0,0.2296409,31.0,2.774193548387097,12.45161,35.552,36.432,,,,,,,,
Truck-13,Route-13,(675.0 0.0 55.5),(625.0 0.0 0.0),380.6922,389.528,0.1095002,37.0,2.419675675675676,10.52778,37.464,47.008,,,,,,,,
Truck-8,Route-8,(425.0 0.0 5.5),(375.0 0.0 200.0),387.8609,389.896,0.02316269,41.0,2.1925853658536587,9.509659,30.304,54.552,,,,,,,,
Truck-10,Route-10,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,395.208,0.1798911,37.0,2.57318918918919,10.6813,6.96,83.16,,,,,,,,
