Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(175.0 0.0 194.5),(125.0 0.0 0.0),369.296,18.488,45.104
Truck-101,Route-101,(425.0 0.0 5.5),(625.0 0.0 200.0),363.184,7.016,51.144
Truck-102,Route-102,(425.0 0.0 105.5),(625.0 0.0 150.0),385.16,50.88,29.296
Truck-103,Route-103,(175.0 0.0 55.5),(375.0 0.0 100.0),390.288,38.48,46.832
Truck-104,Route-104,(675.0 0.0 155.5),(125.0 0.0 50.0),393.896,30.464,58.448
Truck-105,Route-105,(675.0 0.0 105.5),(375.0 0.0 200.0),344.28,7.016,32.24
Truck-106,Route-106,(175.0 0.0 155.5),(125.0 0.0 100.0),366.912,30.656,31.264
Truck-107,Route-107,(425.0 0.0 155.5),(125.0 0.0 200.0),341.432,7.016,29.424
Truck-108,Route-108,(175.0 0.0 -5.5),(375.0 0.0 200.0),383.12,42.344,35.792
Truck-109,Route-109,(175.0 0.0 105.5),(625.0 0.0 50.0),413.352,34.512,73.8
