Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-11,Route-11,(425.0 0.0 155.5),(375.0 0.0 200.0),338.824,6.672,27.056
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 200.0),338.856,6.696,27.056
Truck-19,Route-19,(425.0 0.0 105.5),(125.0 0.0 200.0),347.744,9.224,33.4
Truck-29,Route-29,(175.0 0.0 155.5),(125.0 0.0 200.0),351.752,9.232,31.28
Truck-13,Route-13,(175.0 0.0 55.5),(125.0 0.0 200.0),353.776,6.664,42.048
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 200.0),354.4,6.696,42.608
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 200.0),356.56,6.664,44.784
Truck-5,Route-5,(175.0 0.0 155.5),(375.0 0.0 200.0),361.496,6.68,49.76
Truck-0,Route-0,(175.0 0.0 194.5),(125.0 0.0 150.0),361.968,16.2,40.712
Truck-25,Route-25,(175.0 0.0 55.5),(125.0 0.0 200.0),364.64,9.216,50.32
Truck-17,Route-17,(675.0 0.0 155.5),(375.0 0.0 200.0),365.384,9.24,42.096
Truck-21,Route-21,(425.0 0.0 194.5),(625.0 0.0 50.0),365.712,21.296,36.288
Truck-6,Route-6,(425.0 0.0 105.5),(625.0 0.0 200.0),367.416,6.68,55.712
Truck-23,Route-23,(175.0 0.0 194.5),(375.0 0.0 150.0),373.472,21.32,44.016
Truck-24,Route-24,(425.0 0.0 5.5),(625.0 0.0 200.0),385.432,6.664,73.688
Truck-22,Route-22,(675.0 0.0 205.5),(375.0 0.0 0.0),389.296,9.224,62.896
Truck-26,Route-26,(675.0 0.0 5.5),(375.0 0.0 200.0),397.48,9.24,76.984
Truck-18,Route-18,(425.0 0.0 155.5),(625.0 0.0 150.0),403.488,35.952,62.48
Truck-7,Route-7,(675.0 0.0 205.5),(125.0 0.0 100.0),407.824,6.68,96.024
Truck-3,Route-3,(675.0 0.0 105.5),(125.0 0.0 200.0),423.672,6.688,111.952
Truck-20,Route-20,(175.0 0.0 105.5),(375.0 0.0 200.0),433.808,9.04,119.6
Truck-8,Route-8,(175.0 0.0 105.5),(625.0 0.0 0.0),437.144,33.52,98.472
Truck-28,Route-28,(425.0 0.0 55.5),(125.0 0.0 200.0),438.904,9.208,115.6
Truck-16,Route-16,(175.0 0.0 5.5),(625.0 0.0 200.0),444,6.664,132.288
Truck-4,Route-4,(675.0 0.0 55.5),(125.0 0.0 200.0),450,6.688,138.208
Truck-12,Route-12,(425.0 0.0 -5.5),(125.0 0.0 100.0),458.248,36.216,116.944
Truck-27,Route-27,(675.0 0.0 105.5),(125.0 0.0 200.0),460.56,9.232,140.072
Truck-9,Route-9,(425.0 0.0 194.5),(125.0 0.0 0.0),464.144,16.168,142.84
Truck-10,Route-10,(175.0 0.0 -5.5),(375.0 0.0 200.0),464.8,16.168,143.568
Truck-15,Route-15,(675.0 0.0 55.5),(125.0 0.0 200.0),470.032,9.232,146.728
Truck-109,Route-109,(175.0 0.0 155.5),(125.0 0.0 200.0),339.52,7.024,27.48
Truck-114,Route-114,(425.0 0.0 155.5),(125.0 0.0 200.0),340.232,7.016,28.2
Truck-105,Route-105,(175.0 0.0 105.5),(125.0 0.0 200.0),343.384,7.032,31.328
Truck-108,Route-108,(675.0 0.0 155.5),(625.0 0.0 200.0),347.632,7.032,35.56
Truck-124,Route-124,(675.0 0.0 155.5),(625.0 0.0 200.0),351.6,9.736,36.848
Truck-117,Route-117,(675.0 0.0 55.5),(375.0 0.0 200.0),361.296,9.744,46.496
Truck-106,Route-106,(175.0 0.0 194.5),(375.0 0.0 100.0),366.688,16.656,32.992
Truck-101,Route-101,(425.0 0.0 55.5),(375.0 0.0 200.0),368.296,7.048,56.192
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 150.0),368.536,7.016,56.504
Truck-115,Route-115,(425.0 0.0 155.5),(625.0 0.0 200.0),371.184,9.72,56.368
Truck-133,Route-133,(425.0 0.0 105.5),(375.0 0.0 200.0),369.296,11.992,52.216
Truck-128,Route-128,(425.0 0.0 105.5),(625.0 0.0 200.0),373.856,12.048,56.704
Truck-130,Route-130,(425.0 0.0 205.5),(125.0 0.0 50.0),373.272,9.632,55.568
Truck-110,Route-110,(675.0 0.0 105.5),(125.0 0.0 200.0),377.304,7.024,65.28
Truck-107,Route-107,(675.0 0.0 -5.5),(375.0 0.0 50.0),381.216,35.768,37.456
Truck-127,Route-127,(425.0 0.0 55.5),(125.0 0.0 200.0),385.84,9.752,71.032
Truck-120,Route-120,(675.0 0.0 -5.5),(625.0 0.0 100.0),386.752,39.68,39.024
Truck-116,Route-116,(175.0 0.0 194.5),(125.0 0.0 150.0),386.76,21.624,60.08
Truck-134,Route-134,(425.0 0.0 -5.5),(625.0 0.0 50.0),406.904,60.528,41.328
Truck-113,Route-113,(425.0 0.0 5.5),(125.0 0.0 200.0),408.6,7.016,96.56
Truck-131,Route-131,(175.0 0.0 105.5),(625.0 0.0 0.0),421.192,55.312,60.824
Truck-126,Route-126,(425.0 0.0 205.5),(125.0 0.0 50.0),450.648,9.728,126.904
Truck-122,Route-122,(675.0 0.0 105.5),(125.0 0.0 200.0),461.984,58.336,98.568
Truck-104,Route-104,(675.0 0.0 55.5),(125.0 0.0 200.0),467.32,7.04,155.24
Truck-103,Route-103,(425.0 0.0 105.5),(125.0 0.0 100.0),467.968,54.584,105.312
Truck-100,Route-100,(675.0 0.0 205.5),(125.0 0.0 50.0),468.872,7.048,156.784
Truck-132,Route-132,(675.0 0.0 105.5),(125.0 0.0 150.0),471.488,79.128,87.312
Truck-102,Route-102,(175.0 0.0 5.5),(625.0 0.0 200.0),473.912,7.04,161.864
Truck-123,Route-123,(175.0 0.0 55.5),(125.0 0.0 100.0),475.472,64.192,106.24
Truck-125,Route-125,(425.0 0.0 -5.5),(125.0 0.0 200.0),476.672,16.64,154.992
Truck-129,Route-129,(675.0 0.0 205.5),(125.0 0.0 0.0),477.336,9.752,162.544
Truck-111,Route-111,(175.0 0.0 55.5),(375.0 0.0 0.0),482.048,60.896,116.12
Truck-119,Route-119,(175.0 0.0 155.5),(625.0 0.0 100.0),485.304,133,47.288
Truck-118,Route-118,(175.0 0.0 105.5),(625.0 0.0 0.0),485.904,143.992,36.92
Truck-121,Route-121,(175.0 0.0 5.5),(625.0 0.0 200.0),487.208,9.752,166.392
Truck-11,Route-11,(425.0 0.0 155.5),(375.0 0.0 200.0),338.792,6.624,27.08
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 200.0),339.24,6.648,27.488
Truck-29,Route-29,(175.0 0.0 155.5),(125.0 0.0 200.0),348.824,9.232,28.552
Truck-19,Route-19,(425.0 0.0 105.5),(125.0 0.0 200.0),350.368,9.224,36.064
Truck-13,Route-13,(175.0 0.0 55.5),(125.0 0.0 200.0),352.584,6.624,40.816
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 200.0),356.528,6.648,44.792
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 200.0),359.176,6.616,47.424
Truck-17,Route-17,(675.0 0.0 155.5),(375.0 0.0 200.0),363.568,9.24,40.232
Truck-5,Route-5,(175.0 0.0 155.5),(375.0 0.0 200.0),364.16,6.632,52.44
Truck-25,Route-25,(175.0 0.0 55.5),(125.0 0.0 200.0),364.584,9.216,50.312
Truck-21,Route-21,(425.0 0.0 194.5),(625.0 0.0 50.0),364.976,21.208,35.68
Truck-0,Route-0,(175.0 0.0 194.5),(125.0 0.0 150.0),367.84,16.176,46.656
Truck-23,Route-23,(175.0 0.0 194.5),(375.0 0.0 150.0),376.528,21.224,47.24
Truck-3,Route-3,(675.0 0.0 105.5),(125.0 0.0 200.0),377.528,6.64,65.728
Truck-7,Route-7,(675.0 0.0 205.5),(125.0 0.0 100.0),382.416,6.632,70.672
Truck-20,Route-20,(175.0 0.0 105.5),(375.0 0.0 200.0),382.512,9.032,68.408
Truck-6,Route-6,(425.0 0.0 105.5),(625.0 0.0 200.0),383.016,6.632,71.296
Truck-22,Route-22,(675.0 0.0 205.5),(375.0 0.0 0.0),383.712,9.224,57.432
Truck-24,Route-24,(425.0 0.0 5.5),(625.0 0.0 200.0),387.208,6.616,75.448
Truck-18,Route-18,(425.0 0.0 155.5),(625.0 0.0 150.0),392.376,34.744,52.448
Truck-26,Route-26,(675.0 0.0 5.5),(375.0 0.0 200.0),392.584,9.24,72.24
Truck-28,Route-28,(425.0 0.0 55.5),(125.0 0.0 200.0),397.296,9.208,74.032
Truck-16,Route-16,(175.0 0.0 5.5),(625.0 0.0 200.0),402.224,6.616,90.44
Truck-9,Route-9,(425.0 0.0 194.5),(125.0 0.0 0.0),405.952,16.152,84.728
Truck-4,Route-4,(675.0 0.0 55.5),(125.0 0.0 200.0),407.704,6.64,95.944
Truck-27,Route-27,(675.0 0.0 105.5),(125.0 0.0 200.0),413.088,9.232,92.752
Truck-10,Route-10,(175.0 0.0 -5.5),(375.0 0.0 200.0),416.84,16.144,95.664
Truck-8,Route-8,(175.0 0.0 105.5),(625.0 0.0 0.0),417.896,33.736,79.032
Truck-15,Route-15,(675.0 0.0 55.5),(125.0 0.0 200.0),422.112,9.232,98.776
Truck-12,Route-12,(425.0 0.0 -5.5),(125.0 0.0 100.0),425.328,36.432,83.864
Truck-109,Route-109,(175.0 0.0 155.5),(125.0 0.0 200.0),339.808,7.176,27.616
Truck-114,Route-114,(425.0 0.0 155.5),(125.0 0.0 200.0),339.8,7.16,27.616
Truck-105,Route-105,(175.0 0.0 105.5),(125.0 0.0 200.0),344.16,7.184,31.944
Truck-108,Route-108,(675.0 0.0 155.5),(625.0 0.0 200.0),348.12,7.176,35.92
Truck-124,Route-124,(675.0 0.0 155.5),(625.0 0.0 200.0),352.12,9.68,37.408
Truck-101,Route-101,(425.0 0.0 55.5),(375.0 0.0 200.0),357.456,7.192,45.208
Truck-117,Route-117,(675.0 0.0 55.5),(375.0 0.0 200.0),361.344,9.688,46.632
Truck-106,Route-106,(175.0 0.0 194.5),(375.0 0.0 100.0),366.912,16.704,33.096
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 150.0),367.88,7.168,55.72
Truck-115,Route-115,(425.0 0.0 155.5),(625.0 0.0 200.0),371.192,9.664,56.528
Truck-127,Route-127,(425.0 0.0 55.5),(125.0 0.0 200.0),372.968,9.696,58.2
Truck-130,Route-130,(425.0 0.0 205.5),(125.0 0.0 50.0),372.904,9.72,55.112
Truck-113,Route-113,(425.0 0.0 5.5),(125.0 0.0 200.0),378.328,7.168,66.136
Truck-107,Route-107,(675.0 0.0 -5.5),(375.0 0.0 50.0),379.424,35.608,35.768
Truck-116,Route-116,(175.0 0.0 194.5),(125.0 0.0 150.0),382.152,21.752,55.392
Truck-110,Route-110,(675.0 0.0 105.5),(125.0 0.0 200.0),383.496,7.168,71.288
Truck-126,Route-126,(425.0 0.0 205.5),(125.0 0.0 50.0),385.288,9.672,61.632
Truck-120,Route-120,(675.0 0.0 -5.5),(625.0 0.0 100.0),389.768,39.432,36.272
Truck-104,Route-104,(675.0 0.0 55.5),(125.0 0.0 200.0),393.968,7.184,81.736
Truck-100,Route-100,(675.0 0.0 205.5),(125.0 0.0 50.0),399.696,7.192,87.448
Truck-134,Route-134,(425.0 0.0 -5.5),(625.0 0.0 50.0),402.68,62.112,35.48
Truck-129,Route-129,(675.0 0.0 205.5),(125.0 0.0 0.0),410.52,9.696,95.8
Truck-103,Route-103,(425.0 0.0 105.5),(125.0 0.0 100.0),412.536,57.248,50.256
Truck-123,Route-123,(175.0 0.0 55.5),(125.0 0.0 100.0),419.984,64.472,41.472
Truck-102,Route-102,(175.0 0.0 5.5),(625.0 0.0 200.0),422.512,7.192,110.304
Truck-111,Route-111,(175.0 0.0 55.5),(375.0 0.0 0.0),425.728,62.016,58.648
Truck-122,Route-122,(675.0 0.0 105.5),(125.0 0.0 200.0),426.104,57.64,63.44
Truck-131,Route-131,(175.0 0.0 105.5),(625.0 0.0 0.0),425.64,54.6,66.016
Truck-132,Route-132,(675.0 0.0 105.5),(125.0 0.0 150.0),426.912,84.344,37.472
Truck-125,Route-125,(425.0 0.0 -5.5),(125.0 0.0 200.0),429.984,16.688,108.224
Truck-121,Route-121,(175.0 0.0 5.5),(625.0 0.0 200.0),430.56,9.688,109.784
Truck-119,Route-119,(175.0 0.0 155.5),(625.0 0.0 100.0),432.944,80.592,47.272
Truck-118,Route-118,(175.0 0.0 105.5),(625.0 0.0 0.0),435.688,91.448,39.2
Truck-133,Route-133,(425.0 0.0 105.5),(375.0 0.0 200.0),435.568,11.824,118.72
Truck-128,Route-128,(425.0 0.0 105.5),(625.0 0.0 200.0),450.136,12.032,133.008
