Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 205.5),(125.0 0.0 50.0),377.68,6.816,65.784
Truck-101,Route-101,(425.0 0.0 55.5),(375.0 0.0 200.0),349.384,6.896,37.392
Truck-102,Route-102,(175.0 0.0 5.5),(625.0 0.0 200.0),371.392,6.992,59.368
Truck-103,Route-103,(425.0 0.0 105.5),(125.0 0.0 100.0),377.272,35.52,36.696
Truck-104,Route-104,(675.0 0.0 55.5),(125.0 0.0 200.0),362.8,6.976,50.752
Truck-105,Route-105,(175.0 0.0 105.5),(125.0 0.0 200.0),342.944,6.992,30.944
Truck-106,Route-106,(175.0 0.0 194.5),(375.0 0.0 100.0),353.224,16.44,31.768
Truck-107,Route-107,(675.0 0.0 -5.5),(375.0 0.0 50.0),376.512,36.44,34.976
Truck-108,Route-108,(675.0 0.0 155.5),(625.0 0.0 200.0),339.312,6.936,27.36
Truck-109,Route-109,(175.0 0.0 155.5),(125.0 0.0 200.0),338.696,6.944,26.704
Truck-110,Route-110,(675.0 0.0 105.5),(125.0 0.0 200.0),363.04,6.904,51.104
Truck-111,Route-111,(175.0 0.0 55.5),(375.0 0.0 0.0),380.88,38.264,37.584
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 150.0),360.08,7,48.08
Truck-113,Route-113,(425.0 0.0 5.5),(125.0 0.0 200.0),350.928,7.032,38.824
Truck-114,Route-114,(425.0 0.0 155.5),(125.0 0.0 200.0),339.288,6.92,27.344
Truck-115,Route-115,(425.0 0.0 155.5),(625.0 0.0 200.0),354.424,7.016,42.328
Truck-116,Route-116,(175.0 0.0 194.5),(125.0 0.0 150.0),351.544,16.456,30.008
Truck-117,Route-117,(675.0 0.0 55.5),(375.0 0.0 200.0),346.64,7.032,34.552
Truck-118,Route-118,(175.0 0.0 105.5),(625.0 0.0 0.0),392.488,49.992,37.504
Truck-119,Route-119,(175.0 0.0 155.5),(625.0 0.0 100.0),398.368,45.736,47.584
Truck-120,Route-120,(675.0 0.0 -5.5),(625.0 0.0 100.0),378.248,35.736,37.424
Truck-121,Route-121,(175.0 0.0 5.5),(625.0 0.0 200.0),373.576,6.92,61.632
Truck-122,Route-122,(675.0 0.0 105.5),(125.0 0.0 200.0),361.888,29.88,26.976
Truck-123,Route-123,(175.0 0.0 55.5),(125.0 0.0 100.0),373.28,36.912,31.32
Truck-124,Route-124,(675.0 0.0 155.5),(625.0 0.0 200.0),341.192,6.968,29.192
Truck-125,Route-125,(425.0 0.0 -5.5),(125.0 0.0 200.0),383.68,16.592,62
Truck-126,Route-126,(425.0 0.0 205.5),(125.0 0.0 50.0),350.896,6.896,38.976
Truck-127,Route-127,(425.0 0.0 55.5),(125.0 0.0 200.0),347.528,6.928,35.536
Truck-128,Route-128,(425.0 0.0 105.5),(625.0 0.0 200.0),361.592,6.928,49.6
Truck-129,Route-129,(675.0 0.0 205.5),(125.0 0.0 0.0),374.48,6.984,62.448
Truck-130,Route-130,(425.0 0.0 205.5),(125.0 0.0 50.0),347.008,6.952,34.92
Truck-131,Route-131,(175.0 0.0 105.5),(625.0 0.0 0.0),400.128,33.92,61.144
Truck-132,Route-132,(675.0 0.0 105.5),(125.0 0.0 150.0),365.544,34.312,26.176
Truck-133,Route-133,(425.0 0.0 105.5),(375.0 0.0 200.0),347.632,6.928,35.6
Truck-134,Route-134,(425.0 0.0 -5.5),(625.0 0.0 50.0),377.144,36.736,35.336
