Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,39,384.2765387048964,"(125, 0, 200)","(375, 0, 100)"
1,1,19,348.433019536938,"(625, 0, 50)","(625, 0, 200)"
2,2,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
3,3,37,380.69218678810057,"(125, 0, 100)","(625, 0, 200)"
4,4,29,366.3547791209172,"(625, 0, 200)","(625, 0, 150)"
5,5,37,380.69218678810057,"(125, 0, 200)","(125, 0, 0)"
6,6,33,373.5234829545089,"(375, 0, 200)","(375, 0, 50)"
7,7,41,387.86089062169225,"(375, 0, 200)","(625, 0, 100)"
8,8,19,348.433019536938,"(375, 0, 50)","(375, 0, 200)"
9,9,31,369.939131037713,"(125, 0, 200)","(625, 0, 0)"
10,10,29,366.3547791209172,"(625, 0, 200)","(125, 0, 50)"
11,11,39,384.2765387048964,"(625, 0, 200)","(125, 0, 150)"
12,12,21,352.01737145373386,"(375, 0, 200)","(375, 0, 0)"
13,13,49,402.1982982888756,"(125, 0, 200)","(625, 0, 100)"
14,14,39,384.2765387048964,"(125, 0, 200)","(375, 0, 150)"
