Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-3,Route-3,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.832,0.01375736,15.0,2.7887999999999997,22.7888,6.984,29.76,,,424.592,432.128,432.128,0.1854089,0.1403846,0.1603954
Truck-0,Route-0,(175.0 0.0 205.5),(125.0 0.0 150.0),341.2643,343.28,0.04884817,15.0,2.8853333333333313,22.88533,6.992,31.168,,,,,,,,
Truck-13,Route-13,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,343.968,-0.01963662,17.0,2.5863529411764716,20.23341,6.976,31.864,,,,,,,,
Truck-12,Route-12,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,356.544,0.1674682,19.0,2.975999999999999,18.76547,6.976,44.432,,,,,,,,
Truck-6,Route-6,(675.0 0.0 205.5),(125.0 0.0 150.0),359.1861,359.216,0.0005058242,25.0,2.3686400000000005,14.36864,6.984,47.048,,,,,,,,
Truck-7,Route-7,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,368.104,0.3092552,21.0,3.2430476190476183,17.52876,6.984,56.024,,,,,,,,
Truck-17,Route-17,(425.0 0.0 205.5),(125.0 0.0 0.0),352.0174,368.28,0.3126386,21.0,3.25142857142857,17.53714,9.416,44.832,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,370.464,0.1225669,27.0,2.6097777777777775,13.72089,6.984,58.32,,,,,,,,
Truck-4,Route-4,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,373.328,0.1681937,27.0,2.715851851851851,13.82696,27.12,41.024,,,,,,,,
Truck-15,Route-15,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,375.384,0.200948,27.0,2.7920000000000007,13.90311,9.408,60.976,,,,,,,,
Truck-10,Route-10,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,378.296,0.247339,27.0,2.8998518518518517,14.01096,6.976,66.112,,,,,,,,
Truck-14,Route-14,(675.0 0.0 155.5),(375.0 0.0 50.0),369.9391,380.32,0.1484275,31.0,2.5909677419354837,12.26839,30.192,44.888,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,380.776,0.2173353,29.0,2.785379310344828,13.13021,6.976,68.648,,,,,,,,
Truck-9,Route-9,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,382.448,0.1788539,31.0,2.659612903225806,12.33703,6.976,70.352,,,,,,,,
Truck-5,Route-5,(425.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,386.168,0.06786034,37.0,2.328864864864865,10.43697,16.376,64.656,,,,,,,,
Truck-18,Route-18,(675.0 0.0 155.5),(375.0 0.0 0.0),373.5235,391.16,0.2398763,33.0,2.762424242424243,11.85333,34.968,50.984,,,,,,,,
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),384.2766,391.376,0.08424,39.0,2.3429743589743586,10.03528,22.456,63.696,,,,,,,,
Truck-16,Route-16,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,391.696,0.3819055,29.0,3.1619310344827594,13.50676,9.416,77.264,,,,,,,,
Truck-19,Route-19,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,397.568,0.5543627,27.0,3.613629629629629,14.72474,9.424,77.016,,,,,,,,
Truck-8,Route-8,(175.0 0.0 155.5),(625.0 0.0 150.0),398.614,424.592,0.2634319,47.0,2.6508936170212762,9.033873,30.056,89.336,,,,,,,,
Truck-105,Route-105,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.536,-0.0418837,15.0,2.6357333333333335,22.63573,7.416,27.096,,,,,,,,
Truck-103,Route-103,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.264,-7.395635e-06,15.0,2.750933333333334,22.75093,7.416,28.776,,,,,,,,
Truck-104,Route-104,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,343.184,0.0465215,15.0,2.878933333333335,22.87893,7.416,30.736,,,,,,,,
Truck-121,Route-121,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,344.336,0.07443928,15.0,2.955733333333334,22.95573,9.624,29.688,,,,,,,,
Truck-124,Route-124,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,345.544,0.1037142,15.0,3.0362666666666653,23.03627,9.624,30.752,,,,,,,,
Truck-119,Route-119,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,346.776,0.04297425,17.0,2.7515294117647064,20.39859,9.616,32.056,,,,,,,,
Truck-113,Route-113,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,350.576,0.1277034,17.0,2.975058823529413,20.62212,7.408,38.152,,,,,,,,
Truck-107,Route-107,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,355.12,0.05964606,21.0,2.624761904761905,16.91048,7.416,42.632,,,,,,,,
Truck-111,Route-111,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,357.592,0.1071689,21.0,2.74247619047619,17.02819,7.408,45.096,,,,,,,,
Truck-110,Route-110,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,358.624,0.2104139,19.0,3.0854736842105277,18.87495,7.408,46.208,,,,,,,,
Truck-109,Route-109,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,360.328,0.1597666,21.0,2.8727619047619037,17.15848,7.408,47.904,,,,,,,,
Truck-100,Route-100,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,361.024,0.1731465,21.0,2.905904761904762,17.19162,7.424,48.584,,,,,,,,
Truck-116,Route-116,(175.0 0.0 194.5),(375.0 0.0 150.0),352.0174,362.816,0.2075969,21.0,2.991238095238094,17.27695,21.728,27.024,,,,,,,,
Truck-106,Route-106,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,363.992,-0.03560803,29.0,2.206620689655173,12.55145,7.416,51.552,,,,,,,,
Truck-122,Route-122,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,365.384,0.3499883,19.0,3.4412631578947375,19.23074,9.624,44.68,,,,,,,,
Truck-101,Route-101,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,370.312,0.1201457,27.0,2.6041481481481488,13.71526,7.424,57.848,,,,,,,,
