Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,45,395.0295944552839,"(625, 0, 200)","(125, 0, 0)"
1,1,29,366.3547791209172,"(625, 0, 200)","(125, 0, 50)"
2,2,17,344.8486676201422,"(375, 0, 100)","(125, 0, 200)"
3,3,29,366.3547791209172,"(375, 0, 100)","(125, 0, 200)"
4,4,31,369.939131037713,"(375, 0, 200)","(375, 0, 50)"
5,5,21,352.01737145373386,"(375, 0, 0)","(625, 0, 200)"
6,6,41,387.86089062169225,"(375, 0, 200)","(625, 0, 150)"
7,7,43,391.44524253848806,"(125, 0, 200)","(625, 0, 0)"
8,8,33,373.5234829545089,"(125, 0, 200)","(125, 0, 100)"
9,9,21,352.01737145373386,"(375, 0, 200)","(375, 0, 0)"
10,10,29,366.3547791209172,"(375, 0, 200)","(125, 0, 150)"
11,11,27,362.77042720412135,"(125, 0, 100)","(375, 0, 200)"
12,12,17,344.8486676201422,"(625, 0, 100)","(625, 0, 200)"
13,13,25,359.18607528732554,"(375, 0, 150)","(625, 0, 200)"
14,14,39,384.2765387048964,"(125, 0, 200)","(625, 0, 50)"
