Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),337.192,7.64,28.52
Truck-41,Route-41,(175.0 0.0 155.5),(125.0 0.0 200.0),339.748,10.612,26.98
Truck-24,Route-24,(675.0 0.0 105.5),(625.0 0.0 200.0),350.232,10.404,36.428
Truck-66,Route-66,(675.0 0.0 205.5),(625.0 0.0 50.0),354.244,10.588,38.212
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 50.0),365.276,7.64,54.26
Truck-45,Route-45,(425.0 0.0 105.5),(125.0 0.0 200.0),365.6,7.632,54.448
Truck-11,Route-11,(675.0 0.0 55.5),(375.0 0.0 200.0),367.632,7.64,56.564
Truck-9,Route-9,(175.0 0.0 155.5),(375.0 0.0 200.0),382.324,7.636,68.688
Truck-51,Route-51,(425.0 0.0 205.5),(375.0 0.0 0.0),382.496,10.556,62.976
Truck-21,Route-21,(675.0 0.0 55.5),(375.0 0.0 200.0),386.728,10.588,69.096
Truck-27,Route-27,(425.0 0.0 205.5),(125.0 0.0 100.0),387.596,10.584,69.964
Truck-26,Route-26,(425.0 0.0 205.5),(125.0 0.0 50.0),389.428,7.632,75.808
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 200.0),393.652,10.588,76.044
Truck-47,Route-47,(425.0 0.0 194.5),(375.0 0.0 50.0),400.608,22.456,65.132
Truck-39,Route-39,(425.0 0.0 55.5),(375.0 0.0 200.0),402.428,10.612,84.86
Truck-54,Route-54,(175.0 0.0 105.5),(125.0 0.0 200.0),409.076,10.532,90.632
Truck-49,Route-49,(675.0 0.0 155.5),(125.0 0.0 200.0),406.688,12.16,88.628
Truck-55,Route-55,(175.0 0.0 105.5),(125.0 0.0 200.0),411.916,10.848,91.144
Truck-50,Route-50,(175.0 0.0 55.5),(125.0 0.0 200.0),413.72,10.088,97.736
Truck-7,Route-7,(175.0 0.0 205.5),(375.0 0.0 0.0),422.644,7.636,109.104
Truck-17,Route-17,(175.0 0.0 5.5),(125.0 0.0 200.0),419.7,10.56,101.248
Truck-1,Route-1,(425.0 0.0 155.5),(625.0 0.0 200.0),425.796,7.64,112.252
Truck-58,Route-58,(175.0 0.0 105.5),(125.0 0.0 200.0),416.444,10.736,98.792
Truck-2,Route-2,(425.0 0.0 194.5),(125.0 0.0 50.0),426.384,17.472,99
Truck-63,Route-63,(675.0 0.0 105.5),(625.0 0.0 200.0),414.528,9.988,98.644
Truck-53,Route-53,(675.0 0.0 105.5),(375.0 0.0 200.0),424.88,31.384,87.6
Truck-25,Route-25,(675.0 0.0 55.5),(625.0 0.0 200.0),428.372,10.56,109.92
Truck-14,Route-14,(675.0 0.0 105.5),(375.0 0.0 100.0),431.896,34.82,86.124
Truck-18,Route-18,(425.0 0.0 155.5),(375.0 0.0 0.0),433.224,35.596,91.72
Truck-56,Route-56,(675.0 0.0 5.5),(625.0 0.0 0.0),425.784,67.204,38.588
Truck-29,Route-29,(675.0 0.0 105.5),(375.0 0.0 100.0),432.88,39.22,79.704
Truck-36,Route-36,(675.0 0.0 55.5),(625.0 0.0 200.0),432.424,10.9,113.624
