Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,17,44.84866762014218,"(125, 0, 100)","(125, 0, 200)"
1,1,47,98.61394637207977,"(125, 0, 200)","(625, 0, 0)"
2,2,21,52.01737145373386,"(375, 0, 0)","(625, 0, 200)"
3,3,15,41.26431570334634,"(125, 0, 200)","(125, 0, 150)"
4,4,21,52.01737145373386,"(125, 0, 0)","(375, 0, 200)"
5,5,17,44.84866762014218,"(375, 0, 100)","(125, 0, 200)"
6,6,33,73.52348295450889,"(375, 0, 0)","(625, 0, 200)"
7,7,33,73.52348295450889,"(625, 0, 200)","(625, 0, 50)"
8,8,29,66.35477912091721,"(375, 0, 200)","(625, 0, 50)"
9,9,31,69.93913103771305,"(375, 0, 200)","(375, 0, 50)"
10,10,17,44.84866762014218,"(625, 0, 200)","(625, 0, 100)"
11,11,15,41.26431570334634,"(375, 0, 150)","(375, 0, 200)"
12,12,43,91.44524253848809,"(125, 0, 0)","(625, 0, 200)"
13,13,51,105.78265020567144,"(125, 0, 200)","(375, 0, 100)"
14,14,25,59.18607528732554,"(125, 0, 150)","(375, 0, 200)"
15,15,31,69.93913103771305,"(625, 0, 200)","(625, 0, 100)"
16,16,35,77.10783487130473,"(375, 0, 200)","(125, 0, 50)"
17,17,45,95.02959445528393,"(125, 0, 200)","(625, 0, 0)"
18,18,25,59.18607528732554,"(375, 0, 200)","(625, 0, 150)"
19,19,17,44.84866762014218,"(125, 0, 100)","(125, 0, 200)"
20,20,37,80.69218678810057,"(375, 0, 200)","(625, 0, 150)"
21,21,15,41.26431570334634,"(625, 0, 200)","(375, 0, 150)"
22,22,35,77.10783487130473,"(125, 0, 200)","(125, 0, 50)"
23,23,29,66.35477912091721,"(375, 0, 50)","(625, 0, 200)"
24,24,17,44.84866762014218,"(125, 0, 200)","(125, 0, 100)"
