Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-11,Route-11,(675.0 0.0 105.5),(375.0 0.0 200.0),344.104,6.752,32.224
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 100.0),349.512,6.776,37.624
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),355.936,6.76,44.12
Truck-8,Route-8,(175.0 0.0 155.5),(375.0 0.0 200.0),362.856,6.752,51.016
Truck-2,Route-2,(675.0 0.0 155.5),(125.0 0.0 200.0),368.112,6.768,56.248
Truck-23,Route-23,(175.0 0.0 5.5),(125.0 0.0 200.0),369.368,6.744,57.488
Truck-24,Route-24,(175.0 0.0 55.5),(125.0 0.0 200.0),370.752,9.176,50.496
Truck-10,Route-10,(425.0 0.0 205.5),(375.0 0.0 0.0),371.152,6.752,59.312
Truck-14,Route-14,(425.0 0.0 55.5),(625.0 0.0 200.0),372.608,6.744,60.736
Truck-18,Route-18,(175.0 0.0 205.5),(125.0 0.0 50.0),373.68,9.272,50.328
Truck-16,Route-16,(425.0 0.0 155.5),(625.0 0.0 200.0),382.856,9.176,59.648
Truck-13,Route-13,(425.0 0.0 105.5),(125.0 0.0 150.0),383.248,33.792,44.4
Truck-1,Route-1,(175.0 0.0 105.5),(375.0 0.0 200.0),387.2,6.768,75.36
Truck-12,Route-12,(675.0 0.0 5.5),(375.0 0.0 200.0),388.296,6.744,76.488
Truck-15,Route-15,(675.0 0.0 -5.5),(625.0 0.0 100.0),388.384,35.464,35.848
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 150.0),399.264,47.944,40.232
Truck-21,Route-21,(175.0 0.0 155.5),(375.0 0.0 200.0),399.456,9.272,79.136
Truck-22,Route-22,(675.0 0.0 155.5),(375.0 0.0 0.0),401.328,35.104,61.096
Truck-20,Route-20,(425.0 0.0 -5.5),(625.0 0.0 50.0),402.424,51.832,36.536
Truck-17,Route-17,(175.0 0.0 105.5),(375.0 0.0 200.0),404.632,9.288,90.2
Truck-5,Route-5,(425.0 0.0 155.5),(625.0 0.0 0.0),405.896,29.944,70.856
Truck-9,Route-9,(675.0 0.0 55.5),(375.0 0.0 100.0),413.488,38.616,39.768
Truck-7,Route-7,(425.0 0.0 -5.5),(625.0 0.0 150.0),421.912,43.88,63.896
Truck-3,Route-3,(175.0 0.0 -5.5),(375.0 0.0 50.0),423.856,38.976,76.76
Truck-4,Route-4,(175.0 0.0 55.5),(625.0 0.0 50.0),445.512,36.632,88.76
Truck-107,Route-107,(675.0 0.0 155.5),(375.0 0.0 200.0),344.568,7.008,32.488
Truck-108,Route-108,(425.0 0.0 205.5),(125.0 0.0 100.0),349.216,7,37.112
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 50.0),352.072,6.992,40.008
Truck-122,Route-122,(425.0 0.0 155.5),(375.0 0.0 200.0),353.072,9.664,38.328
Truck-111,Route-111,(175.0 0.0 5.5),(125.0 0.0 200.0),355.344,7,43.272
Truck-106,Route-106,(425.0 0.0 155.5),(625.0 0.0 200.0),359.488,7.008,47.448
Truck-119,Route-119,(425.0 0.0 105.5),(375.0 0.0 200.0),362.4,9.52,47.824
Truck-115,Route-115,(675.0 0.0 205.5),(375.0 0.0 0.0),365.736,9.648,45.024
Truck-102,Route-102,(425.0 0.0 55.5),(125.0 0.0 200.0),372.832,7.016,60.752
Truck-118,Route-118,(175.0 0.0 105.5),(375.0 0.0 200.0),377.856,11.912,60.808
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),378.096,7.016,66.032
Truck-100,Route-100,(675.0 0.0 -5.5),(375.0 0.0 0.0),380.672,35.856,39.76
Truck-120,Route-120,(675.0 0.0 155.5),(375.0 0.0 100.0),383.488,39.448,38.96
Truck-124,Route-124,(175.0 0.0 205.5),(625.0 0.0 0.0),385.288,9.664,64.576
Truck-116,Route-116,(675.0 0.0 5.5),(125.0 0.0 200.0),388.576,6.992,76.544
Truck-105,Route-105,(675.0 0.0 105.5),(125.0 0.0 150.0),389.072,44.192,39.832
Truck-104,Route-104,(175.0 0.0 205.5),(625.0 0.0 50.0),390.472,7.008,78.424
Truck-117,Route-117,(675.0 0.0 105.5),(375.0 0.0 50.0),399.64,51.6,37.008
Truck-103,Route-103,(175.0 0.0 105.5),(125.0 0.0 150.0),408.464,56.368,47.032
Truck-113,Route-113,(175.0 0.0 55.5),(625.0 0.0 200.0),409.496,6.992,97.448
Truck-109,Route-109,(425.0 0.0 105.5),(625.0 0.0 100.0),411.304,34.848,71.376
Truck-112,Route-112,(425.0 0.0 5.5),(625.0 0.0 200.0),413.456,22.84,85.56
Truck-110,Route-110,(675.0 0.0 55.5),(625.0 0.0 150.0),418.88,56.448,48.376
Truck-123,Route-123,(675.0 0.0 55.5),(125.0 0.0 50.0),422.688,66.92,44.736
Truck-121,Route-121,(425.0 0.0 55.5),(625.0 0.0 100.0),455.152,71.112,78.968
