Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 -5.5),(375.0 0.0 0.0),378.816,35.92,37.864
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),370.16,6.92,58.2
Truck-102,Route-102,(425.0 0.0 55.5),(625.0 0.0 100.0),409.6,37.568,66.96
Truck-103,Route-103,(175.0 0.0 105.5),(625.0 0.0 0.0),391.328,33.736,52.528
Truck-104,Route-104,(175.0 0.0 205.5),(125.0 0.0 150.0),342.656,6.968,30.632
Truck-105,Route-105,(675.0 0.0 105.5),(125.0 0.0 100.0),372.584,34.104,33.416
Truck-106,Route-106,(425.0 0.0 155.5),(625.0 0.0 200.0),355.08,6.92,43.112
Truck-107,Route-107,(675.0 0.0 155.5),(375.0 0.0 200.0),339.144,6.976,27.104
Truck-108,Route-108,(425.0 0.0 205.5),(625.0 0.0 150.0),360.192,6.872,48.272
Truck-109,Route-109,(425.0 0.0 105.5),(375.0 0.0 200.0),344.304,6.92,32.344
Truck-110,Route-110,(675.0 0.0 55.5),(125.0 0.0 150.0),369.032,37.544,26.424
Truck-111,Route-111,(175.0 0.0 5.5),(625.0 0.0 200.0),371.992,6.944,59.984
Truck-112,Route-112,(425.0 0.0 5.5),(125.0 0.0 200.0),368.176,22.744,40.344
Truck-113,Route-113,(175.0 0.0 55.5),(625.0 0.0 200.0),376.824,6.992,64.776
Truck-114,Route-114,(675.0 0.0 205.5),(375.0 0.0 100.0),343.568,6.944,31.568
Truck-115,Route-115,(675.0 0.0 205.5),(375.0 0.0 0.0),357.8,6.976,45.776
Truck-116,Route-116,(675.0 0.0 5.5),(125.0 0.0 200.0),369.472,6.92,57.52
Truck-117,Route-117,(675.0 0.0 105.5),(625.0 0.0 50.0),378.288,35.496,37.712
Truck-118,Route-118,(175.0 0.0 105.5),(375.0 0.0 200.0),358.432,6.92,46.456
Truck-119,Route-119,(425.0 0.0 105.5),(625.0 0.0 100.0),406.232,34.416,66.784
Truck-120,Route-120,(675.0 0.0 155.5),(125.0 0.0 50.0),370.472,30.16,35.216
Truck-121,Route-121,(425.0 0.0 55.5),(125.0 0.0 200.0),347.328,6.912,35.384
Truck-122,Route-122,(425.0 0.0 155.5),(375.0 0.0 200.0),339.536,7.024,27.456
Truck-123,Route-123,(675.0 0.0 55.5),(375.0 0.0 50.0),382.008,37.704,39.248
Truck-124,Route-124,(175.0 0.0 205.5),(625.0 0.0 50.0),383.376,6.984,71.352
