Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 55.5),(625.0 0.0 200.0),377.8,29.344,43.392
Truck-101,Route-101,(175.0 0.0 205.5),(625.0 0.0 100.0),380.16,6.832,68.272
Truck-102,Route-102,(175.0 0.0 105.5),(375.0 0.0 100.0),392.904,33.912,53.944
Truck-103,Route-103,(675.0 0.0 -5.5),(625.0 0.0 150.0),371.776,35.576,31.12
Truck-104,Route-104,(175.0 0.0 5.5),(375.0 0.0 200.0),355.776,6.832,43.864
Truck-105,Route-105,(425.0 0.0 55.5),(375.0 0.0 200.0),345.36,6.864,33.44
Truck-106,Route-106,(425.0 0.0 105.5),(125.0 0.0 200.0),368.368,29.296,34.048
Truck-107,Route-107,(425.0 0.0 155.5),(625.0 0.0 200.0),386.208,22.696,58.48
Truck-108,Route-108,(675.0 0.0 155.5),(375.0 0.0 150.0),366.528,30.816,30.68
Truck-109,Route-109,(425.0 0.0 205.5),(125.0 0.0 100.0),343.528,6.864,31.64
