Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-10,Route-10,(675.0 0.0 155.5),(375.0 0.0 200.0),345.128,6.76,33.312
Truck-22,Route-22,(175.0 0.0 105.5),(125.0 0.0 200.0),345.424,9.176,31.184
Truck-23,Route-23,(175.0 0.0 155.5),(125.0 0.0 200.0),348.864,9.288,28.504
Truck-0,Route-0,(425.0 0.0 105.5),(375.0 0.0 200.0),361.016,6.768,49.224
Truck-5,Route-5,(425.0 0.0 155.5),(625.0 0.0 200.0),362.168,6.768,50.376
Truck-9,Route-9,(175.0 0.0 205.5),(125.0 0.0 50.0),364.304,6.76,52.504
Truck-16,Route-16,(675.0 0.0 155.5),(625.0 0.0 200.0),366.32,9.288,42.968
Truck-12,Route-12,(425.0 0.0 205.5),(625.0 0.0 100.0),370.416,6.76,58.672
Truck-15,Route-15,(425.0 0.0 155.5),(625.0 0.0 200.0),371.4,9.288,51.024
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 50.0),373.584,22.56,45.984
Truck-24,Route-24,(675.0 0.0 205.5),(125.0 0.0 100.0),374.32,9.168,60.032
Truck-21,Route-21,(425.0 0.0 205.5),(125.0 0.0 50.0),379.824,9.28,59.448
Truck-6,Route-6,(175.0 0.0 105.5),(125.0 0.0 0.0),381.872,33.64,43.152
Truck-13,Route-13,(425.0 0.0 5.5),(125.0 0.0 200.0),388.208,6.752,76.408
Truck-7,Route-7,(175.0 0.0 155.5),(625.0 0.0 200.0),390.712,6.76,78.952
Truck-2,Route-2,(175.0 0.0 5.5),(375.0 0.0 200.0),401.36,6.768,89.544
Truck-11,Route-11,(675.0 0.0 55.5),(125.0 0.0 200.0),406.392,6.76,94.624
Truck-19,Route-19,(425.0 0.0 105.5),(625.0 0.0 200.0),408.936,35.016,68.872
Truck-1,Route-1,(675.0 0.0 105.5),(625.0 0.0 100.0),409.92,34.12,64.736
Truck-8,Route-8,(175.0 0.0 55.5),(375.0 0.0 100.0),410.312,36.888,59.36
Truck-18,Route-18,(675.0 0.0 5.5),(375.0 0.0 200.0),420.776,9.288,100.44
Truck-3,Route-3,(425.0 0.0 55.5),(625.0 0.0 200.0),435.408,6.768,123.568
Truck-20,Route-20,(425.0 0.0 55.5),(625.0 0.0 200.0),438.976,35.888,97.992
