Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-4,Route-4,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.128,-0.02753765,15.0,2.675199999999999,22.6752,6.912,28.112,,,434.632,426.752,434.632,0.2194009,0.1974348,0.2084178
Truck-22,Route-22,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,342.68,0.03430761,15.0,2.845333333333334,22.84533,9.216,28.328,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.168,0.0071203,17.0,2.6569411764705886,20.304,6.92,33.168,,,,,,,,
Truck-19,Route-19,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,346.992,0.04779052,17.0,2.7642352941176482,20.41129,9.224,32.616,,,,,,,,
Truck-3,Route-3,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,350.096,0.1170011,17.0,2.946823529411765,20.59388,6.92,38.104,,,,,,,,
Truck-0,Route-0,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,354.408,0.1233658,19.0,2.863578947368422,18.65305,6.92,42.448,,,,,,,,
Truck-11,Route-11,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,356.272,0.1618522,19.0,2.9616842105263155,18.75116,6.896,44.312,,,,,,,,
Truck-8,Route-8,(175.0 0.0 194.5),(375.0 0.0 50.0),359.1861,358.888,-0.00503607,25.0,2.355519999999999,14.35552,16.168,37.624,,,,,,,,
Truck-12,Route-12,(675.0 0.0 155.5),(625.0 0.0 150.0),362.7704,364.24,0.02341189,27.0,2.3792592592592596,13.49037,29.768,29.328,,,,,,,,
Truck-24,Route-24,(175.0 0.0 194.5),(625.0 0.0 0.0),362.7704,372.96,0.1623309,27.0,2.7022222222222214,13.81333,21.424,46.488,,,,,,,,
Truck-20,Route-20,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,376.352,0.4678173,21.0,3.6358095238095225,17.92152,6.888,64.416,,,,,,,,
Truck-18,Route-18,(425.0 0.0 194.5),(375.0 0.0 0.0),362.7704,376.704,0.2219771,27.0,2.8408888888888892,13.952,16.152,55.448,,,,,,,,
Truck-9,Route-9,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,379.176,0.6347526,19.0,4.1671578947368415,19.95663,6.904,67.16,,,,,,,,
Truck-5,Route-5,(175.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,385.576,0.3633172,27.0,3.1694814814814825,14.28059,16.176,64.272,,,,,,,,
Truck-10,Route-10,(175.0 0.0 105.5),(125.0 0.0 100.0),369.9391,387.728,0.2543481,31.0,2.829935483870968,12.50735,34.336,48.192,,,,,,,,
Truck-2,Route-2,(425.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,388.0,0.1412587,35.0,2.5142857142857142,11.08571,33.496,46.384,,,,,,,,
Truck-15,Route-15,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,392.24,0.4694819,27.0,3.416296296296297,14.52741,33.976,53.168,,,,,,,,
Truck-17,Route-17,(175.0 0.0 55.5),(125.0 0.0 50.0),377.1078,394.24,0.2221841,35.0,2.6925714285714286,11.264,40.416,36.672,,,,,,,,
Truck-23,Route-23,(425.0 0.0 55.5),(375.0 0.0 100.0),373.5235,394.256,0.2819854,33.0,2.8562424242424234,11.94715,42.552,43.56,,,,,,,,
Truck-7,Route-7,(425.0 0.0 55.5),(625.0 0.0 150.0),387.8609,397.032,0.1043822,41.0,2.366634146341463,9.683707,39.0,53.024,,,,,,,,
Truck-16,Route-16,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,397.288,0.6437652,25.0,3.8915200000000003,15.89152,9.36,76.808,,,,,,,,
Truck-21,Route-21,(425.0 0.0 -5.5),(125.0 0.0 150.0),384.2766,410.744,0.3140546,39.0,2.839589743589744,10.5319,41.744,60.88,,,,,,,,
Truck-6,Route-6,(675.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,412.032,0.178917,45.0,2.4896,9.156267,35.568,68.376,,,,,,,,
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 50.0),387.8609,415.2,0.3111636,41.0,2.8097560975609754,10.12683,29.888,80.24,,,,,,,,
