Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,25,359.18607528732554,"(125, 0, 150)","(375, 0, 200)"
1,1,47,398.61394637207974,"(125, 0, 200)","(625, 0, 0)"
2,2,39,384.2765387048964,"(125, 0, 50)","(625, 0, 200)"
3,3,37,380.69218678810057,"(125, 0, 200)","(375, 0, 150)"
4,4,59,420.1200578728548,"(125, 0, 50)","(625, 0, 200)"
5,5,15,341.2643157033463,"(625, 0, 150)","(625, 0, 200)"
6,6,63,427.28876170644645,"(125, 0, 200)","(625, 0, 50)"
7,7,37,380.69218678810057,"(125, 0, 100)","(625, 0, 200)"
8,8,35,377.1078348713047,"(125, 0, 200)","(375, 0, 0)"
9,9,29,366.3547791209172,"(375, 0, 200)","(375, 0, 50)"
10,10,41,387.86089062169225,"(125, 0, 0)","(625, 0, 200)"
11,11,29,366.3547791209172,"(125, 0, 200)","(375, 0, 50)"
12,12,31,369.939131037713,"(375, 0, 100)","(375, 0, 200)"
13,13,21,352.01737145373386,"(125, 0, 0)","(375, 0, 200)"
14,14,25,359.18607528732554,"(375, 0, 200)","(625, 0, 150)"
15,15,39,384.2765387048964,"(375, 0, 200)","(625, 0, 100)"
16,16,35,377.1078348713047,"(125, 0, 150)","(625, 0, 200)"
17,17,33,373.5234829545089,"(125, 0, 200)","(125, 0, 100)"
18,18,35,377.1078348713047,"(125, 0, 200)","(375, 0, 0)"
19,19,39,384.2765387048964,"(375, 0, 150)","(625, 0, 200)"
