Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-4,Route-4,(175.0 0.0 194.5),(125.0 0.0 100.0),355.6017,365.488,0.1778055,23.0,2.847304347826087,15.89078,16.648,43.712,,,404.536,387.488,404.536,0.06685688,0.02336661,0.04511174
Truck-3,Route-3,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,373.328,0.0484548,31.0,2.365419354838709,12.04284,35.64,32.696,,,,,,,,
Truck-0,Route-0,(675.0 0.0 205.5),(625.0 0.0 200.0),380.6922,378.824,-0.02315211,37.0,2.1303783783783787,10.23849,30.568,43.072,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 200.0),377.1078,382.592,0.07112326,35.0,2.359771428571428,10.9312,34.176,43.224,,,,,,,,
Truck-2,Route-2,(175.0 0.0 155.5),(625.0 0.0 200.0),398.614,404.536,0.06005294,47.0,2.2241702127659573,8.607149,54.48,44.936,,,,,,,,
Truck-100,Route-100,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,348.84,0.008402996,19.0,2.5705263157894724,18.36,7.528,36.176,,,,,,,,
Truck-104,Route-104,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,349.632,0.1066548,17.0,2.919529411764706,20.56659,7.528,37.016,,,,,,,,
Truck-102,Route-102,(425.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,382.08,0.0644829,35.0,2.3451428571428568,10.91657,37.872,39.192,,,,,,,,
Truck-103,Route-103,(425.0 0.0 105.5),(625.0 0.0 150.0),384.2766,385.68,0.01665282,39.0,2.196923076923077,9.889231,36.768,43.792,,,,,,,,
Truck-101,Route-101,(425.0 0.0 155.5),(625.0 0.0 200.0),395.0296,387.488,-0.07936049,45.0,1.9441777777777778,8.610845,22.848,59.52,,,,,,,,
