Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),343.024,7.356,30.488
Truck-41,Route-41,(175.0 0.0 155.5),(125.0 0.0 200.0),343.172,10.32,26.756
Truck-26,Route-26,(425.0 0.0 205.5),(125.0 0.0 50.0),356.312,7.348,43.744
Truck-66,Route-66,(675.0 0.0 205.5),(625.0 0.0 50.0),356.908,10.324,39.352
Truck-24,Route-24,(675.0 0.0 105.5),(625.0 0.0 200.0),360.404,10.136,45.036
Truck-27,Route-27,(425.0 0.0 205.5),(125.0 0.0 100.0),362.92,10.312,46.496
Truck-45,Route-45,(425.0 0.0 105.5),(125.0 0.0 200.0),363.768,7.344,51.228
Truck-9,Route-9,(175.0 0.0 155.5),(375.0 0.0 200.0),377.756,7.352,65.152
Truck-11,Route-11,(675.0 0.0 55.5),(375.0 0.0 200.0),377.756,7.352,65.148
Truck-39,Route-39,(425.0 0.0 55.5),(375.0 0.0 200.0),381.912,10.312,66.484
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 50.0),384,7.36,71.428
Truck-7,Route-7,(175.0 0.0 205.5),(375.0 0.0 0.0),390.772,7.356,78.252
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 200.0),392.52,10.32,76.992
Truck-21,Route-21,(675.0 0.0 55.5),(375.0 0.0 200.0),396.476,10.32,79.996
Truck-51,Route-51,(425.0 0.0 205.5),(375.0 0.0 0.0),395.42,10.548,76.624
Truck-6,Route-6,(175.0 0.0 5.5),(125.0 0.0 200.0),405.244,10.328,84.784
Truck-47,Route-47,(425.0 0.0 194.5),(375.0 0.0 50.0),408.104,24.356,73.54
Truck-14,Route-14,(675.0 0.0 105.5),(375.0 0.0 100.0),414.464,35.772,69.64
Truck-49,Route-49,(675.0 0.0 155.5),(125.0 0.0 200.0),408.644,12.108,91.472
Truck-18,Route-18,(425.0 0.0 155.5),(375.0 0.0 0.0),417.904,38.06,74.796
Truck-37,Route-37,(175.0 0.0 -5.5),(125.0 0.0 200.0),420.316,20.164,95.12
Truck-63,Route-63,(675.0 0.0 105.5),(625.0 0.0 200.0),409.572,10.06,94.376
Truck-54,Route-54,(175.0 0.0 105.5),(125.0 0.0 200.0),421.784,10.552,104.996
Truck-1,Route-1,(425.0 0.0 155.5),(625.0 0.0 200.0),425.304,7.364,112.832
Truck-25,Route-25,(675.0 0.0 55.5),(625.0 0.0 200.0),426.044,10.548,109.324
Truck-53,Route-53,(675.0 0.0 105.5),(375.0 0.0 200.0),423.812,33.864,84.776
Truck-55,Route-55,(175.0 0.0 105.5),(125.0 0.0 200.0),425.304,10.668,108.5
Truck-36,Route-36,(675.0 0.0 55.5),(625.0 0.0 200.0),425.876,10.704,109.124
Truck-50,Route-50,(175.0 0.0 55.5),(125.0 0.0 200.0),429.404,10.048,114.168
Truck-29,Route-29,(675.0 0.0 105.5),(375.0 0.0 100.0),432.732,40.84,71.728
Truck-28,Route-28,(175.0 0.0 205.5),(375.0 0.0 50.0),437.82,10.324,117.372
Truck-17,Route-17,(175.0 0.0 5.5),(125.0 0.0 200.0),437.464,10.52,111.756
Truck-2,Route-2,(425.0 0.0 194.5),(125.0 0.0 50.0),441.464,20.28,115.076
Truck-58,Route-58,(175.0 0.0 105.5),(125.0 0.0 200.0),432.38,10.788,115.38
Truck-48,Route-48,(425.0 0.0 -5.5),(625.0 0.0 50.0),441.84,56.6,36.012
Truck-46,Route-46,(425.0 0.0 155.5),(625.0 0.0 0.0),438.008,43.364,89.568
Truck-64,Route-64,(675.0 0.0 5.5),(375.0 0.0 150.0),435.14,69.472,60.588
Truck-23,Route-23,(675.0 0.0 155.5),(125.0 0.0 0.0),446.384,36.512,96.764
Truck-60,Route-60,(675.0 0.0 105.5),(125.0 0.0 200.0),441.684,38.524,98.056
Truck-62,Route-62,(425.0 0.0 205.5),(625.0 0.0 100.0),444.928,10.704,121.032
Truck-44,Route-44,(425.0 0.0 -5.5),(375.0 0.0 50.0),448.804,50.148,79.544
Truck-56,Route-56,(675.0 0.0 5.5),(625.0 0.0 0.0),445.78,69.42,40.104
Truck-30,Route-30,(175.0 0.0 205.5),(375.0 0.0 50.0),452.392,10.56,126.648
Truck-5,Route-5,(675.0 0.0 5.5),(125.0 0.0 200.0),462.276,7.356,149.74
Truck-69,Route-69,(675.0 0.0 105.5),(125.0 0.0 150.0),451.932,49.956,87.808
Truck-43,Route-43,(425.0 0.0 55.5),(375.0 0.0 0.0),468.86,56.812,99.86
Truck-12,Route-12,(675.0 0.0 5.5),(125.0 0.0 200.0),472.104,10.324,155.728
Truck-33,Route-33,(675.0 0.0 5.5),(125.0 0.0 100.0),468.684,68.384,79.18
Truck-3,Route-3,(175.0 0.0 105.5),(375.0 0.0 200.0),476.884,7.36,164.448
Truck-20,Route-20,(675.0 0.0 5.5),(125.0 0.0 200.0),480.076,10.552,163.348
Truck-57,Route-57,(425.0 0.0 -5.5),(375.0 0.0 150.0),474.956,61.736,80.004
Truck-10,Route-10,(425.0 0.0 5.5),(375.0 0.0 200.0),486.856,7.352,174.388
Truck-34,Route-34,(425.0 0.0 155.5),(375.0 0.0 0.0),484.932,40.272,107.54
Truck-32,Route-32,(425.0 0.0 55.5),(625.0 0.0 200.0),488.664,7.348,176.104
Truck-13,Route-13,(175.0 0.0 55.5),(125.0 0.0 100.0),488.808,36.584,87.976
Truck-0,Route-0,(175.0 0.0 5.5),(625.0 0.0 200.0),495.664,7.364,183.14
Truck-31,Route-31,(425.0 0.0 -5.5),(125.0 0.0 200.0),496.448,47.86,143.428
Truck-40,Route-40,(175.0 0.0 105.5),(375.0 0.0 200.0),498.28,10.324,181.948
Truck-19,Route-19,(425.0 0.0 -5.5),(625.0 0.0 200.0),504.64,42.036,157.492
Truck-61,Route-61,(425.0 0.0 -5.5),(375.0 0.0 200.0),504.136,61.824,137.16
Truck-35,Route-35,(175.0 0.0 205.5),(375.0 0.0 150.0),509.516,10.708,177.696
Truck-65,Route-65,(175.0 0.0 205.5),(625.0 0.0 150.0),512.656,10.772,172.784
Truck-68,Route-68,(675.0 0.0 5.5),(625.0 0.0 200.0),515.812,61.492,149.188
Truck-15,Route-15,(175.0 0.0 55.5),(625.0 0.0 0.0),536.024,40.124,175.832
Truck-22,Route-22,(175.0 0.0 55.5),(625.0 0.0 100.0),534.84,41.132,180.628
