Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 200.0),351.584,10.184,35.888
Truck-2,Route-2,(175.0 0.0 155.5),(375.0 0.0 200.0),360.656,7.816,47.384
Truck-8,Route-8,(675.0 0.0 55.5),(375.0 0.0 200.0),364.024,7.808,50.768
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 100.0),368.232,10.328,46.312
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),369.464,7.824,56.184
Truck-12,Route-12,(675.0 0.0 155.5),(125.0 0.0 200.0),375.28,7.808,62
Truck-18,Route-18,(175.0 0.0 5.5),(625.0 0.0 200.0),382.272,7.8,69.032
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),383.584,10.184,61.928
Truck-6,Route-6,(425.0 0.0 105.5),(375.0 0.0 200.0),390.264,31.232,53.592
Truck-5,Route-5,(425.0 0.0 194.5),(125.0 0.0 100.0),390.912,17.4,68.072
Truck-14,Route-14,(175.0 0.0 -5.5),(375.0 0.0 200.0),392.84,17.392,70.008
Truck-17,Route-17,(675.0 0.0 105.5),(375.0 0.0 150.0),393.48,40.064,41.936
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 100.0),394.912,7.816,81.64
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 0.0),396.88,44.08,38.352
Truck-7,Route-7,(675.0 0.0 -5.5),(125.0 0.0 200.0),398.216,27.52,65.256
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 0.0),398.968,42.88,50.664
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 0.0),404.968,7.816,91.712
Truck-10,Route-10,(675.0 0.0 105.5),(125.0 0.0 50.0),408.024,36.328,63.232
Truck-3,Route-3,(175.0 0.0 55.5),(625.0 0.0 100.0),423.56,38.384,79.712
Truck-13,Route-13,(175.0 0.0 105.5),(375.0 0.0 50.0),430.336,35.08,77.808
Truck-116,Route-116,(675.0 0.0 205.5),(375.0 0.0 100.0),348.208,9.352,33.856
Truck-115,Route-115,(425.0 0.0 105.5),(125.0 0.0 200.0),351.12,11.576,34.512
Truck-105,Route-105,(425.0 0.0 5.5),(625.0 0.0 200.0),353.632,6.8,41.816
Truck-103,Route-103,(675.0 0.0 5.5),(625.0 0.0 200.0),355.032,6.8,43.208
Truck-119,Route-119,(175.0 0.0 194.5),(375.0 0.0 150.0),356.16,21.592,26.576
Truck-112,Route-112,(425.0 0.0 55.5),(125.0 0.0 200.0),356.56,6.792,44.728
Truck-108,Route-108,(675.0 0.0 205.5),(125.0 0.0 150.0),357.4,6.8,45.568
Truck-114,Route-114,(425.0 0.0 155.5),(625.0 0.0 200.0),358.84,6.792,47.048
Truck-109,Route-109,(175.0 0.0 194.5),(125.0 0.0 100.0),359.68,16.424,38.264
Truck-104,Route-104,(675.0 0.0 155.5),(625.0 0.0 150.0),364.544,31.28,28.28
Truck-118,Route-118,(425.0 0.0 5.5),(625.0 0.0 200.0),368.128,9.352,47.776
Truck-111,Route-111,(425.0 0.0 205.5),(625.0 0.0 150.0),368.264,6.792,56.456
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),371.984,35.208,31.744
Truck-102,Route-102,(675.0 0.0 55.5),(125.0 0.0 200.0),375.264,6.8,63.448
Truck-106,Route-106,(175.0 0.0 55.5),(375.0 0.0 200.0),389.64,6.8,77.824
Truck-113,Route-113,(675.0 0.0 105.5),(125.0 0.0 0.0),394.056,41.072,47.976
Truck-100,Route-100,(425.0 0.0 105.5),(125.0 0.0 0.0),401.872,42.968,50.904
Truck-110,Route-110,(175.0 0.0 -5.5),(625.0 0.0 100.0),405.456,52.12,48.304
Truck-101,Route-101,(175.0 0.0 105.5),(375.0 0.0 50.0),421.952,39.872,77.048
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 50.0),423.224,31.2,87.008
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 200.0),351.488,10.552,35.92
Truck-8,Route-8,(675.0 0.0 55.5),(375.0 0.0 200.0),358.624,8.224,45.384
Truck-2,Route-2,(175.0 0.0 155.5),(375.0 0.0 200.0),360.608,8.224,47.376
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),368.848,8.232,55.632
Truck-12,Route-12,(675.0 0.0 155.5),(125.0 0.0 200.0),375.216,8.216,61.992
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 100.0),375.232,10.584,53.608
Truck-18,Route-18,(175.0 0.0 5.5),(625.0 0.0 200.0),382.016,8.208,68.8
Truck-5,Route-5,(425.0 0.0 194.5),(125.0 0.0 100.0),383.16,17.664,60.456
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),383.576,10.544,61.936
Truck-6,Route-6,(425.0 0.0 105.5),(375.0 0.0 200.0),388.808,31.504,52.24
Truck-14,Route-14,(175.0 0.0 -5.5),(375.0 0.0 200.0),392.736,17.656,70.04
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 100.0),393.488,8.224,80.24
Truck-17,Route-17,(675.0 0.0 105.5),(375.0 0.0 150.0),393.616,40.36,42.232
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 0.0),395.776,44.368,37.416
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 0.0),397.68,43.24,49.44
Truck-7,Route-7,(675.0 0.0 -5.5),(125.0 0.0 200.0),398.28,27.776,65.488
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 0.0),399.248,8.224,85.992
Truck-10,Route-10,(675.0 0.0 105.5),(125.0 0.0 50.0),408.32,36.64,63.68
Truck-3,Route-3,(175.0 0.0 55.5),(625.0 0.0 100.0),421.024,38.664,77.344
Truck-13,Route-13,(175.0 0.0 105.5),(375.0 0.0 50.0),428.28,35.4,75.856
Truck-116,Route-116,(675.0 0.0 205.5),(375.0 0.0 100.0),347.68,9.32,33.384
Truck-115,Route-115,(425.0 0.0 105.5),(125.0 0.0 200.0),351.048,11.568,34.504
Truck-114,Route-114,(425.0 0.0 155.5),(625.0 0.0 200.0),355.2,6.792,43.4
Truck-119,Route-119,(175.0 0.0 194.5),(375.0 0.0 150.0),356.144,21.528,26.616
Truck-112,Route-112,(425.0 0.0 55.5),(125.0 0.0 200.0),356.56,6.792,44.784
Truck-108,Route-108,(675.0 0.0 205.5),(125.0 0.0 150.0),357.544,6.8,45.76
Truck-103,Route-103,(675.0 0.0 5.5),(625.0 0.0 200.0),358.864,6.808,47.048
Truck-109,Route-109,(175.0 0.0 194.5),(125.0 0.0 100.0),359.664,16.392,38.264
Truck-104,Route-104,(675.0 0.0 155.5),(625.0 0.0 150.0),364.016,31.128,27.896
Truck-105,Route-105,(425.0 0.0 5.5),(625.0 0.0 200.0),367.552,6.808,55.752
Truck-111,Route-111,(425.0 0.0 205.5),(625.0 0.0 150.0),367.952,6.8,56.104
Truck-118,Route-118,(425.0 0.0 5.5),(625.0 0.0 200.0),371.472,9.328,51.152
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),371.624,35.128,31.488
Truck-102,Route-102,(675.0 0.0 55.5),(125.0 0.0 200.0),378.016,6.808,66.208
Truck-106,Route-106,(175.0 0.0 55.5),(375.0 0.0 200.0),384.528,6.8,72.744
Truck-113,Route-113,(675.0 0.0 105.5),(125.0 0.0 0.0),392.864,40.816,47.048
Truck-100,Route-100,(425.0 0.0 105.5),(125.0 0.0 0.0),396.472,43.136,45.32
Truck-110,Route-110,(175.0 0.0 -5.5),(625.0 0.0 100.0),410.016,52.272,52.728
Truck-101,Route-101,(175.0 0.0 105.5),(375.0 0.0 50.0),421.512,39.192,77.312
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 50.0),426.84,31.088,90.76
