Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(425.0 0.0 55.5),(625.0 0.0 200.0),364.944,7.24,52.696
Truck-101,Route-101,(425.0 0.0 105.5),(625.0 0.0 200.0),359.64,6.776,47.848
Truck-102,Route-102,(425.0 0.0 205.5),(125.0 0.0 50.0),346.704,6.76,34.952
Truck-103,Route-103,(175.0 0.0 155.5),(125.0 0.0 200.0),339.68,6.776,27.888
Truck-104,Route-104,(425.0 0.0 5.5),(125.0 0.0 200.0),350.12,6.76,38.352
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 200.0),344.008,6.776,32.248
Truck-106,Route-106,(675.0 0.0 55.5),(625.0 0.0 200.0),347.464,6.784,35.672
Truck-107,Route-107,(675.0 0.0 5.5),(375.0 0.0 50.0),386.368,41.464,39.896
Truck-108,Route-108,(675.0 0.0 205.5),(125.0 0.0 150.0),354.064,22.656,26.424
Truck-109,Route-109,(175.0 0.0 55.5),(125.0 0.0 200.0),346.192,6.792,34.408
Truck-110,Route-110,(175.0 0.0 205.5),(625.0 0.0 100.0),378.944,6.784,67.144
Truck-111,Route-111,(675.0 0.0 155.5),(625.0 0.0 200.0),338.648,6.752,26.904
Truck-112,Route-112,(175.0 0.0 105.5),(375.0 0.0 200.0),359.128,6.784,47.336
Truck-113,Route-113,(425.0 0.0 155.5),(125.0 0.0 200.0),339.024,6.76,27.256
Truck-114,Route-114,(175.0 0.0 5.5),(375.0 0.0 200.0),354.68,6.792,42.912
Truck-115,Route-115,(425.0 0.0 55.5),(625.0 0.0 200.0),363.488,6.784,51.72
Truck-116,Route-116,(175.0 0.0 155.5),(375.0 0.0 0.0),372.752,30.056,37.704
Truck-117,Route-117,(175.0 0.0 205.5),(125.0 0.0 100.0),347.784,6.792,35.984
Truck-118,Route-118,(675.0 0.0 155.5),(125.0 0.0 200.0),356.608,6.768,44.832
Truck-119,Route-119,(175.0 0.0 105.5),(625.0 0.0 50.0),408.448,34.688,68.776
Truck-120,Route-120,(675.0 0.0 105.5),(625.0 0.0 200.0),382.832,30.36,47.48
Truck-121,Route-121,(675.0 0.0 55.5),(375.0 0.0 200.0),346.944,6.768,35.176
Truck-122,Route-122,(675.0 0.0 5.5),(625.0 0.0 200.0),356.992,6.792,45.184
Truck-123,Route-123,(425.0 0.0 105.5),(625.0 0.0 200.0),360.384,6.76,48.608
Truck-124,Route-124,(425.0 0.0 205.5),(625.0 0.0 0.0),354.944,6.76,43.184
Truck-125,Route-125,(425.0 0.0 5.5),(625.0 0.0 200.0),355.632,6.784,43.832
Truck-126,Route-126,(175.0 0.0 55.5),(375.0 0.0 200.0),361.96,6.776,50.2
Truck-127,Route-127,(175.0 0.0 5.5),(375.0 0.0 200.0),357.992,6.784,46.2
Truck-128,Route-128,(675.0 0.0 205.5),(125.0 0.0 100.0),359.168,22.68,31.488
Truck-129,Route-129,(425.0 0.0 155.5),(125.0 0.0 150.0),366.12,30.344,30.752
