Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,338.424,-0.06883191,15.0,2.5615999999999985,22.5616,6.904,26.48,,,406.704,410.232,410.232,0.01862885,0.0810409,0.04983487
Truck-6,Route-6,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,347.44,-0.02050278,19.0,2.4968421052631578,18.28632,6.904,35.512,,,,,,,,
Truck-7,Route-7,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,353.888,0.1126295,19.0,2.836210526315788,18.62568,6.904,41.984,,,,,,,,
Truck-0,Route-0,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,354.16,-0.08491968,25.0,2.166400000000001,14.1664,6.904,42.216,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,363.6,0.01321626,27.0,2.3555555555555565,13.46667,6.904,51.672,,,,,,,,
Truck-2,Route-2,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,366.728,0.0630485,27.0,2.471407407407408,13.58252,29.28,32.416,,,,,,,,
Truck-9,Route-9,(425.0 0.0 205.5),(375.0 0.0 0.0),387.8609,380.888,-0.07936295,41.0,1.9728780487804873,9.289951,22.752,53.088,,,,,,,,
Truck-3,Route-3,(425.0 0.0 155.5),(375.0 0.0 150.0),380.6922,381.224,0.006590467,37.0,2.195243243243243,10.30335,30.0,46.208,,,,,,,,
Truck-8,Route-8,(425.0 0.0 105.5),(625.0 0.0 0.0),395.0296,402.4,0.0775589,45.0,2.275555555555555,8.942222,35.0,56.392,,,,,,,,
Truck-5,Route-5,(425.0 0.0 -5.5),(125.0 0.0 50.0),391.4453,406.704,0.1668622,43.0,2.4814883720930236,9.458233,36.808,64.84,,,,,,,,
Truck-108,Route-108,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,338.856,-0.05836339,15.0,2.5904,22.5904,6.88,26.968,,,,,,,,
Truck-101,Route-101,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.728,0.01960668,17.0,2.689882352941177,20.33694,6.888,33.864,,,,,,,,
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,349.432,0.02062628,19.0,2.6016842105263165,18.39116,6.888,37.544,,,,,,,,
Truck-102,Route-102,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,359.488,0.1436182,21.0,2.8327619047619046,17.11848,6.888,47.624,,,,,,,,
Truck-107,Route-107,(175.0 0.0 194.5),(125.0 0.0 0.0),362.7704,374.992,0.194703,27.0,2.777481481481482,13.88859,16.472,53.488,,,,,,,,
Truck-104,Route-104,(675.0 0.0 -5.5),(625.0 0.0 50.0),373.5235,380.688,0.09744535,33.0,2.4450909090909088,11.536,35.84,39.848,,,,,,,,
Truck-100,Route-100,(675.0 0.0 155.5),(625.0 0.0 200.0),377.1078,387.776,0.1383536,35.0,2.5078857142857145,11.07931,27.08,55.648,,,,,,,,
Truck-105,Route-105,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,392.936,0.1027505,39.0,2.3829743589743586,10.07528,6.888,81.048,,,,,,,,
Truck-109,Route-109,(675.0 0.0 105.5),(625.0 0.0 100.0),387.8609,394.28,0.07305977,41.0,2.2995121951219506,9.616586,38.12,51.088,,,,,,,,
Truck-106,Route-106,(175.0 0.0 105.5),(625.0 0.0 150.0),402.1983,410.232,0.07860886,49.0,2.249632653061225,8.372082,34.96,70.224,,,,,,,,
