Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.184,-0.02618055,15.0,2.678933333333335,22.67893,7.12,27.928,,,406.8,420.744,420.744,0.1878725,0.1594889,0.1721039
Truck-0,Route-0,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,341.864,-0.06654935,17.0,2.4625882352941164,20.10965,7.136,29.656,,,,,,,,
Truck-7,Route-7,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,347.096,-0.02760525,19.0,2.4787368421052633,18.26821,7.128,34.864,,,,,,,,
Truck-12,Route-12,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,355.672,-0.05937324,25.0,2.226880000000001,14.22688,7.128,43.416,,,,,,,,
Truck-6,Route-6,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,356.6,0.0880983,21.0,2.6952380952380963,16.98095,7.136,44.384,,,,,,,,
Truck-13,Route-13,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,359.44,0.1426954,21.0,2.8304761904761904,17.11619,7.12,47.176,,,,,,,,
Truck-3,Route-3,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,360.032,0.2394854,19.0,3.15957894736842,18.94905,7.136,47.784,,,,,,,,
Truck-9,Route-9,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,364.64,0.09214921,25.0,2.5855999999999995,14.5856,7.128,52.344,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,365.064,0.03653917,27.0,2.4097777777777787,13.52089,7.136,52.824,,,,,,,,
Truck-15,Route-15,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,370.416,0.453884,19.0,3.7061052631578946,19.49558,9.664,55.632,,,,,,,,
Truck-18,Route-18,(675.0 0.0 205.5),(125.0 0.0 150.0),359.1861,372.68,0.2279916,25.0,2.9072000000000005,14.9072,9.656,48.912,,,,,,,,
Truck-5,Route-5,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,373.552,0.4139894,21.0,3.5024761904761914,17.78819,7.136,61.344,,,,,,,,
Truck-17,Route-17,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,374.128,0.05989314,31.0,2.3912258064516125,12.06864,7.12,61.824,,,,,,,,
Truck-8,Route-8,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,375.808,0.2077029,27.0,2.8077037037037034,13.91882,7.128,63.528,,,,,,,,
Truck-16,Route-16,(425.0 0.0 155.5),(125.0 0.0 100.0),366.3548,383.888,0.2642347,29.0,2.892689655172413,13.23752,35.688,43.056,,,,,,,,
Truck-19,Route-19,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,384.56,0.6256109,21.0,4.026666666666666,18.31238,7.12,72.32,,,,,,,,
Truck-4,Route-4,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,389.392,0.1078146,37.0,2.416,10.52411,32.808,51.344,,,,,,,,
Truck-11,Route-11,(425.0 0.0 -5.5),(375.0 0.0 50.0),373.5235,391.472,0.2441196,33.0,2.771878787878787,11.86279,37.4,48.936,,,,,,,,
Truck-2,Route-2,(425.0 0.0 55.5),(125.0 0.0 100.0),373.5235,394.136,0.2803529,33.0,2.8526060606060613,11.94351,39.528,46.48,,,,,,,,
Truck-10,Route-10,(175.0 0.0 105.5),(125.0 0.0 50.0),373.5235,406.8,0.4525973,33.0,3.2363636363636368,12.32727,34.856,48.832,,,,,,,,
Truck-113,Route-113,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,340.216,-0.02540474,15.0,2.681066666666667,22.68107,7.248,27.968,,,,,,,,
Truck-110,Route-110,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,343.768,0.06067453,15.0,2.9178666666666646,22.91787,7.248,31.456,,,,,,,,
Truck-108,Route-108,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,349.176,0.09648741,17.0,2.8927058823529403,20.53976,7.256,36.928,,,,,,,,
Truck-107,Route-107,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,350.568,0.2254655,15.0,3.371199999999999,23.3712,7.256,38.264,,,,,,,,
Truck-120,Route-120,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,352.152,0.1628442,17.0,3.067764705882352,20.71482,9.776,37.424,,,,,,,,
Truck-102,Route-102,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,352.432,0.007971229,21.0,2.4967619047619056,16.78248,7.264,40.128,,,,,,,,
Truck-105,Route-105,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,355.76,0.2432926,17.0,3.2799999999999994,20.92706,7.256,43.464,,,,,,,,
Truck-124,Route-124,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,355.896,0.2463247,17.0,3.2880000000000007,20.93506,9.784,41.096,,,,,,,,
Truck-112,Route-112,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,356.04,0.07733271,21.0,2.6685714285714295,16.95429,7.248,43.736,,,,,,,,
Truck-115,Route-115,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,356.544,0.08702175,21.0,2.6925714285714277,16.97829,9.784,41.712,,,,,,,,
Truck-123,Route-123,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,361.144,0.2624449,19.0,3.218105263157895,19.00758,12.12,43.936,,,,,,,,
Truck-114,Route-114,(175.0 0.0 205.5),(375.0 0.0 0.0),352.0174,362.608,0.2035981,21.0,2.9813333333333336,17.26705,7.24,50.304,,,,,,,,
Truck-119,Route-119,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,363.392,0.2186699,21.0,3.0186666666666664,17.30438,9.768,42.6,,,,,,,,
Truck-116,Route-116,(175.0 0.0 194.5),(625.0 0.0 150.0),369.9391,369.664,-0.00393365,31.0,2.2472258064516124,11.92465,16.616,48.024,,,,,,,,
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,370.984,0.06976502,29.0,2.4477241379310337,12.79255,7.256,58.72,,,,,,,,
Truck-111,Route-111,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,371.488,0.3743104,21.0,3.404190476190476,17.68991,7.248,59.176,,,,,,,,
Truck-100,Route-100,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,373.624,0.1729091,27.0,2.7268148148148157,13.83793,34.664,33.904,,,,,,,,
Truck-103,Route-103,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,377.008,0.1605496,29.0,2.655448275862068,13.00028,7.264,64.744,,,,,,,,
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 50.0),369.9391,383.296,0.1909786,31.0,2.686967741935484,12.36439,39.704,38.504,,,,,,,,
Truck-109,Route-109,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,384.184,0.04327296,37.0,2.275243243243244,10.38335,7.248,71.872,,,,,,,,
Truck-117,Route-117,(675.0 0.0 -5.5),(125.0 0.0 150.0),384.2766,388.0,0.04418132,39.0,2.2564102564102564,9.948718,35.696,47.288,,,,,,,,
Truck-122,Route-122,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,401.48,0.2576186,37.0,2.742702702702703,10.85081,9.776,86.64,,,,,,,,
Truck-101,Route-101,(675.0 0.0 55.5),(125.0 0.0 50.0),377.1078,409.232,0.4166132,35.0,3.1209142857142864,11.69234,69.36,34.856,,,,,,,,
