Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 155.5),(125.0 0.0 200.0),338.504,6.896,26.568
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 200.0),339.328,6.896,27.384
Truck-4,Route-4,(425.0 0.0 205.5),(125.0 0.0 100.0),343.656,6.824,31.752
Truck-3,Route-3,(425.0 0.0 55.5),(375.0 0.0 0.0),384.144,38.296,40.792
Truck-1,Route-1,(675.0 0.0 55.5),(125.0 0.0 50.0),422.248,39.968,71.224
Truck-101,Route-101,(425.0 0.0 205.5),(125.0 0.0 50.0),344.728,6.952,32.728
Truck-100,Route-100,(175.0 0.0 5.5),(375.0 0.0 200.0),355.944,6.952,43.944
Truck-109,Route-109,(175.0 0.0 205.5),(375.0 0.0 50.0),368.448,6.944,56.424
Truck-106,Route-106,(675.0 0.0 55.5),(375.0 0.0 150.0),373.928,39.136,29.736
Truck-103,Route-103,(425.0 0.0 105.5),(375.0 0.0 200.0),374.568,22.72,46.808
Truck-105,Route-105,(175.0 0.0 155.5),(625.0 0.0 200.0),376.296,6.952,64.288
Truck-104,Route-104,(675.0 0.0 105.5),(625.0 0.0 0.0),377.904,35.552,37.272
Truck-102,Route-102,(675.0 0.0 5.5),(375.0 0.0 0.0),386.296,44.256,37.032
Truck-108,Route-108,(425.0 0.0 55.5),(375.0 0.0 100.0),405.864,53.696,47.144
Truck-107,Route-107,(425.0 0.0 5.5),(625.0 0.0 150.0),422.208,58.368,58.76
