Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 50.0),351.472,9.256,37.216
Truck-1,Route-1,(425.0 0.0 105.5),(625.0 0.0 200.0),364.512,7.04,52.472
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 0.0),390.136,43.192,41.904
Truck-3,Route-3,(425.0 0.0 205.5),(625.0 0.0 50.0),371.216,7.056,59.136
Truck-4,Route-4,(675.0 0.0 55.5),(375.0 0.0 200.0),349.92,7.056,37.824
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 200.0),366.928,7.088,54.848
Truck-6,Route-6,(675.0 0.0 105.5),(125.0 0.0 200.0),367.144,7.048,55.056
Truck-7,Route-7,(175.0 0.0 105.5),(625.0 0.0 100.0),407.144,34.92,67.224
Truck-8,Route-8,(675.0 0.0 155.5),(375.0 0.0 200.0),342.496,7.072,30.384
Truck-9,Route-9,(425.0 0.0 55.5),(375.0 0.0 200.0),352,7.056,39.912
Truck-10,Route-10,(175.0 0.0 -5.5),(375.0 0.0 0.0),383.896,37.2,41.672
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 200.0),342.168,7.032,30.136
Truck-12,Route-12,(425.0 0.0 -5.5),(375.0 0.0 150.0),374.568,37.576,32.008
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 100.0),386.6,30.576,51
Truck-14,Route-14,(175.0 0.0 194.5),(625.0 0.0 50.0),377.024,16.84,55.16
Truck-15,Route-15,(425.0 0.0 55.5),(125.0 0.0 150.0),382.776,41.384,36.376
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 200.0),357.76,7.04,45.688
Truck-17,Route-17,(675.0 0.0 5.5),(625.0 0.0 0.0),389.944,43.168,41.784
Truck-18,Route-18,(175.0 0.0 55.5),(125.0 0.0 50.0),382.072,38.264,38.784
Truck-19,Route-19,(425.0 0.0 -5.5),(125.0 0.0 100.0),395.992,37.632,53.36
Truck-20,Route-20,(675.0 0.0 105.5),(375.0 0.0 0.0),385.528,36.632,43.888
Truck-21,Route-21,(175.0 0.0 105.5),(125.0 0.0 0.0),384.52,35.608,43.912
Truck-22,Route-22,(675.0 0.0 55.5),(125.0 0.0 100.0),405.104,40.208,59.88
Truck-23,Route-23,(175.0 0.0 194.5),(125.0 0.0 0.0),365.688,16.856,43.792
Truck-24,Route-24,(425.0 0.0 105.5),(375.0 0.0 0.0),382.864,36.344,41.488
Truck-25,Route-25,(425.0 0.0 194.5),(125.0 0.0 50.0),377.984,16.824,56.16
Truck-26,Route-26,(175.0 0.0 5.5),(125.0 0.0 200.0),355.192,7.048,43.136
Truck-27,Route-27,(425.0 0.0 155.5),(125.0 0.0 200.0),342.152,7.056,30.096
Truck-28,Route-28,(175.0 0.0 155.5),(125.0 0.0 200.0),341.728,7.056,29.664
Truck-29,Route-29,(675.0 0.0 205.5),(625.0 0.0 100.0),351.096,7.032,39.072
Truck-30,Route-30,(175.0 0.0 155.5),(625.0 0.0 200.0),373.248,7.024,61.208
Truck-31,Route-31,(425.0 0.0 55.5),(375.0 0.0 200.0),351.864,7.064,39.76
Truck-32,Route-32,(675.0 0.0 5.5),(125.0 0.0 200.0),374.8,7.024,62.776
Truck-33,Route-33,(425.0 0.0 105.5),(125.0 0.0 200.0),346.752,7.048,34.696
Truck-34,Route-34,(175.0 0.0 -5.5),(125.0 0.0 100.0),379.72,37.728,36.96
