Truck_id,Route_id,Pick_station,Drop_station
0,0,"(375, 0, 150)","(125, 0, 200)"
1,1,"(375, 0, 0)","(125, 0, 150)"
2,2,"(125, 0, 0)","(625, 0, 0)"
3,3,"(125, 0, 0)","(375, 0, 50)"
4,4,"(125, 0, 50)","(625, 0, 150)"
5,5,"(625, 0, 150)","(125, 0, 200)"
6,6,"(375, 0, 100)","(375, 0, 0)"
7,7,"(375, 0, 150)","(125, 0, 100)"
8,8,"(125, 0, 150)","(625, 0, 150)"
9,9,"(625, 0, 100)","(625, 0, 50)"
