Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-11,Route-11,(675.0 0.0 105.5),(375.0 0.0 200.0),343.928,6.728,32.112
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 100.0),349.944,6.752,38.096
Truck-10,Route-10,(425.0 0.0 205.5),(375.0 0.0 0.0),357.32,6.728,45.496
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),358.896,6.736,46.984
Truck-8,Route-8,(175.0 0.0 155.5),(375.0 0.0 200.0),364.04,6.736,52.208
Truck-24,Route-24,(175.0 0.0 55.5),(125.0 0.0 200.0),366.176,9.136,51.936
Truck-16,Route-16,(425.0 0.0 155.5),(625.0 0.0 200.0),367.728,9.128,53.48
Truck-23,Route-23,(175.0 0.0 5.5),(125.0 0.0 200.0),368.544,6.728,56.688
Truck-18,Route-18,(175.0 0.0 205.5),(125.0 0.0 50.0),373.472,9.216,50.16
Truck-2,Route-2,(675.0 0.0 155.5),(125.0 0.0 200.0),374.296,6.752,62.432
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 150.0),376.424,29.872,41.408
Truck-14,Route-14,(425.0 0.0 55.5),(625.0 0.0 200.0),378.144,6.728,66.28
Truck-1,Route-1,(175.0 0.0 105.5),(375.0 0.0 200.0),379.488,6.752,67.6
Truck-15,Route-15,(675.0 0.0 -5.5),(625.0 0.0 100.0),392.808,35.72,36.968
Truck-9,Route-9,(675.0 0.0 55.5),(375.0 0.0 100.0),393.144,38.904,46.152
Truck-22,Route-22,(675.0 0.0 155.5),(375.0 0.0 0.0),402.704,35.224,62.352
Truck-12,Route-12,(675.0 0.0 5.5),(375.0 0.0 200.0),403.128,6.728,91.312
Truck-21,Route-21,(175.0 0.0 155.5),(375.0 0.0 200.0),403.96,9.216,83.648
Truck-7,Route-7,(425.0 0.0 -5.5),(375.0 0.0 150.0),404.28,42.88,41.304
Truck-20,Route-20,(425.0 0.0 -5.5),(625.0 0.0 50.0),407.432,52.096,35.176
Truck-17,Route-17,(175.0 0.0 105.5),(375.0 0.0 200.0),409.04,9.232,94.648
Truck-19,Route-19,(675.0 0.0 55.5),(625.0 0.0 150.0),416.816,48.136,63.624
Truck-13,Route-13,(425.0 0.0 105.5),(625.0 0.0 0.0),420.624,34.744,80.8
Truck-3,Route-3,(175.0 0.0 -5.5),(375.0 0.0 50.0),424.504,39.96,76.464
Truck-4,Route-4,(175.0 0.0 55.5),(625.0 0.0 50.0),449.224,37.832,94.28
Truck-106,Route-106,(425.0 0.0 155.5),(375.0 0.0 200.0),340.456,7.072,28.296
Truck-107,Route-107,(675.0 0.0 155.5),(375.0 0.0 200.0),341.08,7.064,28.928
Truck-104,Route-104,(175.0 0.0 205.5),(125.0 0.0 150.0),346.712,7.072,34.544
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 50.0),351.824,7.056,39.688
Truck-109,Route-109,(425.0 0.0 105.5),(375.0 0.0 200.0),353.576,7.064,41.448
Truck-108,Route-108,(425.0 0.0 205.5),(625.0 0.0 150.0),360.048,7.064,47.928
Truck-115,Route-115,(675.0 0.0 205.5),(375.0 0.0 0.0),362.864,9.504,42.28
Truck-112,Route-112,(425.0 0.0 5.5),(125.0 0.0 200.0),365.968,22.8,38.056
Truck-122,Route-122,(425.0 0.0 155.5),(625.0 0.0 200.0),366.752,9.512,52.12
Truck-100,Route-100,(675.0 0.0 -5.5),(375.0 0.0 100.0),372.392,35.968,31.328
Truck-121,Route-121,(425.0 0.0 55.5),(125.0 0.0 200.0),379.872,9.424,65.368
Truck-118,Route-118,(175.0 0.0 105.5),(375.0 0.0 200.0),386.512,11.92,69.56
Truck-120,Route-120,(675.0 0.0 155.5),(375.0 0.0 0.0),393.984,41.584,47.312
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),397.896,7.08,85.76
Truck-116,Route-116,(675.0 0.0 5.5),(125.0 0.0 200.0),401.488,7.056,89.368
Truck-111,Route-111,(175.0 0.0 5.5),(625.0 0.0 200.0),402.968,7.064,90.864
Truck-124,Route-124,(175.0 0.0 205.5),(625.0 0.0 50.0),403.472,9.52,82.856
Truck-105,Route-105,(675.0 0.0 105.5),(125.0 0.0 50.0),406.232,46.344,51.832
Truck-117,Route-117,(675.0 0.0 105.5),(125.0 0.0 100.0),417.192,51.608,57.48
Truck-113,Route-113,(175.0 0.0 55.5),(625.0 0.0 200.0),418.624,7.056,106.48
Truck-110,Route-110,(675.0 0.0 55.5),(125.0 0.0 150.0),422.4,62.016,55.328
Truck-123,Route-123,(675.0 0.0 55.5),(375.0 0.0 50.0),429.568,76.864,41.592
Truck-103,Route-103,(175.0 0.0 105.5),(625.0 0.0 0.0),453.888,54.024,91.8
Truck-119,Route-119,(425.0 0.0 105.5),(625.0 0.0 100.0),455.672,47.928,102.664
Truck-102,Route-102,(425.0 0.0 55.5),(625.0 0.0 100.0),471.912,73.704,90.152
