Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 -5.5),(375.0 0.0 0.0),379.208,36.384,37.752
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),370.04,7,58
Truck-102,Route-102,(425.0 0.0 55.5),(625.0 0.0 100.0),410.784,37.6,68.136
Truck-103,Route-103,(175.0 0.0 105.5),(375.0 0.0 200.0),360.48,6.952,48.512
Truck-104,Route-104,(175.0 0.0 205.5),(625.0 0.0 0.0),369.288,6.912,57.328
Truck-105,Route-105,(675.0 0.0 105.5),(375.0 0.0 50.0),377.944,34.456,38.456
Truck-106,Route-106,(425.0 0.0 155.5),(625.0 0.0 200.0),355.224,6.904,43.28
Truck-107,Route-107,(675.0 0.0 155.5),(375.0 0.0 200.0),338.696,7,26.688
Truck-108,Route-108,(425.0 0.0 205.5),(125.0 0.0 100.0),344.28,6.96,32.288
Truck-109,Route-109,(425.0 0.0 105.5),(375.0 0.0 200.0),344.384,6.92,32.36
Truck-110,Route-110,(675.0 0.0 55.5),(125.0 0.0 150.0),372.312,37.688,29.544
Truck-111,Route-111,(175.0 0.0 5.5),(125.0 0.0 200.0),352.472,7.048,40.344
Truck-112,Route-112,(425.0 0.0 5.5),(625.0 0.0 200.0),388.248,22.776,60.408
Truck-113,Route-113,(175.0 0.0 55.5),(625.0 0.0 200.0),398.616,6.912,86.632
Truck-114,Route-114,(675.0 0.0 205.5),(375.0 0.0 0.0),350.936,6.952,38.896
Truck-115,Route-115,(675.0 0.0 205.5),(375.0 0.0 100.0),343.912,6.952,31.888
Truck-116,Route-116,(675.0 0.0 5.5),(125.0 0.0 200.0),1503.584,7.024,1191.52
Truck-117,Route-117,(675.0 0.0 105.5),(125.0 0.0 50.0),374.304,34.616,34.664
Truck-118,Route-118,(175.0 0.0 105.5),(625.0 0.0 100.0),401.464,33.792,62.632
Truck-119,Route-119,(425.0 0.0 105.5),(125.0 0.0 150.0),370.256,34.328,30.856
Truck-120,Route-120,(675.0 0.0 155.5),(625.0 0.0 50.0),370.464,29.696,35.68
Truck-121,Route-121,(425.0 0.0 55.5),(125.0 0.0 200.0),363.952,6.992,51.888
Truck-122,Route-122,(425.0 0.0 155.5),(375.0 0.0 200.0),341.688,6.88,29.68
Truck-123,Route-123,(675.0 0.0 55.5),(625.0 0.0 150.0),389.624,37.576,47
Truck-124,Route-124,(175.0 0.0 205.5),(625.0 0.0 50.0),398.632,7.024,86.464
