Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-9,Route-9,(675.0 0.0 155.5),(625.0 0.0 200.0),342.048,7.992,29.032
Truck-8,Route-8,(425.0 0.0 155.5),(375.0 0.0 200.0),343.608,7.992,30.592
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 200.0),346,7.984,32.984
Truck-21,Route-21,(175.0 0.0 205.5),(125.0 0.0 150.0),353.28,10.512,37.76
Truck-4,Route-4,(675.0 0.0 205.5),(625.0 0.0 0.0),354.368,8,41.368
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),355.448,10.512,39.92
Truck-0,Route-0,(675.0 0.0 55.5),(375.0 0.0 200.0),356.392,8.008,43.352
Truck-23,Route-23,(675.0 0.0 5.5),(625.0 0.0 200.0),359.576,7.984,46.576
Truck-29,Route-29,(675.0 0.0 55.5),(625.0 0.0 200.0),360.544,10.528,44.992
Truck-10,Route-10,(175.0 0.0 205.5),(125.0 0.0 0.0),363.24,7.992,50.216
Truck-27,Route-27,(675.0 0.0 205.5),(625.0 0.0 150.0),363.6,10.52,39.064
Truck-24,Route-24,(675.0 0.0 105.5),(375.0 0.0 200.0),366.04,10.504,41.536
Truck-11,Route-11,(425.0 0.0 205.5),(375.0 0.0 0.0),370.024,7.992,57.016
Truck-22,Route-22,(425.0 0.0 205.5),(125.0 0.0 50.0),373.896,10.512,52.384
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),379.032,8,66.032
Truck-3,Route-3,(425.0 0.0 105.5),(125.0 0.0 150.0),381.648,36.632,37.016
Truck-20,Route-20,(425.0 0.0 5.5),(375.0 0.0 200.0),384.312,7.984,71.32
Truck-14,Route-14,(175.0 0.0 155.5),(375.0 0.0 0.0),385.256,30.992,49.248
Truck-18,Route-18,(175.0 0.0 5.5),(125.0 0.0 0.0),397.352,50.864,41.472
Truck-28,Route-28,(175.0 0.0 155.5),(375.0 0.0 50.0),403.016,34.544,60.48
Truck-1,Route-1,(425.0 0.0 -5.5),(125.0 0.0 100.0),406.72,40.528,55.168
Truck-7,Route-7,(175.0 0.0 105.5),(375.0 0.0 100.0),412.008,38.704,65.288
Truck-6,Route-6,(675.0 0.0 -5.5),(125.0 0.0 0.0),414.048,39.672,66.368
Truck-17,Route-17,(675.0 0.0 155.5),(125.0 0.0 200.0),418.704,29.168,84.488
Truck-15,Route-15,(425.0 0.0 105.5),(625.0 0.0 200.0),421.448,10.36,100.064
Truck-5,Route-5,(175.0 0.0 5.5),(125.0 0.0 50.0),438.912,45.944,87.968
Truck-19,Route-19,(425.0 0.0 55.5),(625.0 0.0 200.0),442.192,10.52,126.648
