Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,55,412.9513540392631,"(625, 0, 200)","(375, 0, 0)"
1,1,71,441.6261693736298,"(125, 0, 200)","(625, 0, 150)"
2,2,35,377.1078348713047,"(375, 0, 100)","(375, 0, 200)"
3,3,29,366.3547791209172,"(375, 0, 50)","(125, 0, 200)"
4,4,55,412.9513540392631,"(125, 0, 200)","(125, 0, 0)"
5,5,87,470.3009847079965,"(125, 0, 200)","(625, 0, 150)"
6,6,29,366.3547791209172,"(625, 0, 50)","(125, 0, 200)"
7,7,65,430.8731136232423,"(125, 0, 200)","(625, 0, 0)"
8,8,69,438.041817456834,"(375, 0, 200)","(625, 0, 100)"
9,9,67,434.45746554003813,"(375, 0, 200)","(625, 0, 50)"
10,10,45,395.0295944552839,"(125, 0, 100)","(625, 0, 200)"
11,11,47,398.61394637207974,"(125, 0, 150)","(375, 0, 200)"
12,12,55,412.9513540392631,"(375, 0, 150)","(625, 0, 200)"
13,13,53,409.3670021224673,"(625, 0, 200)","(125, 0, 50)"
14,14,37,380.69218678810057,"(375, 0, 150)","(375, 0, 200)"
15,15,51,405.7826502056714,"(375, 0, 200)","(125, 0, 100)"
16,16,55,412.9513540392631,"(375, 0, 0)","(375, 0, 200)"
17,17,69,438.041817456834,"(125, 0, 150)","(625, 0, 200)"
18,18,55,412.9513540392631,"(625, 0, 200)","(125, 0, 0)"
19,19,39,384.2765387048964,"(375, 0, 50)","(125, 0, 200)"
