Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,29,66.35477912091721,"(375, 0, 200)","(125, 0, 100)"
1,1,35,77.10783487130473,"(125, 0, 150)","(625, 0, 200)"
2,2,35,77.10783487130473,"(125, 0, 200)","(125, 0, 50)"
3,3,41,87.86089062169225,"(375, 0, 200)","(625, 0, 50)"
4,4,31,69.93913103771305,"(375, 0, 0)","(125, 0, 200)"
5,5,15,41.26431570334634,"(625, 0, 200)","(375, 0, 150)"
6,6,21,52.01737145373386,"(125, 0, 200)","(125, 0, 0)"
7,7,21,52.01737145373386,"(625, 0, 0)","(375, 0, 200)"
8,8,17,44.84866762014218,"(375, 0, 100)","(125, 0, 200)"
9,9,29,66.35477912091721,"(625, 0, 200)","(625, 0, 150)"
