Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,65,130.87311362324232,"(125, 0, 200)","(625, 0, 50)"
1,1,21,52.01737145373386,"(625, 0, 0)","(625, 0, 200)"
2,2,17,44.84866762014218,"(625, 0, 100)","(375, 0, 200)"
3,3,19,48.43301953693802,"(375, 0, 50)","(375, 0, 200)"
4,4,47,98.61394637207977,"(125, 0, 200)","(625, 0, 150)"
5,5,15,41.26431570334634,"(125, 0, 200)","(125, 0, 150)"
6,6,43,91.44524253848809,"(375, 0, 200)","(125, 0, 0)"
7,7,39,84.27653870489641,"(125, 0, 200)","(375, 0, 150)"
8,8,21,52.01737145373386,"(375, 0, 0)","(625, 0, 200)"
9,9,47,98.61394637207977,"(125, 0, 50)","(625, 0, 200)"
