Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(425.0 0.0 55.5),(125.0 0.0 0.0),380.768,37.496,38.2
Truck-1,Route-1,(175.0 0.0 5.5),(375.0 0.0 50.0),396.912,41.088,50.76
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 200.0),342.664,6.824,30.784
Truck-3,Route-3,(425.0 0.0 105.5),(625.0 0.0 200.0),362.224,6.848,50.328
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 150.0),374.44,6.832,62.576
Truck-5,Route-5,(675.0 0.0 105.5),(375.0 0.0 200.0),344.64,6.88,32.728
Truck-6,Route-6,(175.0 0.0 55.5),(625.0 0.0 200.0),379.088,6.888,67.176
Truck-7,Route-7,(425.0 0.0 205.5),(625.0 0.0 50.0),368.288,6.912,56.312
Truck-8,Route-8,(425.0 0.0 5.5),(375.0 0.0 200.0),356.512,6.8,44.664
Truck-9,Route-9,(425.0 0.0 155.5),(375.0 0.0 200.0),338.528,6.88,26.664
Truck-10,Route-10,(675.0 0.0 155.5),(375.0 0.0 200.0),354.36,22.72,26.6
Truck-11,Route-11,(675.0 0.0 205.5),(625.0 0.0 0.0),353.224,6.928,41.248
Truck-12,Route-12,(175.0 0.0 155.5),(125.0 0.0 200.0),338.432,6.864,26.576
Truck-13,Route-13,(675.0 0.0 5.5),(625.0 0.0 200.0),354.472,6.84,42.6
Truck-14,Route-14,(675.0 0.0 55.5),(625.0 0.0 150.0),370.448,37.496,27.928
