Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 150.0),346.864,9.016,32.848
Truck-14,Route-14,(675.0 0.0 55.5),(375.0 0.0 200.0),362.376,9.008,48.36
Truck-8,Route-8,(425.0 0.0 105.5),(125.0 0.0 200.0),362.664,9.016,48.648
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 100.0),369.856,31.904,32.944
Truck-11,Route-11,(175.0 0.0 205.5),(125.0 0.0 0.0),370.28,9.008,56.256
Truck-7,Route-7,(425.0 0.0 194.5),(375.0 0.0 100.0),373.472,18.304,50.168
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 50.0),375.28,11.36,49.872
Truck-1,Route-1,(675.0 0.0 5.5),(625.0 0.0 150.0),375.6,42.184,28.304
Truck-0,Route-0,(425.0 0.0 55.5),(375.0 0.0 200.0),378.832,9.032,64.792
Truck-6,Route-6,(175.0 0.0 -5.5),(625.0 0.0 200.0),385.288,18.312,61.976
Truck-17,Route-17,(675.0 0.0 5.5),(375.0 0.0 200.0),387.696,30.464,52.2
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 0.0),391.608,32.048,54.544
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),396.384,9.016,82.36
Truck-19,Route-19,(425.0 0.0 155.5),(125.0 0.0 150.0),396.672,36.44,49.224
Truck-9,Route-9,(175.0 0.0 105.5),(625.0 0.0 200.0),399.872,9.016,85.864
Truck-12,Route-12,(175.0 0.0 155.5),(625.0 0.0 0.0),413.616,31.968,76.568
Truck-13,Route-13,(425.0 0.0 -5.5),(125.0 0.0 200.0),413.752,44.376,64.336
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),417.696,9.016,103.688
Truck-16,Route-16,(425.0 0.0 55.5),(375.0 0.0 200.0),419.288,38.528,75.744
Truck-18,Route-18,(175.0 0.0 55.5),(625.0 0.0 150.0),448.568,45.36,92.12
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),345.4,7.096,33.28
Truck-111,Route-111,(675.0 0.0 105.5),(625.0 0.0 200.0),350.136,7.088,37.984
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),355.256,7.096,43.128
Truck-113,Route-113,(175.0 0.0 205.5),(125.0 0.0 50.0),357.48,7.08,45.376
Truck-117,Route-117,(675.0 0.0 205.5),(125.0 0.0 150.0),364.312,9.976,49.264
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),366.984,7.096,54.832
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),369.288,7.096,57.12
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 150.0),369.448,7.08,57.336
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 0.0),372.672,7.088,60.544
Truck-105,Route-105,(675.0 0.0 155.5),(625.0 0.0 0.0),381.152,32.584,43.584
Truck-107,Route-107,(675.0 0.0 5.5),(375.0 0.0 200.0),383.512,36.448,42.08
Truck-110,Route-110,(175.0 0.0 155.5),(625.0 0.0 200.0),385.352,7.088,73.24
Truck-109,Route-109,(175.0 0.0 55.5),(375.0 0.0 200.0),389.144,7.088,77.024
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 0.0),396.856,38.224,47.632
Truck-108,Route-108,(425.0 0.0 155.5),(375.0 0.0 150.0),402.312,33.56,60.736
Truck-114,Route-114,(675.0 0.0 55.5),(375.0 0.0 0.0),409.52,54.464,50.048
Truck-104,Route-104,(425.0 0.0 -5.5),(375.0 0.0 0.0),417.592,59.048,47.52
Truck-119,Route-119,(175.0 0.0 205.5),(625.0 0.0 50.0),421.128,9.968,97.144
Truck-115,Route-115,(175.0 0.0 105.5),(625.0 0.0 100.0),437.416,42.24,84.16
Truck-116,Route-116,(425.0 0.0 155.5),(625.0 0.0 50.0),447.584,39.744,90.784
