Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-27,Route-27,(675.0 0.0 205.5),(625.0 0.0 150.0),340.6,7.712,31.816
Truck-37,Route-37,(425.0 0.0 155.5),(375.0 0.0 200.0),343.176,10.44,30.592
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),344.968,10.084,33.808
Truck-56,Route-56,(675.0 0.0 155.5),(625.0 0.0 200.0),346.372,10.196,32.908
Truck-44,Route-44,(675.0 0.0 205.5),(625.0 0.0 50.0),352.796,10.196,38.368
Truck-18,Route-18,(175.0 0.0 194.5),(375.0 0.0 150.0),357.48,22.236,34
Truck-29,Route-29,(675.0 0.0 205.5),(625.0 0.0 150.0),357.82,10.44,31.66
Truck-32,Route-32,(675.0 0.0 105.5),(375.0 0.0 200.0),357.248,10.084,46.116
Truck-30,Route-30,(425.0 0.0 55.5),(125.0 0.0 200.0),360.976,7.712,52.216
Truck-11,Route-11,(175.0 0.0 194.5),(625.0 0.0 0.0),361.704,17.26,43.32
Truck-38,Route-38,(425.0 0.0 155.5),(375.0 0.0 200.0),365.76,10.22,52.26
Truck-0,Route-0,(675.0 0.0 55.5),(375.0 0.0 200.0),369.88,7.724,61.116
Truck-46,Route-46,(425.0 0.0 194.5),(625.0 0.0 0.0),369.148,26.408,40.304
Truck-19,Route-19,(675.0 0.0 155.5),(125.0 0.0 200.0),379.792,7.716,70.948
Truck-53,Route-53,(675.0 0.0 205.5),(625.0 0.0 0.0),373.728,10.44,41.768
Truck-24,Route-24,(425.0 0.0 155.5),(625.0 0.0 200.0),385.612,7.712,76.868
Truck-54,Route-54,(675.0 0.0 205.5),(625.0 0.0 0.0),379.904,10.728,42.68
Truck-6,Route-6,(425.0 0.0 5.5),(625.0 0.0 200.0),391.348,7.716,82.644
Truck-33,Route-33,(425.0 0.0 194.5),(625.0 0.0 150.0),391.868,22.204,28.312
Truck-42,Route-42,(175.0 0.0 205.5),(625.0 0.0 0.0),395.796,7.708,87.096
Truck-47,Route-47,(175.0 0.0 55.5),(125.0 0.0 200.0),391.376,11.828,78.448
Truck-21,Route-21,(175.0 0.0 194.5),(125.0 0.0 0.0),396.7,26.472,68.98
Truck-35,Route-35,(675.0 0.0 155.5),(125.0 0.0 200.0),405.032,10.44,92.584
Truck-4,Route-4,(425.0 0.0 194.5),(625.0 0.0 50.0),413.568,17.264,36.876
Truck-13,Route-13,(425.0 0.0 105.5),(375.0 0.0 0.0),414.276,39.848,70.096
Truck-20,Route-20,(175.0 0.0 194.5),(625.0 0.0 150.0),413.344,24.248,87.74
Truck-52,Route-52,(425.0 0.0 5.5),(625.0 0.0 200.0),421.496,10.232,107.084
Truck-55,Route-55,(675.0 0.0 205.5),(375.0 0.0 50.0),426.148,10.696,80.744
Truck-7,Route-7,(425.0 0.0 5.5),(625.0 0.0 200.0),440.34,10.44,114.332
Truck-26,Route-26,(425.0 0.0 105.5),(375.0 0.0 150.0),434.568,41.596,84.288
Truck-51,Route-51,(425.0 0.0 55.5),(375.0 0.0 200.0),464.612,10.436,152.168
Truck-49,Route-49,(425.0 0.0 105.5),(625.0 0.0 0.0),459.156,41.292,109.052
Truck-57,Route-57,(675.0 0.0 5.5),(375.0 0.0 200.0),472.556,69.156,102.24
Truck-14,Route-14,(675.0 0.0 105.5),(375.0 0.0 0.0),473.404,36.784,96.724
Truck-3,Route-3,(175.0 0.0 5.5),(375.0 0.0 200.0),474.812,7.716,166.092
Truck-5,Route-5,(425.0 0.0 -5.5),(375.0 0.0 200.0),478.768,41.508,136.02
Truck-36,Route-36,(175.0 0.0 5.5),(125.0 0.0 200.0),477.576,10.22,163.164
Truck-10,Route-10,(425.0 0.0 105.5),(625.0 0.0 200.0),483.5,7.716,174.796
Truck-40,Route-40,(425.0 0.0 194.5),(125.0 0.0 100.0),480.784,24.188,128.004
Truck-17,Route-17,(675.0 0.0 105.5),(125.0 0.0 150.0),485.612,40.892,122.076
Truck-58,Route-58,(425.0 0.0 5.5),(625.0 0.0 200.0),481.984,10.624,153.144
Truck-48,Route-48,(425.0 0.0 155.5),(125.0 0.0 100.0),482.116,37.436,140.292
Truck-45,Route-45,(675.0 0.0 105.5),(125.0 0.0 200.0),485.436,10.2,173.168
Truck-41,Route-41,(175.0 0.0 155.5),(125.0 0.0 100.0),492.216,37.592,151.172
Truck-34,Route-34,(175.0 0.0 5.5),(625.0 0.0 200.0),496.192,10.444,170.18
Truck-39,Route-39,(175.0 0.0 5.5),(625.0 0.0 200.0),497.824,10.44,169.136
Truck-12,Route-12,(175.0 0.0 155.5),(375.0 0.0 50.0),504.928,29.344,174.36
Truck-9,Route-9,(175.0 0.0 105.5),(125.0 0.0 150.0),507.664,44.136,159.052
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 50.0),507.812,36.88,167.564
Truck-25,Route-25,(175.0 0.0 155.5),(375.0 0.0 100.0),510.236,33.06,175.888
Truck-22,Route-22,(425.0 0.0 105.5),(625.0 0.0 200.0),510.288,11.496,197.784
Truck-28,Route-28,(675.0 0.0 55.5),(125.0 0.0 200.0),519.032,10.444,206.576
Truck-1,Route-1,(175.0 0.0 55.5),(625.0 0.0 200.0),521.932,7.716,213.22
Truck-23,Route-23,(175.0 0.0 55.5),(125.0 0.0 100.0),520.188,57.804,152.612
Truck-59,Route-59,(175.0 0.0 155.5),(375.0 0.0 100.0),522.184,42.732,175.96
Truck-31,Route-31,(675.0 0.0 5.5),(125.0 0.0 200.0),529.64,7.712,220.94
Truck-8,Route-8,(175.0 0.0 55.5),(375.0 0.0 200.0),544.12,10.444,231.652
Truck-43,Route-43,(175.0 0.0 55.5),(625.0 0.0 150.0),556.172,59.068,191.532
Truck-50,Route-50,(175.0 0.0 105.5),(625.0 0.0 100.0),566.664,48.44,184.188
Truck-16,Route-16,(175.0 0.0 105.5),(625.0 0.0 100.0),577.2,46.944,191.868
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),534.252,198.256,34.996
