Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(425.0 0.0 105.5),(375.0 0.0 200.0),349.808,7.7,37.12
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 50.0),353.972,7,41.984
Truck-2,Route-2,(675.0 0.0 105.5),(625.0 0.0 200.0),348.772,7,36.784
Truck-3,Route-3,(175.0 0.0 -5.5),(125.0 0.0 0.0),387.516,37.384,45.148
Truck-4,Route-4,(175.0 0.0 155.5),(625.0 0.0 200.0),373.792,7,61.804
Truck-5,Route-5,(425.0 0.0 5.5),(375.0 0.0 200.0),361.796,7.004,49.804
Truck-6,Route-6,(425.0 0.0 205.5),(125.0 0.0 50.0),350.016,7.004,38.024
Truck-7,Route-7,(425.0 0.0 55.5),(125.0 0.0 200.0),351.132,7,39.14
Truck-8,Route-8,(675.0 0.0 55.5),(625.0 0.0 0.0),388.816,41.444,42.384
Truck-9,Route-9,(175.0 0.0 105.5),(125.0 0.0 100.0),375.452,34.96,35.504
Truck-10,Route-10,(175.0 0.0 55.5),(125.0 0.0 150.0),373.092,38.8,29.3
Truck-11,Route-11,(175.0 0.0 205.5),(375.0 0.0 150.0),361.152,7,49.16
Truck-12,Route-12,(425.0 0.0 155.5),(375.0 0.0 150.0),367.056,32.784,29.284
Truck-13,Route-13,(675.0 0.0 5.5),(125.0 0.0 100.0),403.472,42.604,55.88
Truck-14,Route-14,(675.0 0.0 155.5),(125.0 0.0 200.0),358.552,7,46.564
