Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-0,Route-0,(675.0 0.0 105.5),(125.0 0.0 50.0),253.3,5.81,47.46
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 200.0),282.06,44.26,37.77
Truck-2,Route-2,(675.0 0.0 5.5),(125.0 0.0 150.0),258.7,5.1,53.56
Truck-3,Route-3,(675.0 0.0 105.5),(625.0 0.0 150.0),340.14,71.37,68.75
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 100.0),270.39,5.1,65.26
Truck-5,Route-5,(175.0 0.0 5.5),(125.0 0.0 100.0),246.21,5.11,41.07
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),256.02,5.11,50.88
Truck-7,Route-7,(425.0 0.0 5.5),(125.0 0.0 200.0),272.48,31.25,41.19
Truck-8,Route-8,(675.0 0.0 205.5),(375.0 0.0 150.0),312.44,43.86,68.56
Truck-9,Route-9,(425.0 0.0 105.5),(625.0 0.0 0.0),261.5,5.08,56.38
Truck-10,Route-10,(675.0 0.0 205.5),(125.0 0.0 150.0),252.34,5.16,47.16
Truck-11,Route-11,(175.0 0.0 194.5),(125.0 0.0 50.0),299.24,65.13,34.08
Truck-12,Route-12,(675.0 0.0 155.5),(625.0 0.0 50.0),277.5,5.09,72.37
Truck-13,Route-13,(425.0 0.0 155.5),(125.0 0.0 50.0),302.23,33.11,69.08
Truck-14,Route-14,(675.0 0.0 205.5),(625.0 0.0 0.0),294.19,44.08,50.07
Truck-15,Route-15,(175.0 0.0 205.5),(375.0 0.0 50.0),268.64,5.09,63.51
Truck-16,Route-16,(675.0 0.0 55.5),(125.0 0.0 0.0),252.53,5.11,47.39
Truck-17,Route-17,(175.0 0.0 5.5),(375.0 0.0 50.0),258.19,5.09,53.07
Truck-18,Route-18,(425.0 0.0 55.5),(375.0 0.0 150.0),273.86,5.11,68.72
Truck-19,Route-19,(175.0 0.0 105.5),(375.0 0.0 50.0),290.1,5.09,84.97
