Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 150.0),382.064,32.12,44.936
Truck-1,Route-1,(675.0 0.0 105.5),(375.0 0.0 200.0),347.2,7.016,35.192
Truck-2,Route-2,(425.0 0.0 -5.5),(375.0 0.0 200.0),385.488,46.448,34.032
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 50.0),353.424,7.024,41.408
Truck-4,Route-4,(675.0 0.0 155.5),(125.0 0.0 150.0),383.856,30.8,48.064
Truck-5,Route-5,(425.0 0.0 55.5),(375.0 0.0 200.0),351.808,7.024,39.744
Truck-6,Route-6,(175.0 0.0 105.5),(375.0 0.0 150.0),384.08,34.472,44.616
Truck-7,Route-7,(675.0 0.0 55.5),(375.0 0.0 200.0),350.384,7.024,38.384
Truck-8,Route-8,(175.0 0.0 5.5),(125.0 0.0 200.0),360.208,7.064,48.16
Truck-9,Route-9,(425.0 0.0 194.5),(625.0 0.0 0.0),363.888,16.832,42.056
Truck-10,Route-10,(175.0 0.0 205.5),(375.0 0.0 150.0),360.28,7.016,48.288
Truck-11,Route-11,(425.0 0.0 105.5),(125.0 0.0 200.0),346.792,7.032,34.728
Truck-12,Route-12,(175.0 0.0 55.5),(625.0 0.0 150.0),404.08,38.184,60.888
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 200.0),357.92,7.024,45.872
Truck-14,Route-14,(675.0 0.0 5.5),(375.0 0.0 100.0),384.544,42.48,37.056
Truck-15,Route-15,(675.0 0.0 5.5),(125.0 0.0 100.0),400.568,42.472,53.088
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 50.0),395.248,30.456,59.776
Truck-17,Route-17,(425.0 0.0 155.5),(125.0 0.0 0.0),380.04,31.368,43.688
Truck-18,Route-18,(175.0 0.0 -5.5),(125.0 0.0 200.0),367.576,16.84,45.736
Truck-19,Route-19,(425.0 0.0 -5.5),(375.0 0.0 50.0),382.744,37.104,40.648
