Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-114,Route-114,(675.0 0.0 205.5),(375.0 0.0 200.0),183.692,5.092,18.588
Truck-123,Route-123,(175.0 0.0 205.5),(625.0 0.0 200.0),205.832,5.088,40.724
Truck-7,Route-7,(425.0 0.0 5.5),(125.0 0.0 200.0),338.852,29.792,49.044
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 200.0),348.044,40.768,47.256
Truck-100,Route-100,(675.0 0.0 55.5),(375.0 0.0 200.0),303.48,5.096,38.364
Truck-10,Route-10,(675.0 0.0 205.5),(125.0 0.0 150.0),362.652,8.804,47.64
Truck-107,Route-107,(425.0 0.0 105.5),(375.0 0.0 200.0),313.012,5.092,47.9
Truck-125,Route-125,(675.0 0.0 155.5),(125.0 0.0 200.0),318.072,5.092,52.956
Truck-129,Route-129,(675.0 0.0 205.5),(625.0 0.0 0.0),315.988,8.548,47.428
Truck-0,Route-0,(675.0 0.0 105.5),(125.0 0.0 50.0),413.22,5.444,47.764
Truck-9,Route-9,(425.0 0.0 105.5),(625.0 0.0 0.0),426.836,5.44,61.38
Truck-18,Route-18,(425.0 0.0 55.5),(375.0 0.0 150.0),434.632,5.436,69.18
Truck-13,Route-13,(425.0 0.0 155.5),(125.0 0.0 50.0),461.068,35.124,65.928
Truck-110,Route-110,(425.0 0.0 5.5),(625.0 0.0 100.0),422.844,5.092,57.72
Truck-112,Route-112,(425.0 0.0 155.5),(625.0 0.0 100.0),457.22,8.548,88.656
Truck-109,Route-109,(175.0 0.0 55.5),(625.0 0.0 50.0),485.324,5.092,95.108
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 100.0),545.788,5.44,60.84
Truck-15,Route-15,(175.0 0.0 205.5),(375.0 0.0 50.0),546.22,8.708,63.54
Truck-16,Route-16,(675.0 0.0 55.5),(125.0 0.0 0.0),548.864,5.44,50.884
Truck-118,Route-118,(425.0 0.0 155.5),(625.0 0.0 200.0),481.044,44.756,73.896
Truck-111,Route-111,(425.0 0.0 194.5),(375.0 0.0 100.0),515.196,48.832,30.032
Truck-5,Route-5,(175.0 0.0 5.5),(125.0 0.0 100.0),576.304,5.44,42.18
Truck-17,Route-17,(175.0 0.0 5.5),(375.0 0.0 50.0),581.484,8.708,59.156
Truck-14,Route-14,(675.0 0.0 205.5),(625.0 0.0 0.0),588.664,56.384,48.736
Truck-108,Route-108,(675.0 0.0 5.5),(375.0 0.0 0.0),546.348,41.952,42.94
Truck-2,Route-2,(675.0 0.0 5.5),(125.0 0.0 150.0),606.704,5.44,71.58
Truck-12,Route-12,(675.0 0.0 155.5),(625.0 0.0 50.0),606.916,5.44,71.764
Truck-105,Route-105,(425.0 0.0 155.5),(375.0 0.0 150.0),558.172,35.052,72.748
Truck-121,Route-121,(175.0 0.0 55.5),(625.0 0.0 150.0),572.588,42.532,86.692
Truck-3,Route-3,(675.0 0.0 105.5),(625.0 0.0 150.0),670.332,72.352,64.188
Truck-19,Route-19,(175.0 0.0 105.5),(375.0 0.0 50.0),726.212,5.436,88.6
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),729.232,5.428,50.076
Truck-122,Route-122,(675.0 0.0 5.5),(375.0 0.0 0.0),687.66,50.74,24.78
Truck-117,Route-117,(675.0 0.0 205.5),(125.0 0.0 100.0),696.136,47.508,28.6
Truck-126,Route-126,(425.0 0.0 5.5),(625.0 0.0 150.0),752.692,8.548,67.644
Truck-124,Route-124,(425.0 0.0 205.5),(625.0 0.0 100.0),762.504,39.392,96.98
Truck-115,Route-115,(675.0 0.0 55.5),(375.0 0.0 200.0),784.548,8.084,38.492
Truck-102,Route-102,(425.0 0.0 155.5),(625.0 0.0 150.0),790.564,20.896,89.452
Truck-103,Route-103,(675.0 0.0 5.5),(375.0 0.0 50.0),846.128,20.896,38.74
Truck-106,Route-106,(175.0 0.0 155.5),(625.0 0.0 50.0),846.724,5.092,100.32
Truck-120,Route-120,(425.0 0.0 5.5),(375.0 0.0 50.0),881.64,8.08,39.82
Truck-127,Route-127,(175.0 0.0 105.5),(375.0 0.0 0.0),896.048,8.528,52.54
Truck-11,Route-11,(175.0 0.0 194.5),(125.0 0.0 50.0),1001.824,76.596,34.152
Truck-8,Route-8,(675.0 0.0 205.5),(375.0 0.0 150.0),1006.092,49.884,64.164
Truck-128,Route-128,(175.0 0.0 5.5),(125.0 0.0 200.0),975.988,8.088,49.344
Truck-116,Route-116,(175.0 0.0 5.5),(375.0 0.0 200.0),985.46,5.092,54.812
Truck-104,Route-104,(175.0 0.0 105.5),(625.0 0.0 200.0),997.148,8.08,70.504
Truck-119,Route-119,(175.0 0.0 55.5),(375.0 0.0 50.0),1026.296,38.952,48.012
Truck-101,Route-101,(175.0 0.0 105.5),(125.0 0.0 0.0),1093.652,5.096,36.912
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 150.0),1279.632,35.8,77.956
