Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-10,Route-10,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.232,-0.04925123,15.0,2.6154666666666686,22.61547,7.136,27.08,,,412.656,449.08,449.08,0.2040113,0.2311224,0.2187992
Truck-7,Route-7,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,340.496,-0.01861925,15.0,2.699733333333332,22.69973,7.136,28.28,,,,,,,,
Truck-0,Route-0,(425.0 0.0 205.5),(375.0 0.0 150.0),341.2643,345.224,0.0959591,15.0,3.0149333333333326,23.01493,7.144,33.064,,,,,,,,
Truck-21,Route-21,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,345.72,0.1079792,15.0,3.048000000000002,23.048,9.84,30.72,,,,,,,,
Truck-18,Route-18,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,352.184,0.1635573,17.0,3.0696470588235307,20.71671,9.712,31.36,,,,,,,,
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,353.8,0.1108123,19.0,2.831578947368422,18.62105,7.128,41.6,,,,,,,,
Truck-12,Route-12,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,356.168,0.07979325,21.0,2.674666666666667,16.96038,7.128,43.992,,,,,,,,
Truck-19,Route-19,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,357.68,0.2861028,17.0,3.392941176470589,21.04,9.696,36.784,,,,,,,,
Truck-24,Route-24,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,362.952,0.2997745,19.0,3.313263157894737,19.10274,9.688,42.144,,,,,,,,
Truck-16,Route-16,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,363.496,0.2206693,21.0,3.0236190476190465,17.30933,7.12,51.336,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,367.872,0.02286561,29.0,2.3404137931034485,12.68524,7.136,55.664,,,,,,,,
Truck-15,Route-15,(675.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,375.744,0.1415003,29.0,2.611862068965518,12.95669,36.224,34.368,,,,,,,,
Truck-11,Route-11,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,379.328,0.5250292,21.0,3.7775238095238084,18.06324,7.136,67.144,,,,,,,,
Truck-23,Route-23,(175.0 0.0 194.5),(625.0 0.0 0.0),362.7704,379.456,0.2658191,27.0,2.9428148148148154,14.05393,16.592,48.68,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 200.0),377.1078,381.072,0.05141035,35.0,2.3163428571428573,10.88777,33.44,42.44,,,,,,,,
Truck-20,Route-20,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,382.536,0.5867011,21.0,3.930285714285714,18.216,9.696,61.656,,,,,,,,
Truck-17,Route-17,(425.0 0.0 205.5),(625.0 0.0 50.0),366.3548,387.176,0.3137865,29.0,3.006068965517241,13.3509,9.848,66.2,,,,,,,,
Truck-8,Route-8,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,387.808,0.3233113,29.0,3.027862068965517,13.37269,7.136,75.632,,,,,,,,
Truck-9,Route-9,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,388.888,0.4160811,27.0,3.292148148148147,14.40326,7.136,76.744,,,,,,,,
Truck-6,Route-6,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,393.024,0.3300709,31.0,3.000774193548387,12.67819,7.136,80.864,,,,,,,,
Truck-3,Route-3,(675.0 0.0 105.5),(625.0 0.0 200.0),380.6922,394.296,0.1685887,37.0,2.5485405405405404,10.65665,22.808,66.352,,,,,,,,
Truck-13,Route-13,(425.0 0.0 155.5),(625.0 0.0 200.0),395.0296,399.296,0.04489536,45.0,2.2065777777777775,8.873244,22.792,71.376,,,,,,,,
Truck-2,Route-2,(175.0 0.0 205.5),(625.0 0.0 100.0),380.6922,404.624,0.2965812,37.0,2.8276756756756765,10.93578,7.144,92.448,,,,,,,,
Truck-22,Route-22,(675.0 0.0 105.5),(125.0 0.0 100.0),387.8609,409.992,0.251888,41.0,2.6827317073170738,9.999805,38.968,65.92,,,,,,,,
Truck-4,Route-4,(175.0 0.0 -5.5),(625.0 0.0 200.0),405.7827,412.656,0.06497617,51.0,2.208941176470588,8.091294,26.528,80.952,,,,,,,,
Truck-102,Route-102,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.832,0.01375736,15.0,2.7887999999999997,22.7888,7.328,29.44,,,,,,,,
Truck-103,Route-103,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,344.864,0.0003422698,17.0,2.6390588235294103,20.28612,7.32,32.512,,,,,,,,
Truck-119,Route-119,(675.0 0.0 205.5),(625.0 0.0 150.0),341.2643,347.344,0.1473351,15.0,3.1562666666666663,23.15627,9.664,32.696,,,,,,,,
Truck-128,Route-128,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,349.12,0.09523878,17.0,2.8894117647058826,20.53647,9.664,34.48,,,,,,,,
Truck-129,Route-129,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,352.728,0.1756871,17.0,3.10164705882353,20.7487,9.688,38.04,,,,,,,,
Truck-104,Route-104,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,354.12,0.04042171,21.0,2.5771428571428574,16.86286,7.32,41.768,,,,,,,,
Truck-101,Route-101,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,355.904,0.1542538,19.0,2.942315789473684,18.73179,7.328,43.568,,,,,,,,
Truck-111,Route-111,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,360.96,0.2586454,19.0,3.2084210526315777,18.99789,7.304,48.648,,,,,,,,
Truck-107,Route-107,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,362.744,0.2062124,21.0,2.987809523809525,17.27352,7.312,50.416,,,,,,,,
Truck-121,Route-121,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,365.136,0.3448675,19.0,3.428210526315791,19.21768,9.688,50.48,,,,,,,,
Truck-109,Route-109,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,365.856,-0.007516857,29.0,2.270896551724138,12.61572,7.312,53.496,,,,,,,,
Truck-115,Route-115,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,365.84,0.2657311,21.0,3.135238095238094,17.42095,7.296,53.488,,,,,,,,
Truck-116,Route-116,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,368.592,0.3186368,21.0,3.2662857142857136,17.552,9.68,47.912,,,,,,,,
Truck-112,Route-112,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,372.288,0.08941675,29.0,2.492689655172414,12.83752,7.304,59.912,,,,,,,,
Truck-120,Route-120,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,375.688,0.2788143,25.0,3.0275199999999995,15.02752,9.688,61.024,,,,,,,,
Truck-110,Route-110,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,378.056,0.1763435,29.0,2.691586206896551,13.03641,38.728,34.264,,,,,,,,
Truck-127,Route-127,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,379.864,0.5353337,21.0,3.803047619047618,18.08876,9.688,65.208,,,,,,,,
Truck-118,Route-118,(175.0 0.0 55.5),(625.0 0.0 200.0),391.4453,392.888,0.01577719,43.0,2.1601860465116274,9.13693,9.68,78.12,,,,,,,,
Truck-117,Route-117,(425.0 0.0 55.5),(375.0 0.0 200.0),373.5235,393.552,0.2724101,33.0,2.8349090909090915,11.92582,40.832,47.592,,,,,,,,
Truck-100,Route-100,(675.0 0.0 -5.5),(125.0 0.0 150.0),384.2766,395.712,0.1356896,39.0,2.454153846153846,10.14646,36.44,54.296,,,,,,,,
Truck-108,Route-108,(175.0 0.0 155.5),(375.0 0.0 100.0),384.2766,396.112,0.1404359,39.0,2.464410256410257,10.15672,31.696,59.376,,,,,,,,
Truck-125,Route-125,(675.0 0.0 155.5),(375.0 0.0 150.0),362.7704,396.704,0.5405985,27.0,3.5816296296296297,14.69274,52.864,32.792,,,,,,,,
Truck-114,Route-114,(175.0 0.0 105.5),(625.0 0.0 200.0),395.0296,401.344,0.06644658,45.0,2.252088888888889,8.918756,7.296,89.04,,,,,,,,
Truck-105,Route-105,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,410.472,0.120247,47.0,2.3504680851063826,8.733446,49.352,55.96,,,,,,,,
Truck-122,Route-122,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,413.712,0.4747137,35.0,3.248914285714285,11.82034,9.672,99.0,,,,,,,,
Truck-106,Route-106,(175.0 0.0 205.5),(625.0 0.0 100.0),395.0296,415.408,0.2144425,45.0,2.5646222222222224,9.231289,7.312,103.088,,,,,,,,
Truck-123,Route-123,(175.0 0.0 205.5),(625.0 0.0 50.0),391.4453,420.496,0.3176846,43.0,2.8022325581395346,9.778976,9.68,99.808,,,,,,,,
Truck-113,Route-113,(675.0 0.0 155.5),(375.0 0.0 100.0),366.3548,424.136,0.8707923,29.0,4.280551724137932,14.62538,44.96,65.12,,,,,,,,
Truck-124,Route-124,(425.0 0.0 105.5),(625.0 0.0 150.0),402.1983,442.224,0.3916474,49.0,2.902530612244898,9.02498,47.768,83.312,,,,,,,,
Truck-126,Route-126,(675.0 0.0 55.5),(625.0 0.0 0.0),416.5357,449.08,0.2792645,57.0,2.6154385964912277,7.878596,87.256,56.704,,,,,,,,
