Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-1,Route-1,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.592,-0.01629258,15.0,2.7061333333333324,22.70613,6.904,28.592,,,443.152,463.216,463.216,0.2832846,0.2859505,0.2847388
Truck-3,Route-3,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,346.296,0.03227134,17.0,2.7232941176470584,20.37035,6.896,34.24,,,,,,,,
Truck-10,Route-10,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,353.76,0.1099869,19.0,2.8294736842105257,18.61895,6.888,41.76,,,,,,,,
Truck-15,Route-15,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,354.048,0.3098002,15.0,3.6032,23.6032,9.424,30.568,,,,,,,,
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),352.0174,356.576,0.08763659,21.0,2.694095238095239,16.97981,6.88,44.544,,,,,,,,
Truck-8,Route-8,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,359.12,-0.001116319,25.0,2.3648000000000002,14.3648,6.888,47.12,,,,,,,,
Truck-7,Route-7,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,365.768,0.04775481,27.0,2.435851851851851,13.54696,6.888,53.816,,,,,,,,
Truck-20,Route-20,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,366.856,0.3803805,19.0,3.518736842105263,19.30821,9.416,43.344,,,,,,,,
Truck-12,Route-12,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,368.824,0.3230967,21.0,3.277333333333334,17.56305,6.88,56.832,,,,,,,,
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,375.848,0.4581283,21.0,3.6118095238095242,17.89752,6.888,63.768,,,,,,,,
Truck-13,Route-13,(675.0 0.0 155.5),(375.0 0.0 100.0),366.3548,379.184,0.1933429,29.0,2.7304827586206906,13.07531,29.8,44.304,,,,,,,,
Truck-16,Route-16,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,379.976,0.2741036,27.0,2.962074074074074,14.07319,26.688,48.2,,,,,,,,
Truck-18,Route-18,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,384.944,0.2801492,29.0,2.9291034482758627,13.27393,9.272,70.632,,,,,,,,
Truck-2,Route-2,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,385.08,0.6356074,21.0,4.051428571428571,18.33714,6.896,73.096,,,,,,,,
Truck-24,Route-24,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,390.4,0.4401688,27.0,3.348148148148147,14.45926,22.984,62.28,,,,,,,,
Truck-5,Route-5,(425.0 0.0 -5.5),(125.0 0.0 0.0),377.1078,392.784,0.2033016,35.0,2.6509714285714283,11.2224,38.576,49.136,,,,,,,,
Truck-19,Route-19,(675.0 0.0 155.5),(125.0 0.0 100.0),384.2766,402.472,0.2159015,39.0,2.627487179487179,10.31979,33.416,60.888,,,,,,,,
Truck-0,Route-0,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,405.272,0.3046119,37.0,2.845189189189189,10.9533,44.176,53.0,,,,,,,,
Truck-6,Route-6,(175.0 0.0 55.5),(125.0 0.0 50.0),377.1078,414.648,0.4868526,35.0,3.2756571428571437,11.84709,38.84,46.704,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 150.0),402.1983,419.872,0.1729354,49.0,2.446367346938776,8.568816,34.944,70.888,,,,,,,,
Truck-11,Route-11,(425.0 0.0 105.5),(375.0 0.0 50.0),398.614,423.008,0.2473691,47.0,2.617191489361702,9.00017,34.064,83.848,,,,,,,,
Truck-23,Route-23,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,423.76,0.5337296,37.0,3.3448648648648645,11.45297,9.264,109.448,,,,,,,,
Truck-22,Route-22,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,431.488,0.705248,35.0,3.7568,12.32823,9.416,107.992,,,,,,,,
Truck-17,Route-17,(425.0 0.0 105.5),(625.0 0.0 100.0),405.7827,437.928,0.3038812,51.0,2.704470588235294,8.586823,38.832,79.024,,,,,,,,
Truck-21,Route-21,(175.0 0.0 55.5),(625.0 0.0 150.0),405.7827,443.152,0.3532654,51.0,2.8069019607843133,8.689255,42.128,71.928,,,,,,,,
Truck-114,Route-114,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,340.952,-0.007568692,15.0,2.7301333333333333,22.73013,7.424,28.456,,,,,,,,
Truck-118,Route-118,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,343.592,0.05640946,15.0,2.906133333333332,22.90613,9.728,28.832,,,,,,,,
Truck-116,Route-116,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,352.384,0.2694747,15.0,3.4922666666666675,23.49227,9.712,37.696,,,,,,,,
Truck-123,Route-123,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,352.416,0.1687302,17.0,3.0832941176470587,20.73035,12.072,35.36,,,,,,,,
Truck-124,Route-124,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,352.784,0.1769358,17.0,3.1049411764705876,20.752,9.728,38.04,,,,,,,,
Truck-106,Route-106,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,353.128,0.02135107,21.0,2.529904761904761,16.81562,7.44,40.632,,,,,,,,
Truck-108,Route-108,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,357.792,-0.02355408,25.0,2.311679999999999,14.31168,7.432,45.32,,,,,,,,
Truck-101,Route-101,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,360.312,0.3447895,17.0,3.547764705882354,21.19482,7.448,47.816,,,,,,,,
Truck-111,Route-111,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,363.352,0.2179008,21.0,3.0167619047619034,17.30247,7.432,50.824,,,,,,,,
Truck-103,Route-103,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,365.52,0.1070171,25.0,2.620799999999999,14.6208,7.448,52.992,,,,,,,,
Truck-129,Route-129,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,370.744,0.3600072,21.0,3.368761904761906,17.65448,7.416,58.264,,,,,,,,
Truck-120,Route-120,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,370.776,0.3606226,21.0,3.370285714285715,17.656,9.736,56.0,,,,,,,,
Truck-107,Route-107,(675.0 0.0 205.5),(375.0 0.0 50.0),366.3548,373.16,0.1025584,29.0,2.522758620689656,12.86759,7.44,60.632,,,,,,,,
Truck-121,Route-121,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,374.264,0.6558801,17.0,4.3684705882352945,22.01553,9.712,53.472,,,,,,,,
Truck-115,Route-115,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,376.192,0.21382,27.0,2.8219259259259264,13.93304,9.736,61.392,,,,,,,,
Truck-110,Route-110,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,379.872,0.5354874,21.0,3.8034285714285723,18.08914,7.432,67.392,,,,,,,,
Truck-122,Route-122,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,382.144,0.2379519,29.0,2.8325517241379314,13.17738,9.728,67.384,,,,,,,,
Truck-104,Route-104,(425.0 0.0 105.5),(125.0 0.0 0.0),377.1078,383.264,0.07983828,35.0,2.378971428571429,10.9504,34.936,40.2,,,,,,,,
Truck-125,Route-125,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,384.16,0.2683339,29.0,2.902068965517242,13.2469,9.72,63.376,,,,,,,,
Truck-113,Route-113,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,389.92,0.3551402,29.0,3.100689655172414,13.44552,7.424,77.448,,,,,,,,
Truck-109,Route-109,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,393.968,0.4970107,27.0,3.480296296296297,14.59141,30.296,58.632,,,,,,,,
Truck-126,Route-126,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,399.168,0.2860948,35.0,2.8333714285714287,11.4048,9.72,84.408,,,,,,,,
Truck-119,Route-119,(175.0 0.0 205.5),(625.0 0.0 150.0),377.1078,399.552,0.2910748,35.0,2.8443428571428577,11.41577,9.72,84.8,,,,,,,,
Truck-100,Route-100,(175.0 0.0 105.5),(125.0 0.0 150.0),366.3548,403.088,0.5535886,29.0,3.5547586206896558,13.89959,68.912,29.008,,,,,,,,
Truck-128,Route-128,(425.0 0.0 -5.5),(125.0 0.0 100.0),387.8609,411.288,0.2666384,41.0,2.7143414634146343,10.03141,45.984,60.16,,,,,,,,
Truck-105,Route-105,(675.0 0.0 55.5),(375.0 0.0 50.0),395.0296,412.224,0.1809373,45.0,2.4938666666666665,9.160533,55.008,52.096,,,,,,,,
Truck-127,Route-127,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,423.968,0.536307,37.0,3.350486486486487,11.45859,64.784,51.048,,,,,,,,
Truck-102,Route-102,(175.0 0.0 5.5),(125.0 0.0 50.0),380.6922,425.12,0.5505835,37.0,3.3816216216216217,11.48973,80.6,39.392,,,,,,,,
Truck-117,Route-117,(175.0 0.0 55.5),(375.0 0.0 150.0),387.8609,429.168,0.470142,41.0,3.150439024390244,10.46751,77.648,46.392,,,,,,,,
Truck-112,Route-112,(175.0 0.0 55.5),(625.0 0.0 50.0),412.9514,463.216,0.4450115,55.0,2.9675636363636366,8.42211,76.024,73.112,,,,,,,,
