Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-9,Route-9,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.984,-0.03102691,15.0,2.6655999999999986,22.6656,7.104,27.8,,,425.424,413.544,425.424,0.1993269,0.1265964,0.1629616
Truck-16,Route-16,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.984,0.01744113,15.0,2.798933333333332,22.79893,9.368,27.464,,,,,,,,
Truck-6,Route-6,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,354.76,0.130634,19.0,2.8821052631578943,18.67158,7.104,42.488,,,,,,,,
Truck-1,Route-1,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,359.56,0.1450022,21.0,2.836190476190476,17.1219,7.112,47.248,,,,,,,,
Truck-11,Route-11,(425.0 0.0 194.5),(375.0 0.0 100.0),355.6017,363.456,0.1412596,23.0,2.758956521739131,15.80243,16.424,41.872,,,,,,,,
Truck-8,Route-8,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,364.56,0.09079725,25.0,2.5824000000000003,14.5824,7.104,52.288,,,,,,,,
Truck-4,Route-4,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,367.112,0.2901845,21.0,3.1958095238095248,17.48152,7.104,54.928,,,,,,,,
Truck-14,Route-14,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,367.304,0.3896303,19.0,3.5423157894736828,19.33179,7.096,55.136,,,,,,,,
Truck-7,Route-7,(675.0 0.0 205.5),(375.0 0.0 50.0),366.3548,369.696,0.05035429,29.0,2.403310344827587,12.74814,7.104,57.488,,,,,,,,
Truck-15,Route-15,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,369.912,0.4434779,19.0,3.67957894736842,19.46905,9.368,43.392,,,,,,,,
Truck-19,Route-19,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,369.904,0.1136455,27.0,2.589037037037037,13.70015,32.848,31.864,,,,,,,,
Truck-13,Route-13,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,371.808,0.3804623,21.0,3.419428571428571,17.70514,7.096,59.6,,,,,,,,
Truck-10,Route-10,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,377.976,0.2422415,27.0,2.888,13.99911,7.104,65.792,,,,,,,,
Truck-3,Route-3,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,381.944,0.2349377,29.0,2.8256551724137937,13.17048,7.112,69.712,,,,,,,,
Truck-17,Route-17,(675.0 0.0 105.5),(375.0 0.0 150.0),366.3548,382.144,0.2379519,29.0,2.8325517241379314,13.17738,40.04,33.784,,,,,,,,
Truck-18,Route-18,(175.0 0.0 105.5),(375.0 0.0 0.0),377.1078,390.472,0.1733174,35.0,2.584914285714285,11.15634,41.032,44.176,,,,,,,,
Truck-5,Route-5,(425.0 0.0 55.5),(125.0 0.0 100.0),373.5235,398.8,0.3437884,33.0,2.993939393939394,12.08485,39.448,39.104,,,,,,,,
