Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 100.0),351.784,8.376,38.312
Truck-7,Route-7,(425.0 0.0 194.5),(375.0 0.0 150.0),361.552,18.032,38.432
Truck-8,Route-8,(425.0 0.0 105.5),(125.0 0.0 200.0),363.168,8.368,49.6
Truck-11,Route-11,(175.0 0.0 205.5),(125.0 0.0 50.0),364.864,8.36,51.408
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 100.0),369.648,31.6,33.04
Truck-0,Route-0,(425.0 0.0 55.5),(375.0 0.0 200.0),375.64,8.384,62.16
Truck-6,Route-6,(175.0 0.0 -5.5),(625.0 0.0 200.0),378.728,18.032,55.624
Truck-12,Route-12,(175.0 0.0 155.5),(125.0 0.0 0.0),380.552,31.848,43.672
Truck-17,Route-17,(675.0 0.0 5.5),(625.0 0.0 150.0),383.856,48.152,30.696
Truck-13,Route-13,(425.0 0.0 -5.5),(375.0 0.0 200.0),390.52,44.208,41.304
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),392.768,8.368,79.296
Truck-9,Route-9,(175.0 0.0 105.5),(625.0 0.0 200.0),396.384,8.368,82.888
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),402.224,8.368,88.768
Truck-14,Route-14,(675.0 0.0 55.5),(125.0 0.0 200.0),410.872,8.368,97.392
Truck-19,Route-19,(425.0 0.0 155.5),(125.0 0.0 150.0),416.448,36.192,69.144
Truck-16,Route-16,(425.0 0.0 55.5),(375.0 0.0 200.0),418.816,38.432,75.392
Truck-15,Route-15,(175.0 0.0 205.5),(625.0 0.0 150.0),420.968,11.296,95.656
Truck-1,Route-1,(675.0 0.0 5.5),(375.0 0.0 200.0),423.376,24.336,94.04
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 0.0),424.768,31.856,87.888
Truck-18,Route-18,(175.0 0.0 55.5),(625.0 0.0 0.0),439.008,45.296,82.688
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),343.896,7.04,31.864
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),349.672,7.04,37.624
Truck-106,Route-106,(675.0 0.0 205.5),(375.0 0.0 0.0),350.272,7.032,38.24
Truck-111,Route-111,(675.0 0.0 105.5),(625.0 0.0 200.0),351.992,7.032,39.928
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),359.64,7.04,47.6
Truck-114,Route-114,(675.0 0.0 55.5),(375.0 0.0 200.0),365.456,27.112,33.352
Truck-117,Route-117,(675.0 0.0 205.5),(375.0 0.0 0.0),366.872,9.928,51.904
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),367.984,7.04,55.928
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 150.0),378.304,7.032,66.272
Truck-105,Route-105,(675.0 0.0 155.5),(625.0 0.0 0.0),379.712,32.024,42.672
Truck-109,Route-109,(175.0 0.0 55.5),(375.0 0.0 200.0),382.552,7.032,70.504
Truck-110,Route-110,(175.0 0.0 155.5),(625.0 0.0 200.0),389.688,7.032,77.648
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 0.0),391.992,37.648,46.328
Truck-108,Route-108,(425.0 0.0 155.5),(375.0 0.0 150.0),401.016,32.744,60.248
Truck-116,Route-116,(425.0 0.0 155.5),(125.0 0.0 50.0),402.04,38.72,40.304
Truck-113,Route-113,(175.0 0.0 205.5),(625.0 0.0 50.0),404.144,7.024,92.12
Truck-104,Route-104,(425.0 0.0 -5.5),(125.0 0.0 150.0),405.856,47.824,53
Truck-119,Route-119,(175.0 0.0 205.5),(625.0 0.0 100.0),410.744,10,86.752
Truck-107,Route-107,(675.0 0.0 5.5),(125.0 0.0 0.0),437.656,62.056,67.608
Truck-115,Route-115,(175.0 0.0 105.5),(625.0 0.0 50.0),439.6,43.576,87.944
