Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,29,66.35477912091721,"(375, 0, 50)","(125, 0, 200)"
1,1,29,66.35477912091721,"(375, 0, 200)","(375, 0, 150)"
2,2,31,69.93913103771305,"(625, 0, 0)","(125, 0, 200)"
3,3,31,69.93913103771305,"(125, 0, 0)","(625, 0, 200)"
4,4,15,41.26431570334634,"(625, 0, 150)","(625, 0, 200)"
5,5,21,52.01737145373386,"(375, 0, 0)","(375, 0, 200)"
6,6,45,95.02959445528393,"(125, 0, 200)","(375, 0, 50)"
7,7,17,44.84866762014218,"(625, 0, 100)","(625, 0, 200)"
8,8,29,66.35477912091721,"(625, 0, 50)","(125, 0, 200)"
9,9,27,62.770427204121376,"(125, 0, 100)","(375, 0, 200)"
10,10,25,59.18607528732554,"(375, 0, 200)","(625, 0, 150)"
11,11,29,66.35477912091721,"(625, 0, 200)","(125, 0, 50)"
12,12,35,77.10783487130473,"(125, 0, 150)","(625, 0, 200)"
13,13,35,77.10783487130473,"(125, 0, 150)","(375, 0, 200)"
14,14,27,62.770427204121376,"(125, 0, 200)","(375, 0, 100)"
