Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,17,344.8486676201422,"(375, 0, 100)","(125, 0, 200)"
1,1,15,341.2643157033463,"(375, 0, 150)","(125, 0, 200)"
2,2,15,341.2643157033463,"(625, 0, 200)","(375, 0, 150)"
3,3,27,362.77042720412135,"(125, 0, 200)","(125, 0, 150)"
4,4,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
5,5,21,352.01737145373386,"(625, 0, 0)","(625, 0, 200)"
6,6,41,387.86089062169225,"(125, 0, 0)","(625, 0, 200)"
7,7,29,366.3547791209172,"(375, 0, 200)","(625, 0, 50)"
8,8,41,387.86089062169225,"(375, 0, 200)","(625, 0, 150)"
9,9,35,377.1078348713047,"(375, 0, 200)","(375, 0, 50)"
10,10,31,369.939131037713,"(375, 0, 0)","(625, 0, 200)"
11,11,27,362.77042720412135,"(375, 0, 200)","(375, 0, 0)"
12,12,19,348.433019536938,"(125, 0, 50)","(125, 0, 200)"
13,13,37,380.69218678810057,"(125, 0, 100)","(625, 0, 200)"
14,14,31,369.939131037713,"(375, 0, 200)","(125, 0, 50)"
