Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-10,Route-10,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.296,-0.04770036,15.0,2.619733333333333,22.61973,6.792,27.424,,,392.968,433.144,433.144,0.07223343,0.1841016,0.1361581
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,343.352,-0.03337164,17.0,2.5501176470588223,20.19718,6.792,31.512,,,,,,,,
Truck-12,Route-12,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,346.624,-0.03735099,19.0,2.4538947368421065,18.24337,6.792,34.768,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,348.792,0.08792523,17.0,2.870117647058822,20.51718,6.792,36.96,,,,,,,,
Truck-5,Route-5,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,360.432,0.161766,21.0,2.8777142857142866,17.16343,6.792,48.568,,,,,,,,
Truck-8,Route-8,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,360.512,0.1633037,21.0,2.8815238095238094,17.16724,6.792,48.648,,,,,,,,
Truck-6,Route-6,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,366.928,0.06623491,27.0,2.4788148148148146,13.58993,6.792,55.024,,,,,,,,
Truck-14,Route-14,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,371.6,0.02374764,31.0,2.3096774193548395,11.9871,6.784,59.752,,,,,,,,
Truck-3,Route-3,(175.0 0.0 155.5),(125.0 0.0 50.0),369.9391,372.008,0.02958113,31.0,2.3228387096774186,12.00026,29.896,37.0,,,,,,,,
Truck-2,Route-2,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,372.056,0.2174487,25.0,2.8822399999999995,14.88224,6.792,60.168,,,,,,,,
Truck-7,Route-7,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,377.496,0.1679041,29.0,2.672275862068965,13.0171,6.792,65.616,,,,,,,,
Truck-13,Route-13,(175.0 0.0 205.5),(625.0 0.0 100.0),380.6922,381.072,0.004706666,37.0,2.191135135135135,10.29924,6.784,69.216,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(125.0 0.0 150.0),384.2766,389.336,0.06003388,39.0,2.290666666666667,9.982974,53.464,30.784,,,,,,,,
Truck-11,Route-11,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,390.064,0.1161425,37.0,2.4341621621621625,10.54227,32.472,52.504,,,,,,,,
Truck-0,Route-0,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,392.968,0.10313,39.0,2.3837948717948723,10.0761,6.792,81.088,,,,,,,,
Truck-100,Route-100,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,341.888,-0.06601451,17.0,2.4639999999999986,20.11106,6.984,29.856,,,,,,,,
Truck-118,Route-118,(675.0 0.0 205.5),(625.0 0.0 150.0),341.2643,346.224,0.1201931,15.0,3.0815999999999995,23.0816,9.544,31.616,,,,,,,,
Truck-109,Route-109,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,350.352,0.03962123,19.0,2.6501052631578936,18.43958,6.984,38.32,,,,,,,,
Truck-117,Route-117,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,351.792,0.06935307,19.0,2.725894736842104,18.51537,9.456,37.296,,,,,,,,
Truck-107,Route-107,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,357.008,0.1770483,19.0,3.000421052631578,18.78989,6.984,44.992,,,,,,,,
Truck-111,Route-111,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,360.584,0.1646883,21.0,2.884952380952381,17.17067,6.976,48.584,,,,,,,,
Truck-112,Route-112,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,365.816,0.04851956,27.0,2.4376296296296287,13.54874,6.976,53.816,,,,,,,,
Truck-102,Route-102,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,366.104,0.1168846,25.0,2.6441599999999994,14.64416,6.984,54.056,,,,,,,,
Truck-105,Route-105,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,366.104,0.05310762,27.0,2.4482962962962955,13.55941,6.984,54.064,,,,,,,,
Truck-110,Route-110,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,371.712,0.02534902,31.0,2.3132903225806447,11.99071,6.976,59.704,,,,,,,,
Truck-101,Route-101,(175.0 0.0 155.5),(125.0 0.0 50.0),369.9391,377.04,0.1015296,31.0,2.4851612903225813,12.16258,30.096,41.92,,,,,,,,
Truck-108,Route-108,(675.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,379.016,0.1908111,29.0,2.7246896551724147,13.06952,35.88,35.12,,,,,,,,
Truck-104,Route-104,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,380.088,0.5396399,21.0,3.813714285714287,18.09943,6.984,68.024,,,,,,,,
Truck-106,Route-106,(425.0 0.0 155.5),(125.0 0.0 100.0),366.3548,381.552,0.22903,29.0,2.8121379310344836,13.15697,32.168,44.32,,,,,,,,
Truck-115,Route-115,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,390.448,0.3630972,29.0,3.1188965517241374,13.46372,9.456,75.944,,,,,,,,
Truck-103,Route-103,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,391.648,0.1357729,37.0,2.4769729729729737,10.58508,6.984,79.64,,,,,,,,
Truck-119,Route-119,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,395.296,0.3625564,31.0,3.074064516129032,12.75148,9.544,74.696,,,,,,,,
Truck-113,Route-113,(675.0 0.0 55.5),(375.0 0.0 0.0),380.6922,399.08,0.2278756,37.0,2.6778378378378376,10.78595,45.376,48.632,,,,,,,,
Truck-116,Route-116,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,400.696,0.6041954,27.0,3.7294814814814825,14.84059,42.376,47.184,,,,,,,,
Truck-114,Route-114,(175.0 0.0 55.5),(625.0 0.0 50.0),412.9514,433.144,0.178773,55.0,2.4208000000000003,7.875346,40.696,87.392,,,,,,,,
