Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,341.76,0.01201273,15.0,2.7839999999999994,22.784,6.784,29.888,,,393.76,420.184,420.184,0.1419077,0.07757877,0.1051483
Truck-10,Route-10,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,353.76,0.03350122,21.0,2.5599999999999996,16.84571,6.776,41.92,,,,,,,,
Truck-6,Route-6,(425.0 0.0 194.5),(375.0 0.0 100.0),355.6017,359.296,0.06644174,23.0,2.5780869565217386,15.62156,16.296,37.904,,,,,,,,
Truck-7,Route-7,(425.0 0.0 155.5),(375.0 0.0 150.0),362.7704,361.624,-0.01826375,27.0,2.282370370370371,13.39348,29.808,26.752,,,,,,,,
Truck-4,Route-4,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,365.752,0.04750005,27.0,2.4352592592592597,13.54637,6.784,53.912,,,,,,,,
Truck-13,Route-13,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,371.608,0.02386196,31.0,2.309935483870968,11.98736,6.776,59.736,,,,,,,,
Truck-14,Route-14,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,374.128,0.1809383,27.0,2.7454814814814807,13.85659,26.2,42.856,,,,,,,,
Truck-0,Route-0,(175.0 0.0 155.5),(125.0 0.0 50.0),369.9391,375.528,0.0799109,31.0,2.4363870967741943,12.11381,29.664,40.792,,,,,,,,
Truck-12,Route-12,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,380.848,0.2184203,29.0,2.787862068965518,13.13269,6.776,68.992,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,381.52,0.2285476,29.0,2.81103448275862,13.15586,33.448,43.008,,,,,,,,
Truck-11,Route-11,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,384.072,0.3393569,27.0,3.113777777777778,14.22489,16.288,62.68,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,386.168,0.2985955,29.0,2.9713103448275864,13.31614,6.784,74.328,,,,,,,,
